	Source	Target	SourceType	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	Blautia_coccoides_YL58	L-Histidine-e0	Microbe	-9.204977705368412	4.070868729183663e-22	9.204977705368412	-1.0	3.033970617090484	-3.033970617090484
1	Blautia_coccoides_YL58	L-Cysteine-e0	Microbe	-6.3974595052847985	2.5117144238536655e-22	6.3974595052847985	-1.0	2.5293199689412167	-2.5293199689412167
2	Blautia_coccoides_YL58	Inosine-e0	Microbe	-32.67381898596791	6.500665627670872e-21	32.67381898596791	-1.0	5.716101729847704	-5.716101729847704
3	Blautia_coccoides_YL58	Phosphate-e0	Microbe	-129.8641856250102	7.92246375330226e-20	129.8641856250102	-1.0	11.395796840283271	-11.395796840283271
4	Blautia_coccoides_YL58	Spermidine-e0	Microbe	-0.9999999999999984	4.4373425918681915e-32	0.9999999999999984	-1.0	0.9999999999999992	-0.9999999999999992
5	Blautia_coccoides_YL58	Succinate-e0	Microbe	2029.9223385721236	0.09492162302448272	2029.9223385721236	1.0	45.054659454623824	45.054659454623824
6	Blautia_coccoides_YL58	L-Proline-e0	Microbe	-18.087781191042456	1.506590098924855e-21	18.087781191042456	-1.0	4.252973217766891	-4.252973217766891
7	Blautia_coccoides_YL58	D-Glucose-e0	Microbe	-787.3481688573523	0.0005636355053530649	787.3481688573523	-1.0	28.059725031748837	-28.059725031748837
8	Blautia_coccoides_YL58	H+-e0	Microbe	892.7263078665214	0.018050599617594656	892.7263078665214	1.0	29.87852586501753	29.87852586501753
9	Blautia_coccoides_YL58	Urea-e0	Microbe	5.240776701498362e-11	8.226030609793092e-24	5.240776701498362e-11	1.0	7.239320894599411e-06	7.239320894599411e-06
10	Blautia_coccoides_YL58	L-Valine-e0	Microbe	-34.564691283649125	5.589764522435639e-21	34.564691283649125	-1.0	5.879174370917155	-5.879174370917155
11	Blautia_coccoides_YL58	L-Phenylalanine	Microbe	-19.790702066543883	1.819626293542328e-21	19.790702066543883	-1.0	4.448674191997418	-4.448674191997418
12	Blautia_coccoides_YL58	L-Glutamate-e0	Microbe	-19.352516679120722	9.554738870331721e-22	19.352516679120722	-1.0	4.399149540436278	-4.399149540436278
13	Blautia_coccoides_YL58	Thiamin-e0	Microbe	-1.000000000000001	1.232595164407831e-31	1.000000000000001	-1.0	1.0000000000000004	-1.0000000000000004
14	Blautia_coccoides_YL58	NH3-e0	Microbe	2073.900042799295	0.018050600325540643	2073.900042799295	1.0	45.54009269642844	45.54009269642844
15	Blautia_coccoides_YL58	Mg-e0	Microbe	-0.706062536005339	2.319777745565741e-24	0.706062536005339	-1.0	0.8402752739461866	-0.8402752739461866
16	Blautia_coccoides_YL58	L-Asparagine-e0	Microbe	-16.661009646708138	1.3256353494389157e-21	16.661009646708138	-1.0	4.081790005219296	-4.081790005219296
17	Blautia_coccoides_YL58	L-Lactate-e0	Microbe	-0.9999999999999996	8.874685183736383e-32	0.9999999999999996	-1.0	0.9999999999999998	-0.9999999999999998
18	Blautia_coccoides_YL58	Ca2+-e0	Microbe	-0.7060625360059077	2.2924650588176997e-24	0.7060625360059077	-1.0	0.840275273946525	-0.840275273946525
19	Blautia_coccoides_YL58	L-Tyrosine-e0	Microbe	-11.97274479078889	7.735306525500463e-22	11.97274479078889	-1.0	3.4601654282402294	-3.4601654282402294
20	Blautia_coccoides_YL58	N-acetylneuraminate (as sialic residue)	Microbe	-1.0000000000000002	4.930380657631324e-33	1.0000000000000002	-1.0	1.0	-1.0
21	Blautia_coccoides_YL58	fe3-e0	Microbe	-0.7060625360060436	2.3193719357945724e-24	0.7060625360060436	-1.0	0.840275273946606	-0.840275273946606
22	Blautia_coccoides_YL58	Mn2+-e0	Microbe	-0.7060625360043924	2.3200821361741865e-24	0.7060625360043924	-1.0	0.8402752739456234	-0.8402752739456234
