	Source	Target	SourceType	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
13	bc1012	Fumarate	Microbe	-0.33695560841974426	0.26733555522464203	0.33695560841974426	-1.0	0.5804787751673133	-0.5804787751673133
28	Fumarate	bc1012	Metabolite	0.006820561160898212	0.0018757947070908766	0.006820561160898212	1.0	0.08258668876337283	0.08258668876337283
34	bc1001	D-Glucose	Microbe	-0.7630426297139212	0.04743846094991798	0.7630426297139212	-1.0	0.8735231134400058	-0.8735231134400058
59	bc1012	O2	Microbe	-1.4145241403318738	0.17283927757911444	1.4145241403318738	-1.0	1.1893376897802717	-1.1893376897802717
75	O2	bc1012	Metabolite	0.037638633621605896	0.011140525496850994	0.037638633621605896	1.0	0.19400678756581147	0.19400678756581147
111	O2	bc1001	Metabolite	0.04623621633046845	0.00469304669826293	0.04623621633046845	1.0	0.2150260829073265	0.2150260829073265
112	bc1012	D-Glucose	Microbe	-0.850211543991118	0.014751687200680237	0.850211543991118	-1.0	0.9220691644291755	-0.9220691644291755
129	bc1001	O2	Microbe	-1.3906705167795437	0.15757288329127458	1.3906705167795437	-1.0	1.1792669404250862	-1.1792669404250862
154	D-Glucose	bc1012	Metabolite	0.13940193701127798	0.031902373761516264	0.13940193701127798	1.0	0.3733656880476271	0.3733656880476271
155	D-Glucose	bc1001	Metabolite	0.1656482459718207	0.015814533976405407	0.1656482459718207	1.0	0.40699907367440125	0.40699907367440125
