	Source	Target	SourceType	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
5	bc1010	D-Glucose	Microbe	-0.8752829032683022	0.03749014527888734	0.8752829032683022	-1.0	0.9355655526302271	-0.9355655526302271
6	bc1008	D-Glucose	Microbe	-0.9943173574698866	3.2108919810874926e-05	0.9943173574698866	-1.0	0.9971546306716359	-0.9971546306716359
19	bc1012	Fumarate	Microbe	-0.3317282765575766	0.3233840502754086	0.3317282765575766	-1.0	0.575958571910842	-0.575958571910842
51	Fumarate	bc1012	Metabolite	-0.001074355983512897	0.006211509327365548	0.001074355983512897	-1.0	0.03277736999078628	-0.03277736999078628
84	bc1012	O2	Microbe	-1.6354260640033873	0.1573148601129795	1.6354260640033873	-1.0	1.2788377786112621	-1.2788377786112621
86	bc1010	Fumarate	Microbe	-0.0006624444540809224	2.1474307585246492e-08	0.0006624444540809224	-1.0	0.02573799631053129	-0.02573799631053129
118	O2	bc1012	Metabolite	0.015828645548609584	0.028264910671964773	0.015828645548609584	1.0	0.12581194517457228	0.12581194517457228
150	bc1010	O2	Microbe	-1.5476879756738968	0.11721604108381956	1.5476879756738968	-1.0	1.2440610819706148	-1.2440610819706148
156	D-Glucose	bc1008	Metabolite	0.05712680161989662	1.0598770135960478e-07	0.05712680161989662	1.0	0.2390121369719467	0.2390121369719467
170	bc1012	D-Glucose	Microbe	-0.9575146273263566	0.005670778704284664	0.9575146273263566	-1.0	0.9785267637251199	-0.9785267637251199
222	bc1008	O2	Microbe	-0.02228965063019994	1.613549067287197e-08	0.02228965063019994	-1.0	0.14929718895612182	-0.14929718895612182
229	O2	bc1010	Metabolite	0.04179062563516601	0.00461792108913725	0.04179062563516601	1.0	0.20442755595850087	0.20442755595850087
236	D-Glucose	bc1012	Metabolite	0.16334132665240006	0.0913748079529745	0.16334132665240006	1.0	0.40415507747942503	0.40415507747942503
237	D-Glucose	bc1010	Metabolite	0.19427740058940385	0.014439360827029178	0.19427740058940385	1.0	0.4407691012189986	0.4407691012189986
