	0.0000-0.0000	0.0000-0.0012	0.0727-0.0728	0.0728-0.0732	0.0732-0.0827	0.0827-0.0992	0.0992-0.0992	0.1043-0.1047	0.1047-0.2051	0.2051-0.2306	0.2306-0.2358	0.2358-0.2377	0.2377-0.2377	0.2377-0.2453	0.2453-0.2454	0.2454-0.2508	0.2508-0.2510	0.2510-0.2510	0.2510-0.3018	0.3018-0.3018	0.3018-0.3272	0.3272-0.3272	0.3272-0.5181	0.5181-0.5181	0.5181-0.5182	0.5182-0.5182	0.5182-0.5524	0.5524-0.5525	0.5525-0.8022	1.0523-1.0523	1.0523-1.0577	1.0577-1.1162	1.1162-1.2203	1.2203-1.2203	1.2322-1.3973	1.3973-1.4067	1.4067-1.4927	1.4927-1.4927	1.4928-1.4928	1.4928-1.4929	1.4929-1.4930	1.4930-1.4987	1.4987-20.0000	Source	Target
Enterococcus_faecalis_KB1##Bacteroides_caecimuris_I48##PAN	-126.6890741254108	-126.6890741244972	-126.68907412323897	-126.68907412283652	-126.68907412272637	-126.68907412294874	-126.68907412592283	-126.68907412439087	-126.68907412393621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Enterococcus_faecalis_KB1	Bacteroides_caecimuris_I48
Enterococcus_faecalis_KB1##Bacteroides_caecimuris_I48##D-Glucose-e0.O2-e0.Spermidine-e0.L-Aspartate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.272583123949291	-5.29483557867217	-5.319072209203841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Enterococcus_faecalis_KB1	Bacteroides_caecimuris_I48
Enterococcus_faecalis_KB1##Bacteroides_caecimuris_I48##Spermidine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-253.37814822156474	-253.37814818952523	-253.37814820361956	-253.37814820359765	-253.37814819763366	-253.37814819281647	-253.37814819492533	-253.37814817734133	-253.37814817741383	-253.3781481950639	-253.3781481950634	-253.37814820248843	-253.37814819646402	-253.3781481968125	-253.37814820032878	-253.37814818738497	-253.37814818103425	-253.37814818761785	-253.3781481883457	-253.37814817682172	-253.37814818445452	-253.37814818359544	-253.37814819006306	-253.37814819056513	-253.3781482320448	-253.37814823339284	0.0	0.0	0.0	0	0	Enterococcus_faecalis_KB1	Bacteroides_caecimuris_I48
Enterococcus_faecalis_KB1##Bacteroides_caecimuris_I48##Glycerol-e0.Fumarate-e0.D-Glucose-e0.O2-e0.L-Cysteine-e0.Spermidine-e0.L-Glutamate-e0.D-Mannose-e0.L-Aspartate-e0.Succinate-e0.L-Asparagine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0428265007641	0.0	0.0	0	0	Enterococcus_faecalis_KB1	Bacteroides_caecimuris_I48
Enterococcus_faecalis_KB1##Bacteroides_caecimuris_I48##Glycerol-e0.Fumarate-e0.D-Glucose-e0.O2-e0.L-Cysteine-e0.L-Glutamate-e0.D-Mannose-e0.L-Aspartate-e0.Succinate-e0.L-Asparagine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.25353904633979	50.2535390463402	0	0	Enterococcus_faecalis_KB1	Bacteroides_caecimuris_I48
