	MetConSIN	DirectDFBA	Difference	ABS_Difference	SameSign
bc1016##D-Arabinose	-0.004310823043482343	-0.07863522978149999	0.07432440673801764	0.07432440673801764	1.0
bc1016##Niacin	0.00016122306376729597	0.0029409245144999996	-0.0027797014507327036	0.0027797014507327036	1.0
D-Glucose##bc1016	0.05745328564731344	18.241348978125	-18.183895692477687	18.183895692477687	1.0
bc1015##L-Arginine	-0.05175994048998374	-0.7780073601195	0.7262474196295162	0.7262474196295162	1.0
bc1015##TTP	-0.0036555426043394165	-0.0549467225055	0.05129117990116058	0.05129117990116058	1.0
bc1016##Putrescine	-0.0001612230637679256	-0.0029409245144999996	0.002779701450732074	0.002779701450732074	1.0
bc1016##1,2-Diacyl-sn-glycerol dioctadecanoyl	-0.00715760959839237	-0.130564458612	0.12340684901360763	0.12340684901360763	1.0
bc1016##Glycerol	-0.003578804799191779	-0.065282229306	0.06170342450680822	0.06170342450680822	1.0
bc1015##L-Leucine	-0.0787610646806122	-1.1838631895685	1.1051021248878876	1.1051021248878876	1.0
bc1016##D-Alanine	-0.002873882028987806	-0.0524234875815	0.04954960555251219	0.04954960555251219	1.0
bc1016##fe3	-0.00048366919130234484	-0.0088227799065	0.008339110715197655	0.008339110715197655	1.0
bc1016##Pimelate	-0.0004252393169096248	-0.0077569392285	0.007331699911590376	0.007331699911590376	1.0
bc1015##Formate	-0.0005887657145938707	-0.0088497781155	0.00826101240090613	0.00826101240090613	1.0
bc1015##dGTP	-0.0024786522952216714	-0.037256803038	0.034778150742778326	0.034778150742778326	1.0
bc1015##BIOT	-0.0005887657145933421	-0.0088497781155	0.008261012400906657	0.008261012400906657	1.0
bc1015##Ca2+	-0.0005887657145924362	-0.0088497781155	0.008261012400907562	0.008261012400907562	1.0
bc1015##Mg	-0.0005887657145912445	-0.0088497781155	0.008261012400908756	0.008261012400908756	1.0
bc1016##H+	2.4287076169255855	44.3029047832665	-41.87419716634091	41.87419716634091	1.0
bc1016##Acetate	1.4964828822381917	27.297867466611002	-25.801384584372812	25.801384584372812	1.0
bc1015##Cl-	-0.0005887657145948791	-0.0088497781155	0.00826101240090512	0.00826101240090512	1.0
bc1015##L-Tryptophan	-0.009903526519748008	-0.1488606129045	0.138957086384752	0.138957086384752	1.0
bc1015##Ala-Ala	-0.005247522181113652	-0.078875881623	0.07362835944188634	0.07362835944188634	1.0
bc1016##L-Tyrosine	-0.006933267435412286	-0.1264721556105	0.1195388881750877	0.1195388881750877	1.0
bc1015##L-Valine	-0.07390273091620894	-1.1108372274405	1.036934496524291	1.036934496524291	1.0
bc1016##L-Proline	-0.010591781248194423	-0.193208384502	0.18261660325380558	0.18261660325380558	1.0
bc1015##L-Lysine	-0.05988830659581357	-0.900185413365	0.8402971067691865	0.8402971067691865	1.0
bc1016##TRHL	-0.003403054708459604	-0.062076314475	0.05867325976654039	0.05867325976654039	1.0
bc1015##5-Aminolevulinate	-0.004710125716745516	-0.07079823765	0.06608811193325448	0.06608811193325448	1.0
bc1016##D-Glucose	-0.9999999641749775	-18.241348978125	17.24134901395002	17.24134901395002	1.0
bc1016##BIOT	-0.0001612230637684261	-0.0029409245144999996	0.0027797014507315735	0.0027797014507315735	1.0
bc1015##N-Acetyl-D-glucosamine	-0.021578854439038456	-0.3243533046075	0.30277445016846155	0.30277445016846155	1.0
bc1015##Sulfate	-0.0005887657145970057	-0.0088497781155	0.008261012400902993	0.008261012400902993	1.0
bc1016##Glucose-1-phosphate	-0.0037816503640084836	-0.06898240606949999	0.0652007557054915	0.0652007557054915	1.0
bc1016##L-Valine	-0.020236954027345915	-0.36914935591799997	0.34891240189065403	0.34891240189065403	1.0
bc1016##Cu2+	-0.00016122306376759748	-0.0029409245144999996	0.0027797014507324022	0.0027797014507324022	1.0
bc1015##Niacin	0.00058876571459305	0.0088497781155	-0.00826101240090695	0.00826101240090695	1.0
bc1015##Nicotinamide ribonucleotide	-0.0005887657145932021	-0.0088497781155	0.008261012400906797	0.008261012400906797	1.0
bc1015##H+	1.1845304371158305	16.068055065615	-14.883524628499169	14.883524628499169	1.0
bc1016##CMP	-0.0013548885015486722	-0.0247149959805	0.023360107478951328	0.023360107478951328	1.0
bc1015##Glycerol	-0.01306933087455965	-0.1964460475215	0.18337671664694036	0.18337671664694036	1.0
bc1015##TRHL	-0.012427514341972166	-0.1867988550645	0.17437134072252783	0.17437134072252783	1.0
bc1015##ddca	-0.013707571167365505	-0.206039482173	0.1923319110056345	0.1923319110056345	1.0
bc1016##dGTP	-0.0006896832156931923	-0.012580751799	0.011891068583306807	0.011891068583306807	1.0
bc1016##L-Histidine	-0.004553954256469864	-0.08307027577799998	0.07851632152153012	0.07851632152153012	1.0
bc1015##1,2-Diacyl-sn-glycerol dioctadecanoyl	-0.026138661749119996	-0.39289209186150004	0.36675343011238004	0.36675343011238004	1.0
