	IntegralDiff	MaxDiff	MaxTime
1,2-Diacyl-sn-glycerol dioctadecanoyl_e0	4.4582702140963224e-07	5.954047561876862e-06	0.2157503611580094
2-Oxoglutarate_e0	8.638384901691815e-10	2.4853303284617825e-08	0.6644788103787227
4-Hydroxybenzoate_e0	9.743959311765832e-09	1.3325929829109718e-07	0.2157503611580094
5-Aminolevulinate_e0	7.921974185852403e-08	1.0665947688084766e-06	0.21561576954156647
AMP_e0	3.2856692866923995e-07	4.420083392339222e-06	0.21561576954156647
ARSENOBETAINE_e0	0.0	0.0	0.0
Acetate_e0	1.1995362131256152e-05	0.00020137017953135775	0.21548117792512356
Adenine_e0	0.0	0.0	0.0
Adenosine_e0	5.3801450365832985e-08	6.993338900723424e-07	0.21561576954156647
Ala-Ala_e0	8.8960637241749e-08	1.1895057713341393e-06	0.2157503611580094
Arsenate_e0	0.0	0.0	0.0
Arsenite_e0	0.0	0.0	0.0
BET_e0	1.9782537122724827e-08	2.665220470362283e-07	0.21561576954156647
BIOT_e0	9.743959311765832e-09	1.3325929829109718e-07	0.2157503611580094
CMP_e0	3.015910811808402e-07	4.011992966145717e-06	0.2157503611580094
CO2_e0	1.4780232610373335e-05	0.0002469853177770639	0.21548117792512356
Ca2+_e0	9.743959311765832e-09	1.3325929829109718e-07	0.2157503611580094
Cbl_e0	0.0	0.0	0.0
Chitobiose_e0	2.8242440107823044e-09	9.677671221079108e-09	0.656672496625033
Chorismate_e0	1.9782537122724827e-08	2.665220470362283e-07	0.21561576954156647
Citrate_e0	6.978962484600579e-09	9.994706391632948e-09	0.15410740082714958
Cl-_e0	9.743959311765832e-09	1.3325929829109718e-07	0.2157503611580094
Co2+_e0	9.743959311765832e-09	1.3325929829109718e-07	0.2157503611580094
CoA_e0	1.9782537122724827e-08	2.665220470362283e-07	0.21561576954156647
Cu2+_e0	9.743959311765832e-09	1.3325929829109718e-07	0.2157503611580094
Cytidine_e0	3.5546642917037382e-09	1.835003702506118e-08	0.6644788103787227
D-Alanine_e0	2.694088544667553e-09	9.076726244581053e-09	0.656672496625033
D-Arabinose_e0	2.6658175416820005e-07	3.575987784097981e-06	0.21561576954156647
D-Galacturonate_e0	0.0	0.0	0.0
D-Glucose_e0	0.04334152055851361	1.2524106241167716	1.3191324327571117
D-Serine_e0	0.0	0.0	0.0
Deoxyadenosine_e0	0.0	0.0	0.0
Deoxycytidine_e0	7.767314596267746e-08	1.0398045329687273e-06	0.21561576954156647
Deoxyguanosine_e0	1.0220124912583472e-08	1.3320281777486648e-07	0.2157503611580094
Deoxyinosine_e0	0.0	0.0	0.0
Deoxyuridine_e0	0.0	0.0	0.0
Enterobactin_e0	0.0	0.0	0.0
Fe-enterochlin_e0	0.0	0.0	0.0
Folate_e0	2.950164192074249e-08	3.996528004967979e-07	0.2157503611580094
Formate_e0	9.743959311765832e-09	1.3325929829109718e-07	0.2157503611580094
Fumarate_e0	1.5751206190385172e-05	1.4541764261833827e-05	0.8737687739474717
GTP_e0	4.850091778618382e-07	6.475465479895545e-06	0.2157503611580094
Galactose_e0	0.0	0.0	0.0
Glucose-1-phosphate_e0	3.898908465734775e-09	2.0626244768499494e-08	0.656672496625033
Glucuronate_e0	0.0	0.0	0.0
Glycerol_e0	2.2112044043270603e-07	2.966712912973421e-06	0.21561576954156647
Glycine_e0	1.889369963394296e-06	2.4485691682235136e-05	0.2157503611580094
H+_e0	1.0856187253199567e-05	0.00017678150875513366	0.21548117792512356
H2O_e0	2.17532632101391e-05	0.0003609036806731147	0.21534658630868062
HYXN_e0	0.0	0.0	0.0
Heme_e0	9.743959311765832e-09	1.3325929829109718e-07	0.2157503611580094
Inosine_e0	0.0	0.0	0.0
K+_e0	9.743959311765832e-09	1.3325929829109718e-07	0.2157503611580094
L-Alanine_e0	1.6950645332238038e-06	2.205514261873653e-05	0.2157503611580094
L-Arabinose_e0	0.0	0.0	0.0
L-Arginine_e0	8.971151008569147e-07	1.1871834529347518e-05	0.2157503611580094
L-Ascorbate_e0	0.0	0.0	0.0
L-Asparagine_e0	7.258021031968632e-07	9.639871393870296e-06	0.2157503611580094
L-Aspartate_e0	7.258021031968632e-07	9.639871393870296e-06	0.2157503611580094
L-Cysteine_e0	2.708519132845756e-07	3.629369062314591e-06	0.21561576954156647
L-Glutamate_e0	9.302193777320292e-07	1.2293280649541923e-05	0.2157503611580094
L-Glutamine_e0	7.726454929795213e-07	1.0253434027183393e-05	0.2157503611580094
L-Histidine_e0	2.821038115960631e-07	3.7784706207323494e-06	0.21561576954156647
L-Inositol_e0	0.0	0.0	0.0
L-Isoleucine_e0	8.789573661995551e-07	1.1632894260917395e-05	0.2157503611580094
L-Lactate_e0	8.99282504175449e-07	1.373299631695453e-06	0.1537036259778208
L-Leucine_e0	1.389466014826548e-06	1.8197839958710132e-05	0.2157503611580094
L-Lysine_e0	1.0433022283125813e-06	1.3766493373914458e-05	0.2157503611580094
L-Malate_e0	0.0	0.0	0.0
L-Methionine_e0	4.3700105212238113e-07	5.83836931709306e-06	0.2157503611580094
L-Phenylalanine_e0	5.550361177435346e-07	7.397446397113314e-06	0.2157503611580094
L-Proline_e0	6.645764439887356e-07	8.840538106654879e-06	0.2157503611580094
L-Serine_e0	7.727318956702266e-07	1.0250513360005196e-05	0.2157503611580094
L-Threonine_e0	7.637489649452217e-07	1.0136722749862477e-05	0.2157503611580094
L-Tryptophan_e0	1.6712473530143579e-07	2.246143862535341e-06	0.21561576954156647
L-Tyrosine_e0	4.3153863960606425e-07	5.766262563174981e-06	0.2157503611580094
L-Valine_e0	1.299391584954629e-06	1.705282125341325e-05	0.2157503611580094
Methanol_e0	0.0	0.0	0.0
Mg_e0	9.743959311765832e-09	1.3325929829109718e-07	0.2157503611580094
Mn2+_e0	9.743959311765832e-09	1.3325929829109718e-07	0.2157503611580094
Myristic acid_e0	3.5651269620249015e-07	4.800793071329736e-06	0.21561576954156647
N-Acetyl-D-glucosamine_e0	3.434286798163616e-07	4.548234655296572e-06	0.2157503611580094
NADP_e0	1.9609192770677333e-08	2.6636986665638734e-07	0.21561576954156647
NH3_e0	8.126781528512512e-10	1.038574586189723e-08	0.656672496625033
Na+_e0	0.0	0.0	0.0
Niacin_e0	9.737118223551784e-09	1.3321743497915456e-07	0.2157503611580094
Nicotinamide ribonucleotide_e0	1.0220124912583472e-08	1.3320281777486648e-07	0.2157503611580094
Nitrate_e0	0.0	0.0	0.0
Nitrite_e0	2.355583016013481e-08	3.059958512802979e-07	0.2157503611580094
O2_e0	0.00013924004051548862	0.0012648475782683385	1.3418784159359662
Oxidized glutathione_e0	4.994279401564119e-09	6.681063618447285e-08	0.21561576954156647
PAN_e0	0.0	0.0	0.0
PPi_e0	3.2521745651879415e-08	4.436183846113789e-07	0.2157503611580094
Pimelate_e0	5.354008200533001e-10	5.535743646672036e-09	0.656672496625033
