	0.0000-0.0000	0.0000-8.2907	8.2907-8.7065	8.7065-9.6651	9.6651-20.0000	Source	Target
Riboflavin##Turicimonas_muris_YL45##Metabolite##None	126.68907411759491	126.68907411759491	126.68907411759491	0.0	0.0	Riboflavin	Turicimonas_muris_YL45
Turicimonas_muris_YL45##H2O-e0##Microbe##Spermidine-e0	-0.9999999999835352	-0.9999999999835352	-0.9999999999835352	-0.9999999999437716	-0.9999999999437716	Turicimonas_muris_YL45	H2O-e0
Turicimonas_muris_YL45##H2O-e0##Microbe##Folate	10.49999999999209	10.49999999999209	10.49999999999209	10.500000000134591	10.500000000134591	Turicimonas_muris_YL45	H2O-e0
Turicimonas_muris_YL45##H2O-e0##Microbe##Riboflavin	-5254.1193530360015	-5254.1193530360015	-5254.1193530360015	0.0	0.0	Turicimonas_muris_YL45	H2O-e0
Turicimonas_muris_YL45##Phosphate-e0##Microbe##Riboflavin	-127.45775495981054	-127.45775495981054	-127.45775495981054	0.0	0.0	Turicimonas_muris_YL45	Phosphate-e0
Turicimonas_muris_YL45##L-Glutamate-e0##Microbe##Spermidine-e0	3.0000000000012212	3.0000000000012212	3.0000000000012212	3.0000000000047624	3.0000000000047624	Turicimonas_muris_YL45	L-Glutamate-e0
Turicimonas_muris_YL45##L-Glutamate-e0##Microbe##Folate	-1.500000000000203	-1.500000000000203	-1.500000000000203	-1.4999999999877853	-1.4999999999877853	Turicimonas_muris_YL45	L-Glutamate-e0
Turicimonas_muris_YL45##L-Glutamate-e0##Microbe##Riboflavin	-466.21326904953065	-466.21326904953065	-466.21326904953065	0.0	0.0	Turicimonas_muris_YL45	L-Glutamate-e0
Turicimonas_muris_YL45##Zn2+-e0##Microbe##Riboflavin	-0.9241112603191565	-0.9241112603191565	-0.9241112603191565	0.0	0.0	Turicimonas_muris_YL45	Zn2+-e0
Turicimonas_muris_YL45##L-Lysine-e0##Microbe##Riboflavin	-41.26899935750408	-41.26899935750408	-41.26899935750408	0.0	0.0	Turicimonas_muris_YL45	L-Lysine-e0
Turicimonas_muris_YL45##L-Aspartate-e0##Microbe##Spermidine-e0	-2.9999999999976366	-2.9999999999976366	-2.9999999999976366	-2.9999999999924616	-2.9999999999924616	Turicimonas_muris_YL45	L-Aspartate-e0
Turicimonas_muris_YL45##L-Aspartate-e0##Microbe##Folate	10.500000000002796	10.500000000002796	10.500000000002796	10.500000000021414	10.500000000021414	Turicimonas_muris_YL45	L-Aspartate-e0
Turicimonas_muris_YL45##L-Aspartate-e0##Microbe##Riboflavin	-688.1171616429981	-688.1171616429981	-688.1171616429981	0.0	0.0	Turicimonas_muris_YL45	L-Aspartate-e0
Turicimonas_muris_YL45##Sulfate-e0##Microbe##Riboflavin	-0.9241112603238854	-0.9241112603238854	-0.9241112603238854	0.0	0.0	Turicimonas_muris_YL45	Sulfate-e0
Turicimonas_muris_YL45##L-Arginine-e0##Microbe##Riboflavin	-35.572358341881966	-35.572358341881966	-35.572358341881966	0.0	0.0	Turicimonas_muris_YL45	L-Arginine-e0
Turicimonas_muris_YL45##L-Histidine-e0##Microbe##Riboflavin	-11.39328203120567	-11.39328203120567	-11.39328203120567	0.0	0.0	Turicimonas_muris_YL45	L-Histidine-e0
Turicimonas_muris_YL45##L-Proline-e0##Microbe##Riboflavin	-26.58432473950099	-26.58432473950099	-26.58432473950099	0.0	0.0	Turicimonas_muris_YL45	L-Proline-e0
Turicimonas_muris_YL45##Co2+-e0##Microbe##Riboflavin	-0.9241112603175061	-0.9241112603175061	-0.9241112603175061	0.0	0.0	Turicimonas_muris_YL45	Co2+-e0
Turicimonas_muris_YL45##L-Threonine-e0##Microbe##Riboflavin	-75.99313011340733	-75.99313011340733	-75.99313011340733	0.0	0.0	Turicimonas_muris_YL45	L-Threonine-e0
Turicimonas_muris_YL45##Spermidine-e0##Microbe##Spermidine-e0	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999994	-0.9999999999999994	Turicimonas_muris_YL45	Spermidine-e0
Turicimonas_muris_YL45##fe3-e0##Microbe##Riboflavin	-0.9241112603249646	-0.9241112603249646	-0.9241112603249646	0.0	0.0	Turicimonas_muris_YL45	fe3-e0
Turicimonas_muris_YL45##H+-e0##Microbe##Spermidine-e0	4.999999999982051	4.999999999982051	4.999999999982051	4.999999999939955	4.999999999939955	Turicimonas_muris_YL45	H+-e0
Turicimonas_muris_YL45##H+-e0##Microbe##Folate	-20.499999999990564	-20.499999999990564	-20.499999999990564	-20.500000000141547	-20.500000000141547	Turicimonas_muris_YL45	H+-e0
Turicimonas_muris_YL45##H+-e0##Microbe##Riboflavin	5574.150782372253	5574.150782372253	5574.150782372253	0.0	0.0	Turicimonas_muris_YL45	H+-e0
Turicimonas_muris_YL45##Uracil-e0##Microbe##Riboflavin	-39.64223087764257	-39.64223087764257	-39.64223087764257	0.0	0.0	Turicimonas_muris_YL45	Uracil-e0
Turicimonas_muris_YL45##L-Methionine-e0##Microbe##Riboflavin	-18.98243529511552	-18.98243529511552	-18.98243529511552	0.0	0.0	Turicimonas_muris_YL45	L-Methionine-e0
Turicimonas_muris_YL45##L-Cysteine-e0##Microbe##Riboflavin	-13.01350596352319	-13.01350596352319	-13.01350596352319	0.0	0.0	Turicimonas_muris_YL45	L-Cysteine-e0
Turicimonas_muris_YL45##L-Serine-e0##Microbe##Spermidine-e0	-0.9999999999767453	-0.9999999999767453	-0.9999999999767453	-0.9999999999204708	-0.9999999999204708	Turicimonas_muris_YL45	L-Serine-e0
Turicimonas_muris_YL45##L-Serine-e0##Microbe##Pyruvate-e0	0.9999999999912907	0.9999999999912907	0.9999999999912907	0.9999999999990641	0.9999999999990641	Turicimonas_muris_YL45	L-Serine-e0
Turicimonas_muris_YL45##L-Serine-e0##Microbe##Folate	23.499999999992447	23.499999999992447	23.499999999992447	23.500000000193996	23.500000000193996	Turicimonas_muris_YL45	L-Serine-e0
Turicimonas_muris_YL45##L-Serine-e0##Microbe##Riboflavin	-7444.948477073914	-7444.948477073914	-7444.948477073914	0.0	0.0	Turicimonas_muris_YL45	L-Serine-e0
Turicimonas_muris_YL45##NH3-e0##Microbe##Spermidine-e0	3.9999999999754867	3.9999999999754867	3.9999999999754867	3.999999999915888	3.999999999915888	Turicimonas_muris_YL45	NH3-e0
Turicimonas_muris_YL45##NH3-e0##Microbe##Pyruvate-e0	-0.9999999999907858	-0.9999999999907858	-0.9999999999907858	-0.9999999999990113	-0.9999999999990113	Turicimonas_muris_YL45	NH3-e0
Turicimonas_muris_YL45##NH3-e0##Microbe##Folate	-24.499999999994884	-24.499999999994884	-24.499999999994884	-24.500000000208164	-24.500000000208164	Turicimonas_muris_YL45	NH3-e0
Turicimonas_muris_YL45##NH3-e0##Microbe##Riboflavin	7880.7869238610565	7880.7869238610565	7880.7869238610565	0.0	0.0	Turicimonas_muris_YL45	NH3-e0
Turicimonas_muris_YL45##Pyruvate-e0##Microbe##Pyruvate-e0	-1.0	-1.0	-1.0	-1.0	-1.0	Turicimonas_muris_YL45	Pyruvate-e0
Turicimonas_muris_YL45##L-Asparagine-e0##Microbe##Riboflavin	-28.98957316830415	-28.98957316830415	-28.98957316830415	0.0	0.0	Turicimonas_muris_YL45	L-Asparagine-e0
Turicimonas_muris_YL45##Ca2+-e0##Microbe##Riboflavin	-0.9241112603182566	-0.9241112603182566	-0.9241112603182566	0.0	0.0	Turicimonas_muris_YL45	Ca2+-e0
Turicimonas_muris_YL45##Cu2+-e0##Microbe##Riboflavin	-0.9241112603223248	-0.9241112603223248	-0.9241112603223248	0.0	0.0	Turicimonas_muris_YL45	Cu2+-e0
Turicimonas_muris_YL45##Fe2+-e0##Microbe##Riboflavin	-1.9241112603017532	-1.9241112603017532	-1.9241112603017532	0.0	0.0	Turicimonas_muris_YL45	Fe2+-e0
Turicimonas_muris_YL45##Glycine-e0##Microbe##Folate	-0.9999999999996381	-0.9999999999996381	-0.9999999999996381	-0.9999999999992965	-0.9999999999992965	Turicimonas_muris_YL45	Glycine-e0
Turicimonas_muris_YL45##Glycine-e0##Microbe##Riboflavin	-9.964666328524475	-9.964666328524475	-9.964666328524475	0.0	0.0	Turicimonas_muris_YL45	Glycine-e0
Turicimonas_muris_YL45##K+-e0##Microbe##Riboflavin	-0.9241112603196897	-0.9241112603196897	-0.9241112603196897	0.0	0.0	Turicimonas_muris_YL45	K+-e0
Turicimonas_muris_YL45##Cl--e0##Microbe##Riboflavin	-0.9241112603211793	-0.9241112603211793	-0.9241112603211793	0.0	0.0	Turicimonas_muris_YL45	Cl--e0
Turicimonas_muris_YL45##L-Phenylalanine##Microbe##Riboflavin	-22.280195972182355	-22.280195972182355	-22.280195972182355	0.0	0.0	Turicimonas_muris_YL45	L-Phenylalanine
