	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1016.bc1010.bc1001.bc1015	4	bc1016.bc1010.bc1001.bc1015	4	bc1016.bc1010.bc1001.bc1015bc1016.bc1010.bc1001.bc1015	8	Metabolite
2-Oxoglutarate	bc1016.bc1010	2	bc1016.bc1010	2	bc1016.bc1010bc1016.bc1010	4	Metabolite
4-Hydroxybenzoate	bc1016.bc1010.bc1001.bc1015	4	bc1016.bc1010.bc1001.bc1015	4	bc1016.bc1010.bc1001.bc1015bc1016.bc1010.bc1001.bc1015	8	Metabolite
5-Aminolevulinate	bc1016.bc1010.bc1001.bc1015	4	bc1016.bc1010.bc1001.bc1015	4	bc1016.bc1010.bc1001.bc1015bc1016.bc1010.bc1001.bc1015	8	Metabolite
AMP	bc1016.bc1010.bc1001.bc1015	4	bc1016.bc1010.bc1001.bc1015	4	bc1016.bc1010.bc1001.bc1015bc1016.bc1010.bc1001.bc1015	8	Metabolite
Acetate	bc1016.bc1010.bc1001.bc1015	4		0	bc1016.bc1010.bc1001.bc1015	4	Metabolite
Adenosine	bc1010.bc1001	2	bc1010.bc1001	2	bc1010.bc1001bc1010.bc1001	4	Metabolite
Ala-Ala	bc1010.bc1001.bc1015	3	bc1010.bc1001.bc1015	3	bc1010.bc1001.bc1015bc1010.bc1001.bc1015	6	Metabolite
Arsenate	bc1015	1		0	bc1015	1	Metabolite
Arsenite	bc1015	1	bc1015	1	bc1015bc1015	2	Metabolite
BET	bc1016.bc1010.bc1001.bc1015	4	bc1016.bc1010.bc1001.bc1015	4	bc1016.bc1010.bc1001.bc1015bc1016.bc1010.bc1001.bc1015	8	Metabolite
BIOT	bc1016.bc1010.bc1001.bc1015	4	bc1016.bc1010.bc1001.bc1015	4	bc1016.bc1010.bc1001.bc1015bc1016.bc1010.bc1001.bc1015	8	Metabolite
CMP	bc1016.bc1010.bc1001.bc1015	4	bc1016.bc1010.bc1001.bc1015	4	bc1016.bc1010.bc1001.bc1015bc1016.bc1010.bc1001.bc1015	8	Metabolite
CO2	bc1016.bc1010.bc1001.bc1015	4		0	bc1016.bc1010.bc1001.bc1015	4	Metabolite
