	Source	Target	Microbe	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	Putrescine-e0	H2O-e0	Bifidobacterium_animalis_YL2	-0.6666666666684635	0.0	0.6666666666684635	-1.0	0.8164965809288264	-0.8164965809288264
1	Spermidine-e0	H2O-e0	Bifidobacterium_animalis_YL2	-1.6666666666713532	0.0	1.6666666666713532	-1.0	1.2909944487376208	-1.2909944487376208
2	Thiamin-e0	H2O-e0	Bifidobacterium_animalis_YL2	-14.333333333356306	0.0	14.333333333356306	-1.0	3.7859388972032164	-3.7859388972032164
3	Melitose-e0	H2O-e0	Bifidobacterium_animalis_YL2	-2.0000000000054836	0.0	2.0000000000054836	-1.0	1.4142135623750338	-1.4142135623750338
4	Sucrose-e0	H2O-e0	Bifidobacterium_animalis_YL2	-1.0000000000054103	0.0	1.0000000000054103	-1.0	1.0000000000027052	-1.0000000000027052
5	Folate	H2O-e0	Bifidobacterium_animalis_YL2	-12.000000000023237	0.0	12.000000000023237	-1.0	3.4641016151411086	-3.4641016151411086
6	Riboflavin	H2O-e0	Bifidobacterium_animalis_YL2	1139.6634997103026	0.0	1139.6634997103026	1.0	33.758902525264396	33.758902525264396
7	Riboflavin	Phosphate-e0	Bifidobacterium_animalis_YL2	-129.86418561970612	0.0	129.86418561970612	-1.0	11.39579684005055	-11.39579684005055
8	Putrescine-e0	L-Glutamate-e0	Bifidobacterium_animalis_YL2	2.0000000000002265	0.0	2.0000000000002265	1.0	1.414213562373175	1.414213562373175
9	Spermidine-e0	L-Glutamate-e0	Bifidobacterium_animalis_YL2	2.000000000000487	0.0	2.000000000000487	1.0	1.4142135623732672	1.4142135623732672
10	Thiamin-e0	L-Glutamate-e0	Bifidobacterium_animalis_YL2	4.000000000002696	0.0	4.000000000002696	1.0	2.0000000000006737	2.0000000000006737
11	Folate	L-Glutamate-e0	Bifidobacterium_animalis_YL2	4.000000000002794	0.0	4.000000000002794	1.0	2.0000000000006986	2.0000000000006986
