	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1003.bc1009.bc1001.bc1012.bc1012.bc1012.bc1003.bc1009.bc1001	9		0	bc1003.bc1009.bc1001.bc1012.bc1012.bc1012.bc1003.bc1009.bc1001	9	Metabolite
4-Hydroxybenzoate	bc1003.bc1009.bc1001.bc1012.bc1012.bc1012.bc1003.bc1009.bc1001	9		0	bc1003.bc1009.bc1001.bc1012.bc1012.bc1012.bc1003.bc1009.bc1001	9	Metabolite
5-Aminolevulinate	bc1003.bc1009.bc1001.bc1012.bc1012.bc1012.bc1003.bc1009.bc1001	9		0	bc1003.bc1009.bc1001.bc1012.bc1012.bc1012.bc1003.bc1009.bc1001	9	Metabolite
AMP	bc1003.bc1009.bc1001.bc1012.bc1012.bc1012.bc1003.bc1009.bc1001	9		0	bc1003.bc1009.bc1001.bc1012.bc1012.bc1012.bc1003.bc1009.bc1001	9	Metabolite
Acetate	bc1003.bc1009.bc1001.bc1012.bc1012.bc1012.bc1003.bc1009.bc1001	9		0	bc1003.bc1009.bc1001.bc1012.bc1012.bc1012.bc1003.bc1009.bc1001	9	Metabolite
Adenosine	bc1001.bc1001	2		0	bc1001.bc1001	2	Metabolite
Ala-Ala	bc1003.bc1009.bc1001.bc1012.bc1012.bc1012.bc1003.bc1009.bc1001	9		0	bc1003.bc1009.bc1001.bc1012.bc1012.bc1012.bc1003.bc1009.bc1001	9	Metabolite
BET	bc1003.bc1009.bc1001.bc1012.bc1012.bc1012.bc1003.bc1009.bc1001	9		0	bc1003.bc1009.bc1001.bc1012.bc1012.bc1012.bc1003.bc1009.bc1001	9	Metabolite
BIOT	bc1003.bc1009.bc1001.bc1012.bc1012.bc1012.bc1003.bc1009.bc1001	9		0	bc1003.bc1009.bc1001.bc1012.bc1012.bc1012.bc1003.bc1009.bc1001	9	Metabolite
CMP	bc1003.bc1009.bc1001.bc1012.bc1012.bc1012.bc1003.bc1009.bc1001	9		0	bc1003.bc1009.bc1001.bc1012.bc1012.bc1012.bc1003.bc1009.bc1001	9	Metabolite
