	0.0000-0.3467	0.3492-0.3503	0.3503-0.4328	0.4328-0.4328	0.4333-0.4333	0.4333-0.4345	0.4345-0.4354	0.4354-1.2104	1.2104-2.0000	Source	Target
bc1001##Formate##Microbe	-0.00042755024823842896	-0.00042755024823842896	-0.00042755024823842896	-0.00042755024823842896	-0.004390818259801157	-0.004390818259801157	-0.004390818259801157	-0.0003731187642175271	-0.0003731187642175271	bc1001	Formate
bc1001##D-Arabinose##Microbe	-0.011431946641344282	-0.011431946641344282	-0.011431946641344282	-0.011431946641344282	-0.11740280882719208	-0.11740280882719208	-0.11740280882719208	-0.009976543858846693	-0.009976543858846693	bc1001	D-Arabinose
bc1001##Pyridoxal##Microbe	-0.0004275502482370468	-0.0004275502482370468	-0.0004275502482370468	-0.0004275502482370468	-0.0043908182597549375	-0.0043908182597549375	-0.0043908182597549375	-0.00037311876421992733	-0.00037311876421992733	bc1001	Pyridoxal
bc1009##L-Histidine##Microbe	-0.012142769667466288	-0.012142769667466288	-0.012142769667466288	-0.12429723212932312	-0.1242972321310145	-0.019864253766695924	-0.019864253766695924	-0.019864253766695924	-0.019864253766695924	bc1009	L-Histidine
bc1001##K+##Microbe	-0.00042755024823795467	-0.00042755024823795467	-0.00042755024823795467	-0.00042755024823795467	-0.004390818259780037	-0.004390818259780037	-0.004390818259780037	-0.00037311876421707745	-0.00037311876421707745	bc1001	K+
bc1003##L-Isoleucine##Microbe	-0.036989448823877384	-0.036989448823877384	-0.036989448823877384	-0.06736391700933247	-0.06736391700933247	-0.06736391700933247	-0.06736391700933247	-0.06736391700933247	-0.06736391700933247	bc1003	L-Isoleucine
bc1001##UMP##Microbe	-0.014266823533210427	-0.014266823533210427	-0.014266823533210427	-0.014266823533210427	-0.14651618034858038	-0.14651618034858038	-0.14651618034858038	-0.012450512163081124	-0.012450512163081124	bc1001	UMP
bc1012##H+##Microbe	1.2308617334925236	0.37314771955584547	1.672625654116197	1.672625654116197	1.672625654116197	1.672625654116197	1.6227265767703407	1.6227265767703407	1.6227265767703407	bc1012	H+
bc1009##L-Proline##Microbe	-0.028242172147927704	-0.028242172147927704	-0.028242172147927704	-0.289095809558943	-0.28909580956914743	-0.046201129547265705	-0.046201129547265705	-0.046201129547265705	-0.046201129547265705	bc1009	L-Proline
bc1001##Heme##Microbe	-0.0004275502482361686	-0.0004275502482361686	-0.0004275502482361686	-0.0004275502482361686	-0.004390818259799674	-0.004390818259799674	-0.004390818259799674	-0.00037311876421311204	-0.00037311876421311204	bc1001	Heme
bc1012##BIOT##Microbe	-0.0005247281833031512	-0.00219697911279226	-0.0004421019711578531	-0.0004421019711578531	-0.0004421019711578531	-0.0004421019711578531	-0.000509488071294719	-0.000509488071294719	-0.000509488071294719	bc1012	BIOT
bc1001##L-Histidine##Microbe	-0.012076710535761228	-0.012076710535761228	-0.012076710535761228	-0.012076710535761228	-0.12402434885073123	-0.12402434885073123	-0.12402434885073123	-0.01053922276851225	-0.01053922276851225	bc1001	L-Histidine
bc1012##Fumarate##Microbe	-0.9999999999999988	-1.0000000000000109	-1.7987682410882755	-1.7987682410882755	-1.7987682410882755	-1.7987682410882755	0.0	0.0	0.0	bc1012	Fumarate
bc1012##CoA##Microbe	-0.001049456366596137	-0.004393958225447161	-0.0008842039423093521	-0.0008842039423093521	-0.0008842039423093521	-0.0008842039423093521	-0.0010189761425819926	-0.0010189761425819926	-0.0010189761425819926	bc1012	CoA
bc1012##L-Glutamine##Microbe	-0.039918187296889264	-0.16713305384050048	-0.03363247839660885	-0.03363247839660885	-0.03363247839660885	-0.03363247839660885	-0.038758810566412345	-0.038758810566412345	-0.038758810566412345	bc1012	L-Glutamine
bc1009##H2O##Microbe	2.01665228788928	2.01665228788928	2.01665228788928	11.40677447428275	11.406774474494748	3.5033203240517694	3.5033203240517694	3.5033203240517694	3.5033203240517694	bc1009	H2O
bc1001##L-Lysine##Microbe	-0.04348972726642104	-0.04348972726642104	-0.04348972726642104	-0.04348972726642104	-0.4466270090639468	-0.4466270090639468	-0.4466270090639468	-0.037953043789903565	-0.037953043789903565	bc1001	L-Lysine
bc1001##TTP##Microbe	-0.001364462721009687	-0.001364462721009687	-0.001364462721009687	-0.001364462721009687	-0.014012640280105737	-0.014012640280105737	-0.014012640280105737	-0.0011907527743948915	-0.0011907527743948915	bc1001	TTP
bc1001##fe3##Microbe	-0.0012826507447264016	-0.0012826507447264016	-0.0012826507447264016	-0.0012826507447264016	-0.013172454779374605	-0.013172454779374605	-0.013172454779374605	-0.0011193562926783698	-0.0011193562926783698	bc1001	fe3
bc1012##5-Aminolevulinate##Microbe	-0.004197825466407644	-0.01757583290213563	-0.0035368157692586707	-0.0035368157692586707	-0.0035368157692586707	-0.0035368157692586707	-0.004075904570345356	-0.004075904570345356	-0.004075904570345356	bc1012	5-Aminolevulinate
bc1001##Cl-##Microbe	-0.00042755024823390913	-0.00042755024823390913	-0.00042755024823390913	-0.00042755024823390913	-0.004390818259748672	-0.004390818259748672	-0.004390818259748672	-0.00037311876421426823	-0.00037311876421426823	bc1001	Cl-
bc1012##L-Leucine##Microbe	-0.07019456017952429	-0.2938968926253107	-0.059141388641688455	-0.059141388641688455	-0.059141388641688455	-0.059141388641688455	-0.06815584186114991	-0.06815584186114991	-0.06815584186114991	bc1012	L-Leucine
bc1012##BET##Microbe	-0.0010494563665695942	-0.00439395822550533	-0.000884203942305487	-0.000884203942305487	-0.000884203942305487	-0.000884203942305487	-0.0010189761425423265	-0.0010189761425423265	-0.0010189761425423265	bc1012	BET
bc1012##Co2+##Microbe	-0.0005247281833007318	-0.0021969791127750965	-0.0004421019711560652	-0.0004421019711560652	-0.0004421019711560652	-0.0004421019711560652	-0.0005094880712924907	-0.0005094880712924907	-0.0005094880712924907	bc1012	Co2+
bc1001##H2O##Microbe	2.0183187484056977	2.0183187484056977	2.0183187484056977	2.0183187484056977	11.457841091711076	11.457841091711076	11.457841091711076	2.8036993953064497	2.8036993953064497	bc1001	H2O
bc1012##L-Serine##Microbe	-0.03990547605407588	-0.16707983326673792	-0.033621768726942135	-0.033621768726942135	-0.033621768726942135	-0.033621768726942135	-0.03874646850666641	-0.03874646850666641	-0.03874646850666641	bc1012	L-Serine
bc1003##meso-2,6-Diaminopimelate##Microbe	-0.0038260294606118623	-0.0038260294606118623	-0.0038260294606118623	-0.006967833781117183	-0.006967833781117183	-0.006967833781117183	-0.006967833781117183	-0.006967833781117183	-0.006967833781117183	bc1003	meso-2,6-Diaminopimelate
bc1012##L-Isoleucine##Microbe	-0.04521428965300338	-0.18930725112166902	-0.03809463111795604	-0.03809463111795604	-0.03809463111795604	-0.03809463111795604	-0.04390109386785802	-0.04390109386785802	-0.04390109386785802	bc1012	L-Isoleucine
bc1003##Sulfate##Microbe	-0.00042927593094232145	-0.00042927593094232145	-0.00042927593094232145	-0.0007817826192488572	-0.0007817826192488572	-0.0007817826192488572	-0.0007817826192488572	-0.0007817826192488572	-0.0007817826192488572	bc1003	Sulfate
bc1003##AMP##Microbe	-0.0164250039465099	-0.0164250039465099	-0.0164250039465099	-0.029912654497744662	-0.029912654497744662	-0.029912654497744662	-0.029912654497744662	-0.029912654497744662	-0.029912654497744662	bc1003	AMP
bc1003##L-Cysteine##Microbe	-0.011648610955585732	-0.011648610955585732	-0.011648610955585732	-0.021214051212883816	-0.021214051212883816	-0.021214051212883816	-0.021214051212883816	-0.021214051212883816	-0.021214051212883816	bc1003	L-Cysteine
bc1009##L-Phenylalanine##Microbe	-0.02367157907084641	-0.02367157907084641	-0.02367157907084641	-0.2423097727462941	-0.2423097727544168	-0.038724135151932404	-0.038724135151932404	-0.038724135151932404	-0.038724135151932404	bc1009	L-Phenylalanine
bc1009##Niacin##Microbe	0.0004298889312797389	0.0004298889312797389	0.0004298889312797389	0.0044004791118666805	0.004400479111915787	0.0007032516514995552	0.0007032516514995552	0.0007032516514995552	0.0007032516514995552	bc1009	Niacin
bc1012##Succinate##Microbe	1.0000000000000036	0.99999999999995	1.7987682410883075	1.7987682410883075	1.7987682410883075	1.7987682410883075	0.0	0.0	0.0	bc1012	Succinate
bc1003##L-Threonine##Microbe	-0.032289132122502215	-0.032289132122502215	-0.032289132122502215	-0.05880386125676814	-0.05880386125676814	-0.05880386125676814	-0.05880386125676814	-0.05880386125676814	-0.05880386125676814	bc1003	L-Threonine
bc1003##L-Asparagine##Microbe	-0.03072235988870932	-0.03072235988870932	-0.03072235988870932	-0.0559505093392446	-0.0559505093392446	-0.0559505093392446	-0.0559505093392446	-0.0559505093392446	-0.0559505093392446	bc1003	L-Asparagine
bc1009##PPi##Microbe	0.004445026090813448	0.004445026090813448	0.004445026090813448	0.045500693414096065	0.045500693414084734	0.007271580428962966	0.007271580428962966	0.007271580428962966	0.007271580428962966	bc1009	PPi
Fumarate##bc1012##Metabolite	0.03399847222152429	-0.782913223318101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fumarate	bc1012
bc1003##Chorismate##Microbe	-0.0008585518618862887	-0.0008585518618862887	-0.0008585518618862887	-0.0015635652385007145	-0.0015635652385007145	-0.0015635652385007145	-0.0015635652385007145	-0.0015635652385007145	-0.0015635652385007145	bc1003	Chorismate
bc1009##Spermidine##Microbe	-0.00042988893128152245	-0.00042988893128152245	-0.00042988893128152245	-0.004400479111811917	-0.004400479111919157	-0.0007032516515031941	-0.0007032516515031941	-0.0007032516515031941	-0.0007032516515031941	bc1009	Spermidine
bc1003##ddca##Microbe	-0.0038260294606114326	-0.0038260294606114326	-0.0038260294606114326	-0.006967833781116614	-0.006967833781116614	-0.006967833781116614	-0.006967833781116614	-0.006967833781116614	-0.006967833781116614	bc1003	ddca
bc1009##L-Valine##Microbe	-0.05396028543239083	-0.05396028543239083	-0.05396028543239083	-0.5523545540126057	-0.5523545540290149	-0.08827317263739877	-0.08827317263739877	-0.08827317263739877	-0.08827317263739877	bc1009	L-Valine
bc1003##Folate##Microbe	-0.0012878277928207147	-0.0012878277928207147	-0.0012878277928207147	-0.002345347857735193	-0.002345347857735193	-0.002345347857735193	-0.002345347857735193	-0.002345347857735193	-0.002345347857735193	bc1003	Folate
bc1009##L-Arginine##Microbe	-0.03779266514480668	-0.03779266514480668	-0.03779266514480668	-0.38685767752587785	-0.38685767753681066	-0.06182469992555588	-0.06182469992555588	-0.06182469992555588	-0.06182469992555588	bc1009	L-Arginine
bc1001##Niacin##Microbe	0.00042755024822987357	0.00042755024822987357	0.00042755024822987357	0.00042755024822987357	0.004390818259749416	0.004390818259749416	0.004390818259749416	0.00037311876420719923	0.00037311876420719923	bc1001	Niacin
bc1009##GTP##Microbe	-0.020743618000587386	-0.020743618000587386	-0.020743618000587386	-0.21233823686256836	-0.21233823686947376	-0.033934308505179145	-0.033934308505179145	-0.033934308505179145	-0.033934308505179145	bc1009	GTP
bc1012##Ala-Ala##Microbe	-0.004676771613351016	-0.019581127670910546	-0.0039403447627023875	-0.0039403447627023875	-0.0039403447627023875	-0.0039403447627023875	-0.004540940290602265	-0.004540940290602265	-0.004540940290602265	bc1012	Ala-Ala
bc1012##Zn2+##Microbe	-0.0005247281832998021	-0.002196979112766619	-0.00044210197115551676	-0.00044210197115551676	-0.00044210197115551676	-0.00044210197115551676	-0.000509488071291071	-0.000509488071291071	-0.000509488071291071	bc1012	Zn2+
bc1001##L-Valine##Microbe	-0.05366673052689175	-0.05366673052689175	-0.05366673052689175	-0.05366673052689175	-0.5511419097806498	-0.5511419097806498	-0.5511419097806498	-0.04683441129151351	-0.04683441129151351	bc1001	L-Valine
bc1009##D-Glucose##Microbe	-0.5488456961569521	-0.5488456961569521	-0.5488456961569521	-1.0000000000002518	-0.999999999999587	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	bc1009	D-Glucose
bc1009##4-Hydroxybenzoate##Microbe	-0.00042988893126367437	-0.00042988893126367437	-0.00042988893126367437	-0.004400479111593626	-0.0044004791081152135	-0.0007032516514750769	-0.0007032516514750769	-0.0007032516514750769	-0.0007032516514750769	bc1009	4-Hydroxybenzoate
bc1003##Glycine##Microbe	-0.0767101812372719	-0.0767101812372719	-0.0767101812372719	-0.13970195412327344	-0.13970195412327344	-0.13970195412327344	-0.13970195412327344	-0.13970195412327344	-0.13970195412327344	bc1003	Glycine
bc1009##Mn2+##Microbe	-0.00042988893128239936	-0.00042988893128239936	-0.00042988893128239936	-0.0044004791118209974	-0.00440047911180577	-0.0007032516515049143	-0.0007032516515049143	-0.0007032516515049143	-0.0007032516515049143	bc1009	Mn2+
bc1009##Deoxyguanosine##Microbe	-0.0004298889312808356	-0.0004298889312808356	-0.0004298889312808356	-0.004400479111944057	-0.004400479111235784	-0.0007032516514992767	-0.0007032516514992767	-0.0007032516514992767	-0.0007032516514992767	bc1009	Deoxyguanosine
bc1001##GTP##Microbe	-0.020630768508165868	-0.020630768508165868	-0.020630768508165868	-0.020630768508165868	-0.21187206755839227	-0.21187206755839227	-0.21187206755839227	-0.018004262381653435	-0.018004262381653435	bc1001	GTP
bc1009##Acetate##Microbe	0.8915634094583766	0.8915634094583766	0.8915634094583766	-0.1099912486993504	-0.10999124865101573	1.6627969835555647	1.6627969835555647	1.6627969835555647	1.6627969835555647	bc1009	Acetate
bc1003##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	-0.019058002322127163	-0.019058002322127163	-0.019058002322127163	-0.03470778093786329	-0.03470778093786329	-0.03470778093786329	-0.03470778093786329	-0.03470778093786329	-0.03470778093786329	bc1003	1,2-Diacyl-sn-glycerol dioctadecanoyl
bc1009##dATP##Microbe	-0.00266910464465084	-0.00266910464465084	-0.00266910464465084	-0.027321799612441373	-0.027321799612009277	-0.004366365618648314	-0.004366365618648314	-0.004366365618648314	-0.004366365618648314	bc1009	dATP
bc1001##D-Glucose##Microbe	-0.5486868532173556	-0.5486868532173556	-0.5486868532173556	-0.5486868532173556	-1.0000000000000715	-1.0000000000000715	-1.0000000000000715	-0.9999999999999989	-0.9999999999999989	bc1001	D-Glucose
bc1003##Deoxycytidine##Microbe	-0.0031688731750682303	-0.0031688731750682303	-0.0031688731750682303	-0.005771043266819352	-0.005771043266819352	-0.005771043266819352	-0.005771043266819352	-0.005771043266819352	-0.005771043266819352	bc1003	Deoxycytidine
bc1001##Mn2+##Microbe	-0.00042755024823868786	-0.00042755024823868786	-0.00042755024823868786	-0.00042755024823868786	-0.004390818259787896	-0.004390818259787896	-0.004390818259787896	-0.0003731187642195397	-0.0003731187642195397	bc1001	Mn2+
bc1001##Deoxyguanosine##Microbe	-0.00042755024823657546	-0.00042755024823657546	-0.00042755024823657546	-0.00042755024823657546	-0.0043908182598188135	-0.0043908182598188135	-0.0043908182598188135	-0.00037311876421197314	-0.00037311876421197314	bc1001	Deoxyguanosine
bc1012##L-Threonine##Microbe	-0.039468827431905225	-0.16525163357584827	-0.03325387688749745	-0.03325387688749745	-0.03325387688749745	-0.03325387688749745	-0.03832250182940088	-0.03832250182940088	-0.03832250182940088	bc1012	L-Threonine
bc1003##L-Glutamate##Microbe	-0.03905843488115722	-0.03905843488115722	-0.03905843488115722	-0.07113188353729306	-0.07113188353729306	-0.07113188353729306	-0.07113188353729306	-0.07113188353729306	-0.07113188353729306	bc1003	L-Glutamate
bc1012##Chorismate##Microbe	-0.00104945636661288	-0.004393958225589566	-0.000884203942325209	-0.000884203942325209	-0.000884203942325209	-0.000884203942325209	-0.001018976142599032	-0.001018976142599032	-0.001018976142599032	bc1012	Chorismate
bc1009##N-Acetyl-D-glucosamine##Microbe	-0.01575586085113773	-0.01575586085113773	-0.01575586085113773	-0.16128197661971977	-0.1612819766239095	-0.0257748789469666	-0.0257748789469666	-0.0257748789469666	-0.0257748789469666	bc1009	N-Acetyl-D-glucosamine
bc1012##ddca##Microbe	-0.004676771613351948	-0.019581127670980275	-0.003940344762704494	-0.003940344762704494	-0.003940344762704494	-0.003940344762704494	-0.004540940290602191	-0.004540940290602191	-0.004540940290602191	bc1012	ddca
bc1012##L-Asparagine##Microbe	-0.03755367335820289	-0.15723309439384126	-0.03164029214401134	-0.03164029214401134	-0.03164029214401134	-0.03164029214401134	-0.0364629711499153	-0.0364629711499153	-0.0364629711499153	bc1012	L-Asparagine
bc1001##dATP##Microbe	-0.001364462721004886	-0.001364462721004886	-0.001364462721004886	-0.001364462721004886	-0.014012640280053822	-0.014012640280053822	-0.014012640280053822	-0.0011907527743910452	-0.0011907527743910452	bc1001	dATP
bc1012##Folate##Microbe	-0.001574184549889442	-0.006590937338234307	-0.0013263059134583524	-0.0013263059134583524	-0.0013263059134583524	-0.0013263059134583524	-0.0015284642138675949	-0.0015284642138675949	-0.0015284642138675949	bc1012	Folate
bc1009##L-Aspartate##Microbe	-0.030766231011385543	-0.030766231011385543	-0.030766231011385543	-0.31493287466446357	-0.31493287467532405	-0.050330216004380306	-0.050330216004380306	-0.050330216004380306	-0.050330216004380306	bc1009	L-Aspartate
bc1003##Mg##Microbe	-0.0004292759309417511	-0.0004292759309417511	-0.0004292759309417511	-0.000781782619247819	-0.000781782619247819	-0.000781782619247819	-0.000781782619247819	-0.000781782619247819	-0.000781782619247819	bc1003	Mg
bc1003##Riboflavin##Microbe	-0.0012878277928317255	-0.0012878277928317255	-0.0012878277928317255	-0.002345347857755239	-0.002345347857755239	-0.002345347857755239	-0.002345347857755239	-0.002345347857755239	-0.002345347857755239	bc1003	Riboflavin
bc1009##CMP##Microbe	-0.012884234782972315	-0.012884234782972315	-0.012884234782972315	-0.13188710364131287	-0.13188710364574335	-0.021077210251662534	-0.021077210251662534	-0.021077210251662534	-0.021077210251662534	bc1009	CMP
bc1009##S-Adenosyl-L-methionine##Microbe	-0.0012896667938185515	-0.0012896667938185515	-0.0012896667938185515	-0.013201437335185107	-0.01320143733228729	-0.002109754954467509	-0.002109754954467509	-0.002109754954467509	-0.002109754954467509	bc1009	S-Adenosyl-L-methionine
bc1003##L-Proline##Microbe	-0.028201900208262395	-0.028201900208262395	-0.028201900208262395	-0.05136033451540682	-0.05136033451540682	-0.05136033451540682	-0.05136033451540682	-0.05136033451540682	-0.05136033451540682	bc1003	L-Proline
bc1003##O2##Microbe	-1.000000000000005	-1.000000000000005	-1.000000000000005	-1.8211657418871308	-1.8211657418871308	-1.8211657418871308	-1.8211657418871308	-1.8211657418871308	-1.8211657418871308	bc1003	O2
bc1001##BIOT##Microbe	-0.00042755024823746727	-0.00042755024823746727	-0.00042755024823746727	-0.00042755024823746727	-0.004390818259817615	-0.004390818259817615	-0.004390818259817615	-0.00037311876421372976	-0.00037311876421372976	bc1001	BIOT
bc1012##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	-0.023295671187309824	-0.09753640960295173	-0.019627423262342743	-0.019627423262342743	-0.019627423262342743	-0.019627423262342743	-0.02261907585760062	-0.02261907585760062	-0.02261907585760062	bc1012	1,2-Diacyl-sn-glycerol dioctadecanoyl
bc1009##Formate##Microbe	-0.0004298889312795675	-0.0004298889312795675	-0.0004298889312795675	-0.00440047911185693	-0.004400479111966793	-0.0007032516514987021	-0.0007032516514987021	-0.0007032516514987021	-0.0007032516514987021	bc1009	Formate
bc1009##D-Arabinose##Microbe	-0.011494478939895856	-0.011494478939895856	-0.011494478939895856	-0.11766112313068075	-0.11766112313383273	-0.018803720471609803	-0.018803720471609803	-0.018803720471609803	-0.018803720471609803	bc1009	D-Arabinose
bc1009##K+##Microbe	-0.0004298889312803072	-0.0004298889312803072	-0.0004298889312803072	-0.0044004791117962915	-0.004400479111818805	-0.0007032516515016675	-0.0007032516515016675	-0.0007032516515016675	-0.0007032516515016675	bc1009	K+
bc1001##S-Adenosyl-L-methionine##Microbe	-0.0012826507447161763	-0.0012826507447161763	-0.0012826507447161763	-0.0012826507447161763	-0.013172454779416566	-0.013172454779416566	-0.013172454779416566	-0.0011193562926529253	-0.0011193562926529253	bc1001	S-Adenosyl-L-methionine
bc1001##CMP##Microbe	-0.012814141930543707	-0.012814141930543707	-0.012814141930543707	-0.012814141930543707	-0.1315975574897099	-0.1315975574897099	-0.1315975574897099	-0.011182771665631471	-0.011182771665631471	bc1001	CMP
bc1012##L-Glutamate##Microbe	-0.04774332801006928	-0.19989605618798312	-0.04022543498627036	-0.04022543498627036	-0.04022543498627036	-0.04022543498627036	-0.04635667928479614	-0.04635667928479614	-0.04635667928479614	bc1012	L-Glutamate
bc1012##dGTP##Microbe	-0.0032369332986132465	-0.01355268322313747	-0.002727230282958338	-0.002727230282958338	-0.002727230282958338	-0.002727230282958338	-0.0031429203837334777	-0.0031429203837334777	-0.0031429203837334777	bc1012	dGTP
bc1009##TRHL##Microbe	-0.009073984314173474	-0.009073984314173474	-0.009073984314173474	-0.0928841743291472	-0.09288417433221878	-0.014844053871399946	-0.014844053871399946	-0.014844053871399946	-0.014844053871399946	bc1009	TRHL
bc1001##L-Serine##Microbe	-0.032515113035465545	-0.032515113035465545	-0.032515113035465545	-0.032515113035465545	-0.33392087274856025	-0.33392087274856025	-0.33392087274856025	-0.028375609286088503	-0.028375609286088503	bc1001	L-Serine
bc1001##L-Methionine##Microbe	-0.018616899075226893	-0.018616899075226893	-0.018616899075226893	-0.018616899075226893	-0.19119020685213325	-0.19119020685213325	-0.19119020685213325	-0.01624677895786591	-0.01624677895786591	bc1001	L-Methionine
bc1012##Mg##Microbe	-0.0005247281833009479	-0.0021969791127783873	-0.0004421019711567445	-0.0004421019711567445	-0.0004421019711567445	-0.0004421019711567445	-0.0005094880712937686	-0.0005094880712937686	-0.0005094880712937686	bc1012	Mg
bc1001##BET##Microbe	-0.0008551004964792141	-0.0008551004964792141	-0.0008551004964792141	-0.0008551004964792141	-0.008781636519655732	-0.008781636519655732	-0.008781636519655732	-0.0007462375284338283	-0.0007462375284338283	bc1001	BET
bc1001##L-Leucine##Microbe	-0.05719475832385457	-0.05719475832385457	-0.05719475832385457	-0.05719475832385457	-0.5873737420292318	-0.5873737420292318	-0.5873737420292318	-0.049913285358711784	-0.049913285358711784	bc1001	L-Leucine
bc1012##L-Tyrosine##Microbe	-0.02256551104228758	-0.09447930949162991	-0.01901223762976808	-0.01901223762976808	-0.01901223762976808	-0.01901223762976808	-0.021910122353937012	-0.021910122353937012	-0.021910122353937012	bc1012	L-Tyrosine
bc1001##Nicotinamide ribonucleotide##Microbe	-0.0004275502482176352	-0.0004275502482176352	-0.0004275502482176352	-0.0004275502482176352	-0.004390818259678217	-0.004390818259678217	-0.004390818259678217	-0.00037311876418919324	-0.00037311876418919324	bc1001	Nicotinamide ribonucleotide
bc1001##Co2+##Microbe	-0.0004275502482358986	-0.0004275502482358986	-0.0004275502482358986	-0.0004275502482358986	-0.004390818259764584	-0.004390818259764584	-0.004390818259764584	-0.0003731187642165433	-0.0003731187642165433	bc1001	Co2+
bc1009##Thiamin##Microbe	-0.00042988893128192925	-0.00042988893128192925	-0.00042988893128192925	-0.004400479111865528	-0.004400479111941403	-0.0007032516515030477	-0.0007032516515030477	-0.0007032516515030477	-0.0007032516515030477	bc1009	Thiamin
bc1001##TRHL##Microbe	-0.009024619997689949	-0.009024619997689949	-0.009024619997689949	-0.009024619997689949	-0.09268025556515391	-0.09268025556515391	-0.09268025556515391	-0.007875694318826473	-0.007875694318826473	bc1001	TRHL
bc1012##Oxidized glutathione##Microbe	-0.0002623640916496642	-0.0010984895563814967	-0.00022105098557839438	-0.00022105098557839438	-0.00022105098557839438	-0.00022105098557839438	-0.0002547440356467021	-0.0002547440356467021	-0.0002547440356467021	bc1012	Oxidized glutathione
bc1009##L-Lysine##Microbe	-0.043727614364299526	-0.043727614364299526	-0.043727614364299526	-0.44760969547677487	-0.44760969548705587	-0.07153363294635735	-0.07153363294635735	-0.07153363294635735	-0.07153363294635735	bc1009	L-Lysine
bc1009##TTP##Microbe	-0.0026691046446532815	-0.0026691046446532815	-0.0026691046446532815	-0.02732179961233817	-0.027321799613249348	-0.004366365618654862	-0.004366365618654862	-0.004366365618654862	-0.004366365618654862	bc1009	TTP
bc1003##L-Phenylalanine##Microbe	-0.02363782457069111	-0.02363782457069111	-0.02363782457069111	-0.043048396320880374	-0.043048396320880374	-0.043048396320880374	-0.043048396320880374	-0.043048396320880374	-0.043048396320880374	bc1003	L-Phenylalanine
