	Source	Target	Microbe	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	Putrescine-e0	H2O-e0	Bifidobacterium_animalis_YL2	-0.6328876960848033	0.2745115736856775	0.6328876960848033	-1.0	0.7955423911299783	-0.7955423911299783
1	Spermidine-e0	H2O-e0	Bifidobacterium_animalis_YL2	-1.3243735348070098	1.604172130920616	1.3243735348070098	-1.0	1.1508142920588924	-1.1508142920588924
2	Thiamin-e0	H2O-e0	Bifidobacterium_animalis_YL2	-10.82397467268644	60.91280084155092	10.82397467268644	-1.0	3.289980953240678	-3.289980953240678
3	Melitose-e0	H2O-e0	Bifidobacterium_animalis_YL2	-1.4390858456037225	1.675113892882798	1.4390858456037225	-1.0	1.1996190418644257	-1.1996190418644257
4	Sucrose-e0	H2O-e0	Bifidobacterium_animalis_YL2	-0.6914858387240173	1.0796880307561998	0.6914858387240173	-1.0	0.8315562751395826	-0.8315562751395826
5	Folate	H2O-e0	Bifidobacterium_animalis_YL2	-8.969749646359915	39.93825357599678	8.969749646359915	-1.0	2.9949540307590556	-2.9949540307590556
6	Riboflavin	H2O-e0	Bifidobacterium_animalis_YL2	809.3407979651605	1006043.3077699861	809.3407979651605	1.0	28.448915585047533	28.448915585047533
7	Riboflavin	Phosphate-e0	Bifidobacterium_animalis_YL2	-126.64347769803653	10.115704040305447	126.64347769803653	-1.0	11.253598433302857	-11.253598433302857
8	Putrescine-e0	L-Glutamate-e0	Bifidobacterium_animalis_YL2	1.4037167261729557	0.6900602635887284	1.4037167261729557	1.0	1.1847855190594438	1.1847855190594438
9	Spermidine-e0	L-Glutamate-e0	Bifidobacterium_animalis_YL2	1.3399956323618771	1.9907234497228998	1.3399956323618771	1.0	1.1575818037451509	1.1575818037451509
10	Thiamin-e0	L-Glutamate-e0	Bifidobacterium_animalis_YL2	0.9468666330614219	49.461649123471595	0.9468666330614219	1.0	0.9730707235660838	0.9730707235660838
11	Folate	L-Glutamate-e0	Bifidobacterium_animalis_YL2	2.153234145678081	25.15613612111652	2.153234145678081	1.0	1.4673902499601397	1.4673902499601397
12	Riboflavin	L-Glutamate-e0	Bifidobacterium_animalis_YL2	-17.147746612649343	850224.8015482429	17.147746612649343	-1.0	4.140983773531278	-4.140983773531278
13	Putrescine-e0	D-Glucose-e0	Bifidobacterium_animalis_YL2	-0.086439239456279	0.0038681862254450455	0.086439239456279	-1.0	0.2940055092277677	-0.2940055092277677
14	Spermidine-e0	D-Glucose-e0	Bifidobacterium_animalis_YL2	1.4694670707999988	1.1179058192194324	1.4694670707999988	1.0	1.2122157690774356	1.2122157690774356
15	Thiamin-e0	D-Glucose-e0	Bifidobacterium_animalis_YL2	7.865970790748496	32.03245013476011	7.865970790748496	1.0	2.8046338068896794	2.8046338068896794
16	Melitose-e0	D-Glucose-e0	Bifidobacterium_animalis_YL2	1.6423455497177748	1.3964152274680914	1.6423455497177748	1.0	1.2815403035869668	1.2815403035869668
17	Sucrose-e0	D-Glucose-e0	Bifidobacterium_animalis_YL2	1.5559063102592339	1.2532923371186424	1.5559063102592339	1.0	1.2473597357054755	1.2473597357054755
18	Folate	D-Glucose-e0	Bifidobacterium_animalis_YL2	6.353284100225933	20.8969090376566	6.353284100225933	1.0	2.520572177150643	2.520572177150643
19	Riboflavin	D-Glucose-e0	Bifidobacterium_animalis_YL2	-1441.180591840533	1075281.8364576495	1441.180591840533	-1.0	37.96288439832428	-37.96288439832428
20	Riboflavin	Mn2+-e0	Bifidobacterium_animalis_YL2	-0.6885517712345555	0.0002990223554465537	0.6885517712345555	-1.0	0.8297901971188594	-0.8297901971188594
21	Riboflavin	Zn2+-e0	Bifidobacterium_animalis_YL2	-0.688551771235137	0.0002990223554470551	0.688551771235137	-1.0	0.8297901971192098	-0.8297901971192098
22	Riboflavin	L-Lysine-e0	Bifidobacterium_animalis_YL2	-35.45792100701617	0.792970433962854	35.45792100701617	-1.0	5.9546554062360455	-5.9546554062360455
23	Thiamin-e0	L-Aspartate-e0	Bifidobacterium_animalis_YL2	1.9503988277261521	0.0023992599969312233	1.9503988277261521	1.0	1.3965668003092986	1.3965668003092986
24	Folate	L-Aspartate-e0	Bifidobacterium_animalis_YL2	0.875199413863477	0.09022879532346088	0.875199413863477	1.0	0.9355209318147173	0.9355209318147173
25	Riboflavin	L-Aspartate-e0	Bifidobacterium_animalis_YL2	-47.982438845784955	1.6540230147068207	47.982438845784955	-1.0	6.926935747196227	-6.926935747196227
26	Riboflavin	L-Arginine-e0	Bifidobacterium_animalis_YL2	-21.18498571557795	0.28306541445260897	21.18498571557795	-1.0	4.60271503740759	-4.60271503740759
27	Riboflavin	L-Leucine-e0	Bifidobacterium_animalis_YL2	-46.052121954580656	1.3376107509556587	46.052121954580656	-1.0	6.786171376747028	-6.786171376747028
