	Source	Target	Weight	Metabolites	ABSWeight	SignWeight	ABSRootWeight	SignedRootWeight
bc1001->bc1012	bc1001	bc1012	-0.11498793299696047	D-Glucose.O2	0.11498793299696047	-1.0	0.3390987068641821	-0.3390987068641821
bc1008->bc1012	bc1008	bc1012	-0.13134298331190564	O2.D-Glucose	0.13134298331190564	-1.0	0.3624127250965474	-0.3624127250965474
bc1009->bc1012	bc1009	bc1012	-0.2095464025120898	D-Glucose.O2	0.2095464025120898	-1.0	0.4577623865195674	-0.4577623865195674
bc1008->bc1001	bc1008	bc1001	-0.0034154906736765835	O2	0.0034154906736765835	-1.0	0.05844219942538596	-0.05844219942538596
bc1009->bc1001	bc1009	bc1001	-0.27760328452135685	O2	0.27760328452135685	-1.0	0.5268807118517026	-0.5268807118517026
bc1012->bc1001	bc1012	bc1001	-0.15236136794857827	O2	0.15236136794857827	-1.0	0.39033494328407015	-0.39033494328407015
bc1001->bc1009	bc1001	bc1009	-0.1531504421181057	D-Glucose	0.1531504421181057	-1.0	0.3913444034582655	-0.3913444034582655
bc1008->bc1009	bc1008	bc1009	-0.2791217635707337	D-Glucose	0.2791217635707337	-1.0	0.5283197550449289	-0.5283197550449289
bc1012->bc1009	bc1012	bc1009	-0.279121763570735	D-Glucose	0.279121763570735	-1.0	0.5283197550449301	-0.5283197550449301
bc1001->bc1008	bc1001	bc1008	-0.03152386386470406	D-Glucose	0.03152386386470406	-1.0	0.17754960958758556	-0.17754960958758556
bc1009->bc1008	bc1009	bc1008	-0.057453288118453266	D-Glucose	0.057453288118453266	-1.0	0.23969415536982389	-0.23969415536982389
bc1012->bc1008	bc1012	bc1008	-0.05745328811845284	D-Glucose	0.05745328811845284	-1.0	0.239694155369823	-0.239694155369823
