	Source	Target	Microbe	Weight	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	D-Glucose-e0	H2O-e0	Limosilactobacillus_reuteri_I49	2.000000000011017	2.000000000011017	1.0	1.41421356237699	1.41421356237699
2	L-Arginine-e0	H2O-e0	Limosilactobacillus_reuteri_I49	-1.999999999998591	1.999999999998591	-1.0	1.4142135623725969	-1.4142135623725969
3	L-Glutamine-e0	H2O-e0	Limosilactobacillus_reuteri_I49	-0.9999999999958943	0.9999999999958943	-1.0	0.9999999999979471	-0.9999999999979471
4	Galactose-e0	H2O-e0	Limosilactobacillus_reuteri_I49	2.0000000000152465	2.0000000000152465	1.0	1.4142135623784855	1.4142135623784855
10	L-Malate-e0	H2O-e0	Limosilactobacillus_reuteri_I49	1.00000000000728	1.00000000000728	1.0	1.00000000000364	1.00000000000364
11	Glycolate-e0	H2O-e0	Limosilactobacillus_reuteri_I49	0.9999999999972738	0.9999999999972738	1.0	0.9999999999986369	0.9999999999986369
12	L-Asparagine-e0	H2O-e0	Limosilactobacillus_reuteri_I49	-0.9999999999902617	0.9999999999902617	-1.0	0.9999999999951308	-0.9999999999951308
18	D-Mannose-e0	H2O-e0	Limosilactobacillus_reuteri_I49	-1.0000000000029177	1.0000000000029177	-1.0	1.0000000000014588	-1.0000000000014588
19	Melitose-e0	H2O-e0	Limosilactobacillus_reuteri_I49	4.000000000038725	4.000000000038725	1.0	2.000000000009681	2.000000000009681
31	Folate-e0	H2O-e0	Limosilactobacillus_reuteri_I49	-6.999999999995245	6.999999999995245	-1.0	2.645751311063692	-2.645751311063692
37	Urea-e0	H2O-e0	Limosilactobacillus_reuteri_I49	-0.9999999999987248	0.9999999999987248	-1.0	0.9999999999993624	-0.9999999999993624
42	Sucrose	H2O-e0	Limosilactobacillus_reuteri_I49	3.000000000023973	3.000000000023973	1.0	1.7320508075757977	1.7320508075757977
43	Thiamine	H2O-e0	Limosilactobacillus_reuteri_I49	-9.000000000020634	9.000000000020634	-1.0	3.000000000003439	-3.000000000003439
44	Riboflavin	H2O-e0	Limosilactobacillus_reuteri_I49	-4.00000000001206	4.00000000001206	-1.0	2.000000000003015	-2.000000000003015
45	PAN	H2O-e0	Limosilactobacillus_reuteri_I49	712.4063295034317	712.4063295034317	1.0	26.690940963245033	26.690940963245033
58	PAN	Phosphate-e0	Limosilactobacillus_reuteri_I49	-129.86418561949014	129.86418561949014	-1.0	11.395796840041074	-11.395796840041074
60	L-Glutamate-e0	L-Glutamate-e0	Limosilactobacillus_reuteri_I49	-1.0000000000000004	1.0000000000000004	-1.0	1.0000000000000002	-1.0000000000000002
61	D-Glucose-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	-0.9999999999999997	0.9999999999999997	-1.0	0.9999999999999998	-0.9999999999999998
64	PAN	Mn2+-e0	Limosilactobacillus_reuteri_I49	-0.7060625359746213	0.7060625359746213	-1.0	0.8402752739279082	-0.8402752739279082
72	PAN	Zn2+-e0	Limosilactobacillus_reuteri_I49	-0.7060625359604862	0.7060625359604862	-1.0	0.8402752739194973	-0.8402752739194973
81	PAN	L-Lysine-e0	Limosilactobacillus_reuteri_I49	-36.35966193457851	36.35966193457851	-1.0	6.029897340301782	-6.029897340301782
83	L-Aspartate-e0	L-Aspartate-e0	Limosilactobacillus_reuteri_I49	-1.0000000000000002	1.0000000000000002	-1.0	1.0	-1.0
85	PAN	Sulfate-e0	Limosilactobacillus_reuteri_I49	-0.706062535972669	0.706062535972669	-1.0	0.8402752739267466	-0.8402752739267466
86	L-Arginine-e0	L-Arginine-e0	Limosilactobacillus_reuteri_I49	-1.0000000000000009	1.0000000000000009	-1.0	1.0000000000000004	-1.0000000000000004
87	L-Glutamine-e0	L-Glutamine-e0	Limosilactobacillus_reuteri_I49	-0.9999999999999997	0.9999999999999997	-1.0	0.9999999999999998	-0.9999999999999998
89	Galactose-e0	Galactose-e0	Limosilactobacillus_reuteri_I49	-0.9999999999999998	0.9999999999999998	-1.0	0.9999999999999999	-0.9999999999999999
