	0.2694	0.2764	0.3908	0.3926	0.3936	0.3946	1.2358	Source	Target
O2##L-Phenylalanine##bc1012	0.26559112366560533	-0.24866554532721796	0.0	0.24866554532286936	-0.2419507040084271	0.0	0.0	O2	L-Phenylalanine
Fumarate##Acetate##bc1012	0.5897004213776794	-1.065158095071236	0.0	0.0	0.0	0.0	0.0	Fumarate	Acetate
O2##Acetate##bc1012	1.2407566585204122	-2.1894387094370864	0.0	2.1894387094799317	-2.130316190185662	0.0	0.0	O2	Acetate
Fumarate##TTP##bc1012	0.0097378872800898	-0.009332613011164503	0.0	0.0	0.0	0.0	0.0	Fumarate	TTP
O2##TTP##bc1012	0.020488960232494528	-0.019183240761525954	0.0	0.01918324076142352	-0.01866522602222639	0.0	0.0	O2	TTP
Fumarate##UMP##bc1012	0.07649402968388916	-0.07331047856384777	0.0	0.0	0.0	0.0	0.0	Fumarate	UMP
O2##UMP##bc1012	0.16094693716787536	-0.1506901185070672	0.0	0.15069011850434327	-0.1466209571249608	0.0	0.0	O2	UMP
Fumarate##BET##bc1012	0.00458476847370733	-0.004393958225225711	0.0	0.0	0.0	0.0	0.0	Fumarate	BET
O2##BET##bc1012	0.009646562568561395	-0.009031806893713077	0.0	0.009031806897441022	-0.008787916454201364	0.0	0.0	O2	BET
Fumarate##meso-2,6-Diaminopimelate##bc1012	0.020431449782571248	-0.019581127671053748	0.0	0.0	0.0	0.0	0.0	Fumarate	meso-2,6-Diaminopimelate
O2##meso-2,6-Diaminopimelate##bc1012	0.042988704843937485	-0.04024912273193381	0.0	0.040249122731523305	-0.03916225534169433	0.0	0.0	O2	meso-2,6-Diaminopimelate
Fumarate##Thiamin##bc1012	0.002292384237038777	-0.002196979112802028	0.0	0.0	0.0	0.0	0.0	Fumarate	Thiamin
O2##Thiamin##bc1012	0.0048232812846701854	-0.004515903447245377	0.0	0.004515903446909945	-0.004393958225268407	0.0	0.0	O2	Thiamin
Fumarate##D-Arabinose##bc1012	0.0612943493476586	-0.05874338301310562	0.0	0.0	0.0	0.0	0.0	Fumarate	D-Arabinose
O2##D-Arabinose##bc1012	0.12896611453169615	-0.12074736819568674	0.0	0.12074736819246283	-0.11748676602297946	0.0	0.0	O2	D-Arabinose
Fumarate##Zn2+##bc1012	0.0022923842370301405	-0.0021969791127939555	0.0	0.0	0.0	0.0	0.0	Fumarate	Zn2+
O2##Zn2+##bc1012	0.0048232812846519925	-0.004515903447228692	0.0	0.004515903447239117	-0.0043939582255988	0.0	0.0	O2	Zn2+
Fumarate##L-Alanine##bc1012	0.3700160498709803	-0.3546166126225069	0.0	0.0	0.0	0.0	0.0	Fumarate	L-Alanine
O2##L-Alanine##bc1012	0.7785306928631182	-0.7289165263615165	0.0	0.7289165263484048	-0.7092332252318386	0.0	0.0	O2	L-Alanine
Fumarate##Myristic acid##bc1012	0.1021572489127748	-0.09790563835518398	0.0	0.0	0.0	0.0	0.0	Fumarate	Myristic acid
O2##Myristic acid##bc1012	0.21494352421951568	-0.20124561365949425	0.0	0.20124561365380944	-0.1958112767046705	0.0	0.0	O2	Myristic acid
Fumarate##L-Glutamine##bc1012	0.1743909060768095	-0.1671330538410134	0.0	0.0	0.0	0.0	0.0	Fumarate	L-Glutamine
O2##L-Glutamine##bc1012	0.36692644274308145	-0.3435429720707103	0.0	0.34354297206533924	-0.33426610767661724	0.0	0.0	O2	L-Glutamine
Fumarate##Glycine##bc1012	0.40964143948612863	-0.39259286106923585	0.0	0.0	0.0	0.0	0.0	Fumarate	Glycine
O2##Glycine##bc1012	0.8619043250145052	-0.8069769276983789	0.0	0.8069769276797963	-0.785185722119789	0.0	0.0	O2	Glycine
Fumarate##Putrescine##bc1012	0.0022923842370227037	-0.002196979112785658	0.0	0.0	0.0	0.0	0.0	Fumarate	Putrescine
O2##Putrescine##bc1012	0.004823281284636367	-0.004515903447211738	0.0	0.004515903447181879	-0.004393958225540643	0.0	0.0	O2	Putrescine
Fumarate##Succinate##bc1012	1.2012613126444194e-13	-1.0000000000001237	0.0	0.0	0.0	0.0	0.0	Fumarate	Succinate
Fumarate##D-Glucose##bc1012	0.26085639864323534	0.0	0.0	0.0	0.0	0.0	0.0	Fumarate	D-Glucose
O2##D-Glucose##bc1012	0.5488537938943642	0.0	0.0	0.0	0.0	0.0	0.0	O2	D-Glucose
Fumarate##N-Acetyl-D-glucosamine##bc1012	0.072556262182252	-0.06953659423312775	0.0	0.0	0.0	0.0	0.0	Fumarate	N-Acetyl-D-glucosamine
O2##N-Acetyl-D-glucosamine##bc1012	0.15266169423732576	-0.14293287713900166	0.0	0.14293287713506728	-0.1390731884623203	0.0	0.0	O2	N-Acetyl-D-glucosamine
Fumarate##S-Adenosyl-L-methionine##bc1012	0.0068771527107499624	-0.006590937338031884	0.0	0.0	0.0	0.0	0.0	Fumarate	S-Adenosyl-L-methionine
O2##S-Adenosyl-L-methionine##bc1012	0.014469843853239697	-0.013547710340966987	0.0	0.013547710344501316	-0.013181874679619192	0.0	0.0	O2	S-Adenosyl-L-methionine
Fumarate##fe3##bc1012	0.006877152711055741	-0.006590937338346089	0.0	0.0	0.0	0.0	0.0	Fumarate	fe3
O2##fe3##bc1012	0.014469843853883073	-0.013547710341612711	0.0	0.013547710340865743	-0.013181874675941284	0.0	0.0	O2	fe3
Fumarate##Sulfate##bc1012	0.002292384237027642	-0.002196979112791174	0.0	0.0	0.0	0.0	0.0	Fumarate	Sulfate
O2##Sulfate##bc1012	0.0048232812846464666	-0.004515903447222864	0.0	0.00451590344695863	-0.004393958225318564	0.0	0.0	O2	Sulfate
Fumarate##K+##bc1012	0.002292384237044548	-0.0021969791128076217	0.0	0.0	0.0	0.0	0.0	Fumarate	K+
O2##K+##bc1012	0.004823281284682264	-0.004515903447256935	0.0	0.004515903447197978	-0.004393958225556592	0.0	0.0	O2	K+
Fumarate##Deoxyguanosine##bc1012	0.0022923842370426166	-0.002196979112805756	0.0	0.0	0.0	0.0	0.0	Fumarate	Deoxyguanosine
O2##Deoxyguanosine##bc1012	0.0048232812846782614	-0.004515903447253047	0.0	0.004515903447169866	-0.004393958225528885	0.0	0.0	O2	Deoxyguanosine
Fumarate##L-Tyrosine##bc1012	0.098582129681525	-0.09447930949202027	0.0	0.0	0.0	0.0	0.0	Fumarate	L-Tyrosine
O2##L-Tyrosine##bc1012	0.20742130983680523	-0.1942027745927071	0.0	0.19420277458948074	-0.18895861898079602	0.0	0.0	O2	L-Tyrosine
Fumarate##Deoxycytidine##bc1012	0.016433600787215268	-0.015749662335959272	0.0	0.0	0.0	0.0	0.0	Fumarate	Deoxycytidine
O2##Deoxycytidine##bc1012	0.03457704770257318	-0.03237352327177921	0.0	0.0323735232713716	-0.031499324671508816	0.0	0.0	O2	Deoxycytidine
Fumarate##L-Asparagine##bc1012	0.16406103500504235	-0.15723309439446262	0.0	0.0	0.0	0.0	0.0	Fumarate	L-Asparagine
O2##L-Asparagine##bc1012	0.34519192153651806	-0.3231935473848977	0.0	0.3231935473792472	-0.31446618878324445	0.0	0.0	O2	L-Asparagine
Fumarate##CO2##bc1012	-0.5368561951497873	0.014513155458226826	0.0	0.0	0.0	0.0	0.0	Fumarate	CO2
O2##CO2##bc1012	-1.1295699895276337	0.029831876134978168	0.0	-0.02983187616399618	0.029026310945718146	0.0	0.0	O2	CO2
Fumarate##L-Tryptophan##bc1012	0.03855979980163988	-0.036955006664785274	0.0	0.0	0.0	0.0	0.0	Fumarate	L-Tryptophan
O2##L-Tryptophan##bc1012	0.08113158244541392	-0.07596123286654038	0.0	0.07596123286537147	-0.07391001332839546	0.0	0.0	O2	L-Tryptophan
Fumarate##L-Serine##bc1012	0.17433537436819124	-0.16707983326745443	0.0	0.0	0.0	0.0	0.0	Fumarate	L-Serine
O2##L-Serine##bc1012	0.3668096014882183	-0.3434335768697278	0.0	0.34343357686315346	-0.33415966652830487	0.0	0.0	O2	L-Serine
Fumarate##Heme##bc1012	0.0022923842370255756	-0.002196979112789346	0.0	0.0	0.0	0.0	0.0	Fumarate	Heme
O2##Heme##bc1012	0.0048232812846424	-0.004515903447219316	0.0	0.004515903447097595	-0.004393958225456694	0.0	0.0	O2	Heme
Fumarate##L-Methionine##bc1012	0.09981770834768058	-0.0956634654803389	0.0	0.0	0.0	0.0	0.0	Fumarate	L-Methionine
O2##L-Methionine##bc1012	0.2100210238637627	-0.1966368141693985	0.0	0.19663681416197848	-0.1913269309532162	0.0	0.0	O2	L-Methionine
Fumarate##dGTP##bc1012	0.014141216550142733	-0.013552683223122376	0.0	0.0	0.0	0.0	0.0	Fumarate	dGTP
O2##dGTP##bc1012	0.029753766417831968	-0.027857619824462148	0.0	0.02785761982431145	-0.02710536644608838	0.0	0.0	O2	dGTP
Fumarate##CMP##bc1012	0.06870522726560192	-0.06584583282504351	0.0	0.0	0.0	0.0	0.0	Fumarate	CMP
O2##CMP##bc1012	0.14455894063259686	-0.13534649542576335	0.0	0.13534649542322483	-0.13169166564753532	0.0	0.0	O2	CMP
Fumarate##Pyridoxal##bc1012	0.002292384237022529	-0.0021969791127862304	0.0	0.0	0.0	0.0	0.0	Fumarate	Pyridoxal
O2##Pyridoxal##bc1012	0.004823281284635997	-0.004515903447212912	0.0	0.004515903447058973	-0.004393958225418637	0.0	0.0	O2	Pyridoxal
Fumarate##Glycerol##bc1012	0.050885993091434635	-0.04876820480168029	0.0	0.0	0.0	0.0	0.0	Fumarate	Glycerol
O2##Glycerol##bc1012	0.10706645690725031	-0.10024333089766685	0.0	0.1002433308958667	-0.09753640960155117	0.0	0.0	O2	Glycerol
Fumarate##Ca2+##bc1012	0.002292384237007899	-0.002196979112771447	0.0	0.0	0.0	0.0	0.0	Fumarate	Ca2+
O2##Ca2+##bc1012	0.0048232812846051186	-0.004515903447182449	0.0	0.004515903447500354	-0.004393958225860276	0.0	0.0	O2	Ca2+
Fumarate##L-Arginine##bc1012	0.20152951971795605	-0.19314220464420637	0.0	0.0	0.0	0.0	0.0	Fumarate	L-Arginine
O2##L-Arginine##bc1012	0.42402732712026786	-0.39700493403823295	0.0	0.3970049340313157	-0.38628440928145896	0.0	0.0	O2	L-Arginine
Fumarate##PPi##bc1012	-0.015811919345119385	0.015153854215703533	0.0	0.0	0.0	0.0	0.0	Fumarate	PPi
O2##PPi##bc1012	-0.03326900151370159	0.031148836187372596	0.0	-0.031148836190587833	0.030307708434551578	0.0	0.0	O2	PPi
O2##5-Aminolevulinate##bc1001	0.0	0.0	0.03854694806352909	0.0	0.0	-0.03512654607767976	0.0	O2	5-Aminolevulinate
O2##AMP##bc1001	0.0	0.0	0.1331689508999735	0.0	0.0	-0.12135241633642997	0.0	O2	AMP
O2##Spermidine##bc1001	0.0	0.0	0.004818368507980421	0.0	0.0	-0.004390818259743729	0.0	O2	Spermidine
O2##TRHL##bc1001	0.0	0.0	0.1017048755628556	0.0	0.0	-0.09268025556516565	0.0	O2	TRHL
O2##L-Proline##bc1001	0.0	0.0	0.3165496549776268	0.0	0.0	-0.2884611259787073	0.0	O2	L-Proline
O2##ddca##bc1001	0.0	0.0	0.12805056142385018	0.0	0.0	-0.11668819899090704	0.0	O2	ddca
O2##CoA##bc1001	0.0	0.0	0.009636737016080038	0.0	0.0	-0.00878163651960345	0.0	O2	CoA
O2##Heme##bc1001	0.0	0.0	0.0048183685080396815	0.0	0.0	-0.004390818259803513	0.0	O2	Heme
O2##CO2##bc1001	0.0	0.0	-1.1773873396556809	0.0	0.0	0.07291375103293346	0.0	O2	CO2
O2##L-Methionine##bc1001	0.0	0.0	0.2098071059273258	0.0	0.0	-0.1911902068520989	0.0	O2	L-Methionine
O2##L-Alanine##bc1001	0.0	0.0	0.7777377166376691	0.0	0.0	-0.7087264002018283	0.0	O2	L-Alanine
O2##Sulfate##bc1001	0.0	0.0	0.004818368507949996	0.0	0.0	-0.004390818259714605	0.0	O2	Sulfate
O2##L-Phenylalanine##bc1001	0.0	0.0	0.2653206045343984	0.0	0.0	-0.2417778036585048	0.0	O2	L-Phenylalanine
O2##4-Hydroxybenzoate##bc1001	0.0	0.0	0.00481836850810162	0.0	0.0	-0.004390818259862337	0.0	O2	4-Hydroxybenzoate
O2##NADP##bc1001	0.0	0.0	0.009636737015916488	0.0	0.0	-0.008781636519455151	0.0	O2	NADP
O2##fe3##bc1001	0.0	0.0	0.0144551055240676	0.0	0.0	-0.013172454779341198	0.0	O2	fe3
O2##Myristic acid##bc1001	0.0	0.0	0.1296189495132291	0.0	0.0	-0.11811741866347579	0.0	O2	Myristic acid
O2##Deoxycytidine##bc1001	0.0	0.0	0.03962755789836676	0.0	0.0	-0.036111269721510283	0.0	O2	Deoxycytidine
O2##Ca2+##bc1001	0.0	0.0	0.0048183685080409626	0.0	0.0	-0.004390818259805569	0.0	O2	Ca2+
O2##D-Arabinose##bc1001	0.0	0.0	0.12883475546854778	0.0	0.0	-0.11740280882720348	0.0	O2	D-Arabinose
O2##Pyridoxal##bc1001	0.0	0.0	0.004818368507984223	0.0	0.0	-0.004390818259747176	0.0	O2	Pyridoxal
O2##BET##bc1001	0.0	0.0	0.00963673701613954	0.0	0.0	-0.008781636519660326	0.0	O2	BET
O2##Chorismate##bc1001	0.0	0.0	0.009636737016193577	0.0	0.0	-0.008781636519711353	0.0	O2	Chorismate
O2##TTP##bc1001	0.0	0.0	0.015377103001116676	0.0	0.0	-0.01401264028010699	0.0	O2	TTP
O2##L-Isoleucine##bc1001	0.0	0.0	0.4151846923981801	0.0	0.0	-0.37834394059527077	0.0	O2	L-Isoleucine
O2##H+##bc1001	0.0	0.0	2.441375454040264	0.0	0.0	-3.2247438951057883	0.0	O2	H+
O2##Cl-##bc1001	0.0	0.0	0.00481836850798041	0.0	0.0	-0.0043908182597465015	0.0	O2	Cl-
O2##L-Tryptophan##bc1001	0.0	0.0	0.08104894547737217	0.0	0.0	-0.0738571965066366	0.0	O2	L-Tryptophan
O2##Cu2+##bc1001	0.0	0.0	0.0048183685079819195	0.0	0.0	-0.004390818259746825	0.0	O2	Cu2+
O2##K+##bc1001	0.0	0.0	0.004818368508015071	0.0	0.0	-0.004390818259777116	0.0	O2	K+
O2##dATP##bc1001	0.0	0.0	0.015377103001059319	0.0	0.0	-0.014012640280054433	0.0	O2	dATP
O2##L-Glutamate##bc1001	0.0	0.0	0.4384078375675491	0.0	0.0	-0.39950641699978306	0.0	O2	L-Glutamate
O2##L-Cysteine##bc1001	0.0	0.0	0.13074877053427506	0.0	0.0	-0.11914698681733596	0.0	O2	L-Cysteine
O2##Formate##bc1001	0.0	0.0	0.004818368508038735	0.0	0.0	-0.004390818259800307	0.0	O2	Formate
O2##Nitrite##bc1001	0.0	0.0	-0.024091842539652887	0.0	0.0	0.02195409129854242	0.0	O2	Nitrite
O2##L-Leucine##bc1001	0.0	0.0	0.6445685003529902	0.0	0.0	-0.5873737420291356	0.0	O2	L-Leucine
O2##Folate##bc1001	0.0	0.0	0.014455105523989025	0.0	0.0	-0.01317245477928607	0.0	O2	Folate
O2##L-Histidine##bc1001	0.0	0.0	0.13610105938646158	0.0	0.0	-0.12402434885070036	0.0	O2	L-Histidine
O2##S-Adenosyl-L-methionine##bc1001	0.0	0.0	0.014455105524131014	0.0	0.0	-0.013172454779414838	0.0	O2	S-Adenosyl-L-methionine
O2##L-Threonine##bc1001	0.0	0.0	0.36242641656849517	0.0	0.0	-0.33026708626540013	0.0	O2	L-Threonine
O2##L-Glutamine##bc1001	0.0	0.0	0.3665527080295975	0.0	0.0	-0.33402723783174737	0.0	O2	L-Glutamine
O2##Adenosine##bc1001	0.0	0.0	0.051192006833051654	0.0	0.0	-0.04664956571573609	0.0	O2	Adenosine
O2##Riboflavin##bc1001	0.0	0.0	0.014455105524051881	0.0	0.0	-0.013172454779340557	0.0	O2	Riboflavin
O2##L-Aspartate##bc1001	0.0	0.0	0.3448403246254059	0.0	0.0	-0.3142414681555844	0.0	O2	L-Aspartate
O2##H2O##bc1001	0.0	0.0	-11.476159840115509	0.0	0.0	9.457841091709811	0.0	O2	H2O
O2##1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1001	0.0	0.0	0.21391480769322244	0.0	0.0	-0.19493341825019983	0.0	O2	1,2-Diacyl-sn-glycerol dioctadecanoyl
O2##Thiamin##bc1001	0.0	0.0	0.004818368508050736	0.0	0.0	-0.0043908182598121695	0.0	O2	Thiamin
O2##BIOT##bc1001	0.0	0.0	0.004818368508059915	0.0	0.0	-0.004390818259822448	0.0	O2	BIOT
O2##L-Lysine##bc1001	0.0	0.0	0.49011673633036906	0.0	0.0	-0.44662700906394803	0.0	O2	L-Lysine
