	0.0	0.01	0.02	0.03	0.04	0.05	0.06	0.07	0.08	0.09	0.1	0.11	0.12	0.13	0.14	0.15	0.16	0.17	0.18	0.19	0.2	0.21	0.22	0.23	0.24	0.25	0.26	0.27	0.28	0.29	0.3	0.31	0.32	0.33	0.34	0.35000000000000003	0.36	0.37	0.38	0.39	0.4	0.41000000000000003	0.42	0.43	0.44	0.45	0.46	0.47000000000000003	0.48	0.49	0.5	0.51	0.52	0.53	0.54	0.55	0.56	0.5700000000000001	0.58	0.59	0.6	0.61	0.62	0.63	0.64	0.65	0.66	0.67	0.68	0.6900000000000001	0.7000000000000001	0.71	0.72	0.73	0.74	0.75	0.76	0.77	0.78	0.79	0.8	0.81	0.8200000000000001	0.8300000000000001	0.84	0.85	0.86	0.87	0.88	0.89	0.9	0.91	0.92	0.93	0.9400000000000001	0.9500000000000001	0.96	0.97	0.98	0.99	1.0	1.01	1.02	1.03	1.04	1.05	1.06	1.07	1.08	1.09	1.1	1.11	1.12	1.1300000000000001	1.1400000000000001	1.1500000000000001	1.16	1.17	1.18	1.19	1.2	1.21	1.22	1.23	1.24	1.25	1.26	1.27	1.28	1.29	1.3	1.31	1.32	1.33	1.34	1.35	1.36	1.37	1.3800000000000001	1.3900000000000001	1.4000000000000001	1.41	1.42	1.43	1.44	1.45	1.46	1.47	1.48	1.49	1.5	1.51	1.52	1.53	1.54	1.55	1.56	1.57	1.58	1.59	1.6	1.61	1.62	1.6300000000000001	1.6400000000000001	1.6500000000000001	1.6600000000000001	1.67	1.68	1.69	1.7	1.71	1.72	1.73	1.74	1.75	1.76	1.77	1.78	1.79	1.8	1.81	1.82	1.83	1.84	1.85	1.86	1.87	1.8800000000000001
bc1001	0.1	0.1165197	0.1359015	0.1586487	0.1853482	0.2166826	0.2534414	0.2965323	0.3469906	0.4059856	0.4748217	0.5549318	0.6478594	0.7552219	0.8786591	1.0197571	1.179946	1.3603732	1.5617551	1.7842226	2.0271776	2.2891788	2.5678881	2.8600945	3.1618362	3.4686125	3.775667	4.0783036	4.372198	4.653652	4.9197729	5.1685495	5.398848	5.610326	5.8033085	5.9786365	6.1375096	6.2813486	6.4116837	6.5300623	6.6379812	6.736843	6.8279314	6.9123991	6.9912643	7.0654146	7.1356166	7.2025259	7.2666991	7.3286059	7.3886407	7.4471334	7.5043587	7.5605438	7.6158766	7.6705117	7.7245762	7.7781742	7.831391	7.8842959	7.9369458	7.9893864	8.0416552	8.0937824	8.1457923	8.1977049	8.2495361	8.3012988	8.3530036	8.4046586	8.4562707	8.5078452	8.5593867	8.6108985	8.6623837	8.7138445	8.765283	8.8167007	8.8680989	8.9194787	8.970841	9.0205933	9.0600352	9.0901139	9.1130114	9.1304161	9.1436318	9.1536584	9.1612611	9.1670231	9.1713885	9.174695	9.1771989	9.1790948	9.1805302	9.1816167	9.1824392	9.1830617	9.1835329	9.1838896	9.1841595	9.1843637	9.1845184	9.1846354	9.1847239	9.1847909	9.1848417	9.18488	9.1849091	9.1849311	9.1849477	9.1849603	9.1849698	9.184977	9.1849825	9.1849866	9.1849898	9.1849921	9.1849939	9.1849953	9.1849963	9.1849971	9.1849977	9.1849981	9.1849984	9.1849987	9.1849989	9.184999	9.1849991	9.1849992	9.1849993	9.1849993	9.1849994	9.1849994	9.1849994	9.1849994	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849995	9.1849996	9.1849996	9.1849996	9.1849996	9.1849996	9.1849996	9.1849996	9.1849996	9.1849996	9.1849997	9.1849997	9.1849997
bc1002	0.1	0.1165827	0.1360491	0.158908	0.1857534	0.2172763	0.2542768	0.2976751	0.3485216	0.4080036	0.4774463	0.5583072	0.6521572	0.7606445	0.8854422	1.0281711	1.190296	1.372997	1.5770177	1.8025086	2.0488788	2.3146801	2.59755	2.8942352	3.2007145	3.5124139	3.8244935	4.1321711	4.4310382	4.7173213	4.9880645	5.2412092	5.4755899	5.6908475	5.8873043	6.0658089	6.2275763	6.3740486	6.50678	6.6273434	6.7372608	6.8379588	6.9307438	7.0167886	7.0971297	7.1726707	7.2441918	7.3123606	7.377744	7.4408202	7.5019908	7.5615918	7.619903	7.6771559	7.7335416	7.7892178	7.844314	7.8989361	7.953171	8.0070894	8.0607491	8.1141968	8.1674706	8.2206012	8.2736136	8.326528	8.3793606	8.4321245	8.4848305	8.537487	8.5901009	8.6426776	8.6952217	8.7477367	8.8002257	8.8526909	8.9051345	8.957558	9.0099627	9.0623496	9.1147198	9.1646951	9.2037817	9.2335866	9.2562742	9.2735185	9.2866117	9.2965452	9.304077	9.3097852	9.3141098	9.3173853	9.3198658	9.321744	9.3231658	9.3242422	9.325057	9.3256737	9.3261404	9.3264937	9.3267611	9.3269634	9.3271166	9.3272325	9.3273202	9.3273866	9.3274369	9.3274749	9.3275037	9.3275254	9.3275419	9.3275544	9.3275638	9.327571	9.3275764	9.3275805	9.3275836	9.3275859	9.3275877	9.327589	9.3275901	9.3275908	9.3275914	9.3275918	9.3275922	9.3275924	9.3275926	9.3275928	9.3275929	9.327593	9.327593	9.3275931	9.3275931	9.3275931	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275932	9.3275933	9.3275933	9.3275933	9.3275933	9.3275933	9.3275933	9.3275933	9.3275933	9.3275933	9.3275933	9.3275933	9.3275933	9.3275933	9.3275934	9.3275934	9.3275934
bc1003	0.1	0.1165916	0.1360699	0.1589445	0.1858104	0.2173599	0.2543945	0.2978362	0.3487375	0.4082882	0.4778166	0.5587836	0.6527639	0.7614103	0.8864004	1.02936	1.191759	1.3747819	1.5791764	1.8050955	2.0519497	2.3182896	2.6017494	2.8990697	3.206221	3.5186188	3.8314115	4.1398044	4.4393774	4.726346	4.9977456	5.2515105	5.4864709	5.7022653	5.8992156	6.0781713	6.2403499	6.3871962	6.5202681	6.6411418	6.7513431	6.8523021	6.9453281	7.031597	7.1121478	7.1878864	7.2595949	7.3279427	7.3934981	7.4567405	7.5180724	7.577831	7.6362966	7.6937012	7.7502365	7.8060607	7.8613035	7.9160711	7.9704507	8.0245132	8.0783164	8.1319072	8.1853238	8.2385971	8.291752	8.3448087	8.3977837	8.4506899	8.5035383	8.5563371	8.6090934	8.6618126	8.7144992	8.7671568	8.8197885	8.8723965	8.924983	8.9775494	9.0300972	9.0826273	9.1351408	9.1859905	9.2262876	9.257019	9.2804135	9.2981963	9.311699	9.3219435	9.3297114	9.3355986	9.3400588	9.3434372	9.3459956	9.3479327	9.3493992	9.3505094	9.3513497	9.3519858	9.3524672	9.3528316	9.3531074	9.3533161	9.3534741	9.3535936	9.3536841	9.3537526	9.3538044	9.3538436	9.3538733	9.3538958	9.3539128	9.3539257	9.3539354	9.3539428	9.3539483	9.3539526	9.3539557	9.3539582	9.35396	9.3539614	9.3539624	9.3539632	9.3539638	9.3539643	9.3539646	9.3539649	9.3539651	9.3539652	9.3539653	9.3539654	9.3539655	9.3539655	9.3539656	9.3539656	9.3539656	9.3539656	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657	9.3539657
