	0.0000-0.0000	0.0000-0.0806	0.0806-0.0843	0.0843-0.1215	0.1215-0.1217	0.1217-0.1886	0.2207-0.2208	0.2208-0.2274	0.2274-0.2294	0.4771-0.4773	0.4773-0.4815	0.4815-0.4816	0.4994-20.0000	Source	Target
PAN##Muribaculum_intestinale_YL27##Metabolite##None	126.68907411838646	126.68907411844015	126.68907411815756	126.68907411772273	126.68907411737213	126.68907411767009	126.68907411749944	126.6890741171865	126.6890741180064	126.68907411708027	126.68907411710396	126.6890741170198	126.6890741171026	PAN	Muribaculum_intestinale_YL27
Muribaculum_intestinale_YL27##Phosphate-e0##Microbe##PAN	-127.45775496007167	-127.45775496012988	-127.4577549598701	-127.45775495942449	-127.45775495909106	-127.4577549593676	-127.457754959169	-127.45775495891694	-127.45775495964759	-127.45775495882687	-127.45775495884409	-127.45775495875868	-127.45775495883503	Muribaculum_intestinale_YL27	Phosphate-e0
Muribaculum_intestinale_YL27##Mn2+-e0##Microbe##PAN	-0.9241112603261753	-0.9241112603265976	-0.9241112603243731	-0.9241112603206008	-0.924111260318064	-0.9241112603202634	-0.9241112603198237	-0.9241112603166968	-0.9241112603230194	-0.9241112603157084	-0.924111260316084	-0.9241112603154807	-0.9241112603162166	Muribaculum_intestinale_YL27	Mn2+-e0
Muribaculum_intestinale_YL27##Zn2+-e0##Microbe##PAN	-0.9241112603243139	-0.924111260325524	-0.9241112603235908	-0.924111260319656	-0.9241112603169346	-0.9241112603193964	-0.9241112603179492	-0.9241112603152252	-0.9241112603234555	-0.9241112603146474	-0.9241112603145788	-0.9241112603141204	-0.9241112603147922	Muribaculum_intestinale_YL27	Zn2+-e0
Muribaculum_intestinale_YL27##Co2+-e0##Microbe##PAN	-0.9241112603249343	-0.9241112603260567	-0.924111260322896	-0.9241112603198987	-0.9241112603161904	-0.9241112603193161	-0.9241112603196607	-0.9241112603146342	-0.9241112603217113	-0.9241112603133821	-0.9241112603136864	-0.9241112603129296	-0.9241112603133903	Muribaculum_intestinale_YL27	Co2+-e0
Muribaculum_intestinale_YL27##fe3-e0##Microbe##PAN	-0.9241112603197785	-0.9241112603186917	-0.9241112603147645	-0.9241112603045646	-0.9241112603036123	-0.9241112603057264	-0.9241112603018506	-0.9241112602995953	-0.9241112603104279	-0.9241112602979813	-0.9241112602943398	-0.9241112602944676	-0.924111260301024	Muribaculum_intestinale_YL27	fe3-e0
Muribaculum_intestinale_YL27##H+-e0##Microbe##Neu5Ac-e0	0.2886597938069723	-3.0000000000293627	-3.000000000023654	4.500000000011777	3.0000000000020832	4.500000000008333	-3.0000000000079474	3.666666666663075	2.000000000005611	11.99999999999413	-1.3333333333339352	4.49999999999985	2.000000000001563	Muribaculum_intestinale_YL27	H+-e0
Muribaculum_intestinale_YL27##H+-e0##Microbe##O2-e0	-1.1958762886659222	2.000000000014066	2.0000000000100266	-1.0000000000040752	-4.000000000013262	-1.0000000000065483	2.0000000000067546	-0.666666666667655	0.0	-3.99999999999999	1.333333333335418	-0.9999999999996529	0.0	Muribaculum_intestinale_YL27	H+-e0
Muribaculum_intestinale_YL27##H+-e0##Microbe##Sucrose	0.26804123711252814	-1.0000000000079574	-0.9999999999986398	6.499999999983025	11.000000000009779	6.4999999999843645	-0.999999999984087	5.666666666644417	3.9999999999980766	28.999999999980332	-0.3333333333292105	12.499999999999552	7.000000000005598	Muribaculum_intestinale_YL27	H+-e0
Muribaculum_intestinale_YL27##H+-e0##Microbe##Folate	-4.883161512032535	-6.000000000014866	-6.000000000015211	0.5000000000027072	-8.000000000029573	2.0000000000046194	-9.000000000002036	0.7777777777628414	-1.6666666666618706	-10.333333333344793	-4.999999999986995	-7.3333333333342035	-6.333333333330632	Muribaculum_intestinale_YL27	H+-e0
