	0.3377	0.3405	0.36819999999999997	0.40005	0.7946500000000001	1.5945	Source	Target
bc1012##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	1.7624796500000002	0.07064109999999996	0.12072481000000002	0.14772519	0.14343025	1.061e-05	bc1012	1,2-Diacyl-sn-glycerol dioctadecanoyl
1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1012##Metabolite	-1.7624796500000002	-0.07064109999999996	-0.12072481000000002	-0.14772519	-0.14343025	-1.061e-05	1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1012
bc1012##4-Hydroxybenzoate##Microbe	0.03969934	0.0015911700000000011	0.00271929	0.0033274699999999995	0.0032307200000000003	2.4e-07	bc1012	4-Hydroxybenzoate
4-Hydroxybenzoate##bc1012##Metabolite	-0.03969934	-0.0015911700000000011	-0.00271929	-0.0033274699999999995	-0.0032307200000000003	-2.4e-07	4-Hydroxybenzoate	bc1012
bc1012##5-Aminolevulinate##Microbe	0.31759471	0.012729359999999995	0.02175433000000001	0.026619729999999998	0.0258458	1.91e-06	bc1012	5-Aminolevulinate
5-Aminolevulinate##bc1012##Metabolite	-0.31759471	-0.012729359999999995	-0.02175433000000001	-0.026619729999999998	-0.0258458	-1.91e-06	5-Aminolevulinate	bc1012
bc1012##AMP##Microbe	1.51898057	0.06088153000000002	0.10404582000000001	0.12731589999999998	0.12361434	9.15e-06	bc1012	AMP
AMP##bc1012##Metabolite	-1.51898057	-0.06088153000000002	-0.10404582000000001	-0.12731589999999998	-0.12361434	-9.15e-06	AMP	bc1012
bc1012##Acetate##Microbe	-100.63337353	-4.435848100000001	-8.097527809999999	-9.905169180000001	-6.6949147700000005	-0.00049545	bc1012	Acetate
bc1012##Ala-Ala##Microbe	0.35383032000000003	0.014181699999999992	0.024236360000000005	0.029656889999999998	0.02879464	2.13e-06	bc1012	Ala-Ala
Ala-Ala##bc1012##Metabolite	-0.35383032000000003	-0.014181699999999992	-0.024236360000000005	-0.029656889999999998	-0.02879464	-2.13e-06	Ala-Ala	bc1012
bc1012##BET##Microbe	0.07939868	0.0031823400000000023	0.00543858	0.006654929999999999	0.0064614500000000005	4.8e-07	bc1012	BET
BET##bc1012##Metabolite	-0.07939868	-0.0031823400000000023	-0.00543858	-0.006654929999999999	-0.0064614500000000005	-4.8e-07	BET	bc1012
bc1012##BIOT##Microbe	0.03969934	0.0015911700000000011	0.00271929	0.0033274699999999995	0.0032307200000000003	2.4e-07	bc1012	BIOT
BIOT##bc1012##Metabolite	-0.03969934	-0.0015911700000000011	-0.00271929	-0.0033274699999999995	-0.0032307200000000003	-2.4e-07	BIOT	bc1012
bc1012##CMP##Microbe	1.18983199	0.047689079999999995	0.08150009	0.09972776000000001	0.09682829	7.17e-06	bc1012	CMP
CMP##bc1012##Metabolite	-1.18983199	-0.047689079999999995	-0.08150009	-0.09972776000000001	-0.09682829	-7.17e-06	CMP	bc1012
bc1012##CO2##Microbe	-120.14299677999999	-5.2178039699999985	-9.43388109	-11.540401	-8.28260409	-0.00061294	bc1012	CO2
bc1012##Ca2+##Microbe	0.03969934	0.0015911700000000011	0.00271929	0.0033274699999999995	0.0032307200000000003	2.4e-07	bc1012	Ca2+
Ca2+##bc1012##Metabolite	-0.03969934	-0.0015911700000000011	-0.00271929	-0.0033274699999999995	-0.0032307200000000003	-2.4e-07	Ca2+	bc1012
bc1012##Chorismate##Microbe	0.07939868	0.0031823400000000023	0.00543858	0.006654929999999999	0.0064614500000000005	4.8e-07	bc1012	Chorismate
Chorismate##bc1012##Metabolite	-0.07939868	-0.0031823400000000023	-0.00543858	-0.006654929999999999	-0.0064614500000000005	-4.8e-07	Chorismate	bc1012
bc1012##Cl-##Microbe	0.03969934	0.0015911700000000011	0.00271929	0.0033274699999999995	0.0032307200000000003	2.4e-07	bc1012	Cl-
Cl-##bc1012##Metabolite	-0.03969934	-0.0015911700000000011	-0.00271929	-0.0033274699999999995	-0.0032307200000000003	-2.4e-07	Cl-	bc1012
bc1012##Co2+##Microbe	0.03969934	0.0015911700000000011	0.00271929	0.0033274699999999995	0.0032307200000000003	2.4e-07	bc1012	Co2+
Co2+##bc1012##Metabolite	-0.03969934	-0.0015911700000000011	-0.00271929	-0.0033274699999999995	-0.0032307200000000003	-2.4e-07	Co2+	bc1012
bc1012##CoA##Microbe	0.07939868	0.0031823400000000023	0.00543858	0.006654929999999999	0.0064614500000000005	4.8e-07	bc1012	CoA
CoA##bc1012##Metabolite	-0.07939868	-0.0031823400000000023	-0.00543858	-0.006654929999999999	-0.0064614500000000005	-4.8e-07	CoA	bc1012
bc1012##Cu2+##Microbe	0.03969934	0.0015911700000000011	0.00271929	0.0033274699999999995	0.0032307200000000003	2.4e-07	bc1012	Cu2+
Cu2+##bc1012##Metabolite	-0.03969934	-0.0015911700000000011	-0.00271929	-0.0033274699999999995	-0.0032307200000000003	-2.4e-07	Cu2+	bc1012
bc1012##D-Arabinose##Microbe	1.06149096	0.04254511	0.07270907999999998	0.08897065	0.08638393000000001	6.39e-06	bc1012	D-Arabinose
D-Arabinose##bc1012##Metabolite	-1.06149096	-0.04254511	-0.07270907999999998	-0.08897065	-0.08638393000000001	-6.39e-06	D-Arabinose	bc1012
bc1012##D-Glucose##Microbe	59.94037227999999	2.6036463800000007	4.70795878	5.75920994	4.13063103	0.00030568	bc1012	D-Glucose
D-Glucose##bc1012##Metabolite	-59.94037227999999	-2.6036463800000007	-4.70795878	-5.75920994	-4.13063103	-0.00030568	D-Glucose	bc1012
bc1012##Deoxycytidine##Microbe	0.28459587	0.011406750000000007	0.019493999999999997	0.02385388	0.02316036	1.71e-06	bc1012	Deoxycytidine
Deoxycytidine##bc1012##Metabolite	-0.28459587	-0.011406750000000007	-0.019493999999999997	-0.02385388	-0.02316036	-1.71e-06	Deoxycytidine	bc1012
bc1012##Deoxyguanosine##Microbe	0.03969934	0.0015911700000000011	0.00271929	0.0033274699999999995	0.0032307200000000003	2.4e-07	bc1012	Deoxyguanosine
Deoxyguanosine##bc1012##Metabolite	-0.03969934	-0.0015911700000000011	-0.00271929	-0.0033274699999999995	-0.0032307200000000003	-2.4e-07	Deoxyguanosine	bc1012
bc1012##Folate##Microbe	0.11909802	0.004773509999999998	0.008157869999999998	0.009982400000000002	0.00969217	7.2e-07	bc1012	Folate
Folate##bc1012##Metabolite	-0.11909802	-0.004773509999999998	-0.008157869999999998	-0.009982400000000002	-0.00969217	-7.2e-07	Folate	bc1012
bc1012##Formate##Microbe	0.03969934	0.0015911700000000011	0.00271929	0.0033274699999999995	0.0032307200000000003	2.4e-07	bc1012	Formate
Formate##bc1012##Metabolite	-0.03969934	-0.0015911700000000011	-0.00271929	-0.0033274699999999995	-0.0032307200000000003	-2.4e-07	Formate	bc1012
bc1012##Fumarate##Microbe	66.15411994	4.100167629999998	8.867316090000001	10.84132483	0.0	0.0	bc1012	Fumarate
Fumarate##bc1012##Metabolite	-66.15411994	-4.100167629999998	-8.867316090000001	-10.84132483	0.0	0.0	Fumarate	bc1012
bc1012##GTP##Microbe	1.9156294999999997	0.07677943000000004	0.13121513	0.1605617	0.15589355	1.154e-05	bc1012	GTP
GTP##bc1012##Metabolite	-1.9156294999999997	-0.07677943000000004	-0.13121513	-0.1605617	-0.15589355	-1.154e-05	GTP	bc1012
bc1012##Glycerol##Microbe	0.8812398200000001	0.03532054999999998	0.06036240000000001	0.0738626	0.07171512000000001	5.31e-06	bc1012	Glycerol
Glycerol##bc1012##Metabolite	-0.8812398200000001	-0.03532054999999998	-0.06036240000000001	-0.0738626	-0.07171512000000001	-5.31e-06	Glycerol	bc1012
bc1012##Glycine##Microbe	7.09413981	0.28433683	0.48592824	0.59460724	0.5773197099999999	4.272e-05	bc1012	Glycine
Glycine##bc1012##Metabolite	-7.09413981	-0.28433683	-0.48592824	-0.59460724	-0.5773197099999999	-4.272e-05	Glycine	bc1012
bc1012##H+##Microbe	-90.48357847	-4.029039010000002	-7.402295929999999	-9.05444708	-5.86892644	-0.00043432	bc1012	H+
bc1012##H2O##Microbe	-138.76692853	-4.515584869999998	-6.373618569999998	-7.80489086	-15.181825320000002	-0.0011235000000000001	bc1012	H2O
bc1012##Heme##Microbe	0.03969934	0.0015911700000000011	0.00271929	0.0033274699999999995	0.0032307200000000003	2.4e-07	bc1012	Heme
Heme##bc1012##Metabolite	-0.03969934	-0.0015911700000000011	-0.00271929	-0.0033274699999999995	-0.0032307200000000003	-2.4e-07	Heme	bc1012
bc1012##K+##Microbe	0.03969934	0.0015911700000000011	0.00271929	0.0033274699999999995	0.0032307200000000003	2.4e-07	bc1012	K+
K+##bc1012##Metabolite	-0.03969934	-0.0015911700000000011	-0.00271929	-0.0033274699999999995	-0.0032307200000000003	-2.4e-07	K+	bc1012
bc1012##L-Alanine##Microbe	6.407910279999999	0.25683239	0.43892348999999986	0.5370897600000001	0.5214744800000001	3.859e-05	bc1012	L-Alanine
L-Alanine##bc1012##Metabolite	-6.407910279999999	-0.25683239	-0.43892348999999986	-0.5370897600000001	-0.5214744800000001	-3.859e-05	L-Alanine	bc1012
bc1012##L-Arginine##Microbe	3.4900731499999997	0.13988394999999998	0.23906001	0.29252634000000005	0.28402147	2.102e-05	bc1012	L-Arginine
L-Arginine##bc1012##Metabolite	-3.4900731499999997	-0.13988394999999998	-0.23906001	-0.29252634000000005	-0.28402147	-2.102e-05	L-Arginine	bc1012
bc1012##L-Asparagine##Microbe	2.84119673	0.11387665000000002	0.19461383	0.23813968000000002	0.23121603000000002	1.711e-05	bc1012	L-Asparagine
L-Asparagine##bc1012##Metabolite	-2.84119673	-0.11387665000000002	-0.19461383	-0.23813968000000002	-0.23121603000000002	-1.711e-05	L-Asparagine	bc1012
bc1012##L-Aspartate##Microbe	2.84119673	0.11387665000000002	0.19461383	0.23813968000000002	0.23121603000000002	1.711e-05	bc1012	L-Aspartate
L-Aspartate##bc1012##Metabolite	-2.84119673	-0.11387665000000002	-0.19461383	-0.23813968000000002	-0.23121603000000002	-1.711e-05	L-Aspartate	bc1012
bc1012##L-Cysteine##Microbe	1.0772608399999999	0.04317718000000004	0.07378927999999998	0.09029242999999999	0.08766727	6.49e-06	bc1012	L-Cysteine
L-Cysteine##bc1012##Metabolite	-1.0772608399999999	-0.04317718000000004	-0.07378927999999998	-0.09029242999999999	-0.08766727	-6.49e-06	L-Cysteine	bc1012
bc1012##L-Glutamate##Microbe	3.61211502	0.14477545000000003	0.24741952999999994	0.30275548	0.29395322	2.175e-05	bc1012	L-Glutamate
L-Glutamate##bc1012##Metabolite	-3.61211502	-0.14477545000000003	-0.24741952999999994	-0.30275548	-0.29395322	-2.175e-05	L-Glutamate	bc1012
bc1012##L-Glutamine##Microbe	3.02008867	0.1210467300000001	0.20686741999999997	0.25313379999999996	0.24577422	1.819e-05	bc1012	L-Glutamine
L-Glutamine##bc1012##Metabolite	-3.02008867	-0.1210467300000001	-0.20686741999999997	-0.25313379999999996	-0.24577422	-1.819e-05	L-Glutamine	bc1012
bc1012##L-Histidine##Microbe	1.12135925	0.04494465999999997	0.07680989000000002	0.09398861	0.091256	6.75e-06	bc1012	L-Histidine
L-Histidine##bc1012##Metabolite	-1.12135925	-0.04494465999999997	-0.07680989000000002	-0.09398861	-0.091256	-6.75e-06	L-Histidine	bc1012
bc1012##L-Isoleucine##Microbe	3.42077567	0.1371064700000001	0.23431333	0.28671806	0.27838205	2.06e-05	bc1012	L-Isoleucine
L-Isoleucine##bc1012##Metabolite	-3.42077567	-0.1371064700000001	-0.23431333	-0.28671806	-0.27838205	-2.06e-05	L-Isoleucine	bc1012
bc1012##L-Leucine##Microbe	5.31070698	0.21285590999999981	0.3637682000000001	0.44512582	0.4321843	3.198e-05	bc1012	L-Leucine
L-Leucine##bc1012##Metabolite	-5.31070698	-0.21285590999999981	-0.3637682000000001	-0.44512582	-0.4321843	-3.198e-05	L-Leucine	bc1012
bc1012##L-Lysine##Microbe	4.03815323	0.16185128999999987	0.27660192000000006	0.33846459	0.32862411999999996	2.432e-05	bc1012	L-Lysine
L-Lysine##bc1012##Metabolite	-4.03815323	-0.16185128999999987	-0.27660192000000006	-0.33846459	-0.32862411999999996	-2.432e-05	L-Lysine	bc1012
