	Avg_bc1002	Var_bc1002	Avg_bc1001	Var_bc1001	Avg_InAmount	Var_InAmount	Avg_OutAmount	Var_OutAmount	Avg_AllAmount	Var_AllAmount	In	InAmount	Out	OutAmount	All	AllAmount
H+	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
H2O	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
Heme	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
K+	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
L-Alanine	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
L-Arginine	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
L-Asparagine	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
L-Aspartate	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
L-Cysteine	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
L-Glutamate	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
L-Glutamine	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
L-Histidine	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
L-Inositol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
L-Isoleucine	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
L-Lactate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
L-Leucine	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
L-Lysine	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
L-Methionine	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
L-Phenylalanine	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
L-Proline	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
L-Serine	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
L-Threonine	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
L-Tryptophan	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
L-Tyrosine	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
L-Valine	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
Methanol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Mg	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
Mn2+	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
Myristic acid	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
N-Acetyl-D-glucosamine	0.0	0.0	0.0	0.0	0.9993682579693195	3.988458663515816e-07	0.0	0.0	0.9993682579693195	3.988458663515816e-07	bc1001	1		1	bc1001	1
NADP	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
Na+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Niacin	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
Nicotinamide ribonucleotide	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
Nitrate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Nitrite	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
O2	0.0716175457738679	0.005818045505570395	0.07136501961663021	0.005777088546886186	1.998736515938639	1.5953834654063264e-06	0.9367862808991778	0.9954496287883972	2.935522796837817	0.9954527196499623	bc1001.bc1002	1	bc1001.bc1002.	2	bc1001.bc1002bc1001.bc1002.bc1001.bc1002	2
Oxidized glutathione	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
PAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
PPi	0.0	0.0	0.0	0.0	0.9993682579693195	3.988458663515816e-07	0.0	0.0	0.9993682579693195	3.988458663515816e-07	bc1002	1		1	bc1002	1
Putrescine	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
Pyridoxal	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
Riboflavin	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
S-Adenosyl-L-methionine	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
Spermidine	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
Sulfate	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
TRHL	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
TTP	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
Thiamin	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
UMP	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
Zn2+	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
chromate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
dATP	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
dGTP	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
ddca	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
fe3	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
meso-2,6-Diaminopimelate	0.0	0.0	0.0	0.0	1.998736515938639	1.5953834654063264e-06	0.0	0.0	1.998736515938639	1.5953834654063264e-06	bc1001.bc1002	1		1	bc1001.bc1002	1
