	Source	Target	SourceType	Weight	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	Riboflavin	Bifidobacterium_animalis_YL2	Metabolite	96.79614651724023	96.79614651724023	1.0	9.838503266109141	9.838503266109141
1	Bifidobacterium_animalis_YL2	Zn2+-e0	Microbe	-0.7060625359787005	0.7060625359787005	-1.0	0.8402752739303356	-0.8402752739303356
2	Akkermansia_muciniphilaYL44	L-Asparagine-e0	Microbe	-28.989573168280813	28.989573168280813	-1.0	5.384196613078019	-5.384196613078019
3	Akkermansia_muciniphilaYL44	Mn2+-e0	Microbe	-0.924111260318112	0.924111260318112	-1.0	0.961307058289968	-0.961307058289968
4	Akkermansia_muciniphilaYL44	L-Methionine-e0	Microbe	-19.982435295070616	19.982435295070616	-1.0	4.470171729930587	-4.470171729930587
5	Akkermansia_muciniphilaYL44	K+-e0	Microbe	-0.9241112603182619	0.9241112603182619	-1.0	0.9613070582900459	-0.9613070582900459
6	Bifidobacterium_animalis_YL2	Sucrose-e0	Microbe	-1.0	1.0	-1.0	1.0	-1.0
7	Akkermansia_muciniphilaYL44	L-Alanine-e0	Microbe	164.69692364873885	164.69692364873885	1.0	12.833429925344932	12.833429925344932
8	Bifidobacterium_animalis_YL2	Spermidine-e0	Microbe	-0.9999999999999998	0.9999999999999998	-1.0	0.9999999999999999	-0.9999999999999999
9	Akkermansia_muciniphilaYL44	L-Threonine-e0	Microbe	-74.993130113547	74.993130113547	-1.0	8.659857395681929	-8.659857395681929
10	Bifidobacterium_animalis_YL2	L-Valine-e0	Microbe	-34.56469128230957	34.56469128230957	-1.0	5.879174370803231	-5.879174370803231
11	Bifidobacterium_animalis_YL2	5'-Deoxyadenosine-e0	Microbe	0.500000000007432	0.500000000007432	1.0	0.7071067811918028	0.7071067811918028
12	Akkermansia_muciniphilaYL44	Acetate-e0	Microbe	921.4235962743641	921.4235962743641	1.0	30.354959994609843	30.354959994609843
13	Bifidobacterium_animalis_YL2	Niacin	Microbe	-0.9999999999982605	0.9999999999982605	-1.0	0.9999999999991303	-0.9999999999991303
14	Akkermansia_muciniphilaYL44	Sulfate-e0	Microbe	-0.9241112603193599	0.9241112603193599	-1.0	0.9613070582906171	-0.9613070582906171
15	Akkermansia_muciniphilaYL44	H2S-e0	Microbe	0.9999999999910892	0.9999999999910892	1.0	0.9999999999955446	0.9999999999955446
16	Akkermansia_muciniphilaYL44	Cl--e0	Microbe	-0.924111260318603	0.924111260318603	-1.0	0.9613070582902234	-0.9613070582902234
17	Akkermansia_muciniphilaYL44	Formate-e0-e0	Microbe	0.5000000000389708	0.5000000000389708	1.0	0.7071067812141041	0.7071067812141041
18	Bifidobacterium_animalis_YL2	Thiamin-e0	Microbe	-1.000000000000003	1.000000000000003	-1.0	1.0000000000000016	-1.0000000000000016
19	Bifidobacterium_animalis_YL2	NH3-e0	Microbe	-13.084762773295845	13.084762773295845	-1.0	3.617286658988453	-3.617286658988453
20	Akkermansia_muciniphilaYL44	Uracil	Microbe	-39.6422308775323	39.6422308775323	-1.0	6.296207658387094	-6.296207658387094
21	Bifidobacterium_animalis_YL2	Folate	Microbe	-0.9999999999999997	0.9999999999999997	-1.0	0.9999999999999998	-0.9999999999999998
