	Source	Target	Metabolites	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	bc1010	bc1016	D-Glucose	-0.0408233210607622	0.00015862405814588804	0.0408233210607622	-1.0	0.20204781874784541	-0.20204781874784541
1	bc1011	bc1016	D-Glucose	-0.040823392750174776	0.00015862227674329186	0.040823392750174776	-1.0	0.20204799615481164	-0.20204799615481164
2	bc1015	bc1016	D-Glucose	-0.04041007171643818	0.0001685803795390213	0.04041007171643818	-1.0	0.20102256519216488	-0.20102256519216488
3	bc1011	bc1010	O2	-0.06641737636605027	0.005277013434053287	0.06641737636605027	-1.0	0.2577156890180539	-0.2577156890180539
4	bc1015	bc1010	O2	-0.0664173763660505	0.005277013434053321	0.0664173763660505	-1.0	0.25771568901805436	-0.25771568901805436
5	bc1016	bc1010	O2	-0.0014888808821414633	2.651823864571047e-06	0.0014888808821414633	-1.0	0.038586019257516875	-0.038586019257516875
6	bc1010	bc1015	O2	-0.06693945463437614	0.005352777136416857	0.06693945463437614	-1.0	0.2587266021003177	-0.2587266021003177
7	bc1011	bc1015	O2	-0.06693945357554852	0.005352776718552718	0.06693945357554852	-1.0	0.258726600054089	-0.258726600054089
8	bc1016	bc1015	O2	-0.0014985491360190201	2.677258350043232e-06	0.0014985491360190201	-1.0	0.03871109835717685	-0.03871109835717685
9	bc1010	bc1011	O2	-0.06652889655522295	0.005294749383076526	0.06652889655522295	-1.0	0.25793196109676475	-0.25793196109676475
10	bc1015	bc1011	O2	-0.0665288965552228	0.0052947493830765024	0.0665288965552228	-1.0	0.2579319610967644	-0.2579319610967644
11	bc1016	bc1011	O2	-0.0014913808345141126	2.660736597780513e-06	0.0014913808345141126	-1.0	0.03861840020656102	-0.03861840020656102
12	bc1011	bc1010	D-Glucose	-0.12522086206409797	0.01652011824846905	0.12522086206409797	-1.0	0.35386559887067004	-0.35386559887067004
13	bc1015	bc1010	D-Glucose	-0.12512723039224719	0.016506771683926363	0.12512723039224719	-1.0	0.3537332757774524	-0.3537332757774524
14	bc1016	bc1010	D-Glucose	-0.1252208620640985	0.016520118248469183	0.1252208620640985	-1.0	0.3538655988706708	-0.3538655988706708
15	bc1010	bc1011	D-Glucose	-0.12543048254858413	0.016575474099529412	0.12543048254858413	-1.0	0.35416166160185114	-0.35416166160185114
16	bc1015	bc1011	D-Glucose	-0.12533669413674492	0.01656208281312519	0.12533669413674492	-1.0	0.35402922780011387	-0.35402922780011387
17	bc1016	bc1011	D-Glucose	-0.12543048254858422	0.016575474099529437	0.12543048254858422	-1.0	0.35416166160185125	-0.35416166160185125
18	bc1010	bc1015	D-Glucose	-0.11601945643629355	0.014229710085385823	0.11601945643629355	-1.0	0.3406162891529023	-0.3406162891529023
19	bc1011	bc1015	D-Glucose	-0.11601945643629315	0.014229710085385722	0.11601945643629315	-1.0	0.3406162891529017	-0.3406162891529017
20	bc1016	bc1015	D-Glucose	-0.11601945643629363	0.01422971008538584	0.11601945643629363	-1.0	0.34061628915290243	-0.34061628915290243
