	Source	Target	Microbe	Weight	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
1	Riboflavin	Phosphate-e0	Flavonifractor_plautii_YL31	-127.45775495942505	127.45775495942505	-1.0	11.28971899382022	-11.28971899382022
6	Spermidine-e0	L-Glutamate-e0	Flavonifractor_plautii_YL31	-2.0000000000037943	2.0000000000037943	-1.0	1.4142135623744365	-1.4142135623744365
9	Inosine-e0	L-Glutamate-e0	Flavonifractor_plautii_YL31	-1.9999999999974756	1.9999999999974756	-1.0	1.4142135623722025	-1.4142135623722025
10	Adenosine-e0	L-Glutamate-e0	Flavonifractor_plautii_YL31	-1.999999999997873	1.999999999997873	-1.0	1.414213562372343	-1.414213562372343
18	Folate-e0	L-Glutamate-e0	Flavonifractor_plautii_YL31	-0.9999999999985645	0.9999999999985645	-1.0	0.9999999999992822	-0.9999999999992822
23	Riboflavin	L-Glutamate-e0	Flavonifractor_plautii_YL31	1075.6641856989127	1075.6641856989127	1.0	32.79731979444224	32.79731979444224
24	Puryvate	L-Glutamate-e0	Flavonifractor_plautii_YL31	-0.9999999999955572	0.9999999999955572	-1.0	0.9999999999977786	-0.9999999999977786
38	Riboflavin	D-Glucose-e0	Flavonifractor_plautii_YL31	-8.740871282620589	8.740871282620589	-1.0	2.956496454017929	-2.956496454017929
42	Riboflavin	Mn2+-e0	Flavonifractor_plautii_YL31	-0.9241112603235689	0.9241112603235689	-1.0	0.9613070582928063	-0.9613070582928063
43	Riboflavin	Zn2+-e0	Flavonifractor_plautii_YL31	-0.9241112603238448	0.9241112603238448	-1.0	0.9613070582929498	-0.9613070582929498
49	Riboflavin	L-Lysine-e0	Flavonifractor_plautii_YL31	-41.26899935757673	41.26899935757673	-1.0	6.424095217038484	-6.424095217038484
52	Adenosine-e0	L-Aspartate-e0	Flavonifractor_plautii_YL31	0.9999999999998465	0.9999999999998465	1.0	0.9999999999999232	0.9999999999999232
59	Riboflavin	L-Aspartate-e0	Flavonifractor_plautii_YL31	-86.81840995848431	86.81840995848431	-1.0	9.317639720362894	-9.317639720362894
63	Riboflavin	Sulfate-e0	Flavonifractor_plautii_YL31	-0.924111260323448	0.924111260323448	-1.0	0.9613070582927434	-0.9613070582927434
67	Spermidine-e0	L-Arginine-e0	Flavonifractor_plautii_YL31	6.000000000016346	6.000000000016346	1.0	2.4494897427865148	2.4494897427865148
71	Inosine-e0	L-Arginine-e0	Flavonifractor_plautii_YL31	6.999999999990228	6.999999999990228	1.0	2.6457513110627437	2.6457513110627437
72	Adenosine-e0	L-Arginine-e0	Flavonifractor_plautii_YL31	7.999999999991911	7.999999999991911	1.0	2.8284271247447603	2.8284271247447603
81	L-Serine-e0	L-Arginine-e0	Flavonifractor_plautii_YL31	0.9999999999848322	0.9999999999848322	1.0	0.9999999999924161	0.9999999999924161
83	Folate-e0	L-Arginine-e0	Flavonifractor_plautii_YL31	13.999999999994913	13.999999999994913	1.0	3.7416573867732614	3.7416573867732614
84	O2-e0	L-Arginine-e0	Flavonifractor_plautii_YL31	-1.999999999989568	1.999999999989568	-1.0	1.4142135623694068	-1.4142135623694068
88	Riboflavin	L-Arginine-e0	Flavonifractor_plautii_YL31	-4513.7698176003105	4513.7698176003105	-1.0	67.18459509143678	-67.18459509143678
89	Puryvate	L-Arginine-e0	Flavonifractor_plautii_YL31	2.9999999999817013	2.9999999999817013	1.0	1.732050807563595	1.732050807563595
97	Putrescine-e0	Ornithine-e0	Flavonifractor_plautii_YL31	0.9999999999999817	0.9999999999999817	1.0	0.9999999999999908	0.9999999999999908
99	Spermidine-e0	Ornithine-e0	Flavonifractor_plautii_YL31	-5.000000000016236	5.000000000016236	-1.0	2.2360679775034202	-2.2360679775034202
103	Inosine-e0	Ornithine-e0	Flavonifractor_plautii_YL31	-6.999999999990329	6.999999999990329	-1.0	2.645751311062763	-2.645751311062763
104	Adenosine-e0	Ornithine-e0	Flavonifractor_plautii_YL31	-7.999999999991995	7.999999999991995	-1.0	2.828427124744775	-2.828427124744775
113	L-Serine-e0	Ornithine-e0	Flavonifractor_plautii_YL31	-0.9999999999849593	0.9999999999849593	-1.0	0.9999999999924796	-0.9999999999924796
115	Folate-e0	Ornithine-e0	Flavonifractor_plautii_YL31	-13.999999999994973	13.999999999994973	-1.0	3.7416573867732694	-3.7416573867732694
116	O2-e0	Ornithine-e0	Flavonifractor_plautii_YL31	1.9999999999896614	1.9999999999896614	1.0	1.4142135623694398	1.4142135623694398
120	Riboflavin	Ornithine-e0	Flavonifractor_plautii_YL31	4477.197459258357	4477.197459258357	1.0	66.91186336710672	66.91186336710672
121	Puryvate	Ornithine-e0	Flavonifractor_plautii_YL31	-2.9999999999818603	2.9999999999818603	-1.0	1.7320508075636407	-1.7320508075636407
133	Riboflavin	L-Leucine-e0	Flavonifractor_plautii_YL31	-64.7264401050775	64.7264401050775	-1.0	8.045274395884674	-8.045274395884674
136	Putrescine-e0	Putrescine-e0	Flavonifractor_plautii_YL31	-1.0000000000000002	1.0000000000000002	-1.0	1.0	-1.0
137	Riboflavin	L-Histidine-e0	Flavonifractor_plautii_YL31	-11.393282031235357	11.393282031235357	-1.0	3.375393611304518	-3.375393611304518
143	Riboflavin	L-Proline-e0	Flavonifractor_plautii_YL31	-26.58432473954096	26.58432473954096	-1.0	5.15599890802364	-5.15599890802364
146	Riboflavin	Co2+-e0	Flavonifractor_plautii_YL31	-0.9241112603179148	0.9241112603179148	-1.0	0.9613070582898655	-0.9613070582898655
152	Riboflavin	L-Valine-e0	Flavonifractor_plautii_YL31	-50.88999307285034	50.88999307285034	-1.0	7.133722245283337	-7.133722245283337
162	Riboflavin	L-Threonine-e0	Flavonifractor_plautii_YL31	-37.09933646750877	37.09933646750877	-1.0	6.090922464414464	-6.090922464414464
166	Spermidine-e0	Spermidine-e0	Flavonifractor_plautii_YL31	-0.9999999999999976	0.9999999999999976	-1.0	0.9999999999999988	-0.9999999999999988
167	Riboflavin	L-Isoleucine-e0	Flavonifractor_plautii_YL31	-34.93939822911961	34.93939822911961	-1.0	5.910955779662001	-5.910955779662001
168	Riboflavin	fe3-e0	Flavonifractor_plautii_YL31	-0.9241112603229908	0.9241112603229908	-1.0	0.9613070582925056	-0.9613070582925056
171	Putrescine-e0	H+-e0	Flavonifractor_plautii_YL31	1.000000000000015	1.000000000000015	1.0	1.0000000000000075	1.0000000000000075
172	Spermidine-e0	H+-e0	Flavonifractor_plautii_YL31	4.000000000002615	4.000000000002615	1.0	2.0000000000006537	2.0000000000006537
176	Inosine-e0	H+-e0	Flavonifractor_plautii_YL31	1.9999999999985505	1.9999999999985505	1.0	1.4142135623725827	1.4142135623725827
177	Adenosine-e0	H+-e0	Flavonifractor_plautii_YL31	0.9999999999987779	0.9999999999987779	1.0	0.9999999999993889	0.9999999999993889
185	Folate-e0	H+-e0	Flavonifractor_plautii_YL31	-2.0000000000004547	2.0000000000004547	-1.0	1.414213562373256	-1.414213562373256
189	Riboflavin	H+-e0	Flavonifractor_plautii_YL31	-692.4282046978333	692.4282046978333	-1.0	26.31403056731966	-26.31403056731966
200	Riboflavin	Uracil-e0	Flavonifractor_plautii_YL31	-20.4103898540442	20.4103898540442	-1.0	4.517785946018713	-4.517785946018713
