	IntegralDiff	MaxDiff	MaxTime
bc1010	3.815064414921679e-05	0.0005207471314447698	0.03184318431843184
bc1001	3.8297145196878774e-05	0.0005178498648952343	0.03184318431843184
bc1009	0.0012465366589507784	0.001054035725823608	1.341991199119912
