	Source	Target	SourceType	Weight	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
17	Thiamine	Limosilactobacillus_reuteri_I49	Metabolite	68.89327634788707	68.89327634788707	1.0	8.300197368008009	8.300197368008009
28	Folate-e0	Limosilactobacillus_reuteri_I49	Metabolite	34.44663817394242	34.44663817394242	1.0	5.869125844105102	5.869125844105102
39	Limosilactobacillus_reuteri_I49	Folate-e0	Microbe	-1.0000000000000449	1.0000000000000449	-1.0	1.0000000000000224	-1.0000000000000224
44	Flavonifractor_plautii_YL31	Riboflavin	Microbe	0.04756570754207524	0.04756570754207524	1.0	0.2180956385214414	0.2180956385214414
46	Limosilactobacillus_reuteri_I49	Thiamine	Microbe	-0.999999999999879	0.999999999999879	-1.0	0.9999999999999395	-0.9999999999999395
62	Riboflavin	Limosilactobacillus_reuteri_I49	Metabolite	103.3399145218476	103.3399145218476	1.0	10.16562415800661	10.16562415800661
65	Limosilactobacillus_reuteri_I49	Riboflavin	Microbe	-1.0000000000001739	1.0000000000001739	-1.0	1.0000000000000868	-1.0000000000000868
66	Folate-e0	Flavonifractor_plautii_YL31	Metabolite	-11.525404485280307	11.525404485280307	-1.0	3.39490861221334	-3.39490861221334
89	Flavonifractor_plautii_YL31	5'-Deoxyadenosine-e0	Microbe	-1.0000000000000082	1.0000000000000082	-1.0	1.000000000000004	-1.000000000000004
102	Limosilactobacillus_reuteri_I49	5'-Deoxyadenosine-e0	Microbe	2.2028108010107177	2.2028108010107177	1.0	1.4841869157928584	1.4841869157928584
103	5'-Deoxyadenosine-e0	Flavonifractor_plautii_YL31	Metabolite	5.499349037023498	5.499349037023498	1.0	2.345069090031997	2.345069090031997
104	Flavonifractor_plautii_YL31	Folate-e0	Microbe	-0.9999999999999918	0.9999999999999918	-1.0	0.9999999999999959	-0.9999999999999959
