	IntegralDiff	MaxDiff	MaxTime
1,2-Diacyl-sn-glycerol dioctadecanoyl_e0	4.451768817342151e-07	5.573632923548177e-06	0.21613561356135613
2-Oxoglutarate_e0	7.149839765909264e-10	8.118121615160581e-10	0.15384238423842383
4-Hydroxybenzoate_e0	9.945406283205358e-09	1.2442707876018113e-07	0.21613561356135613
5-Aminolevulinate_e0	7.888582101864278e-08	9.985099825608263e-07	0.21613561356135613
AMP_e0	3.276416177006634e-07	4.120673907303591e-06	0.21613561356135613
ARSENOBETAINE_e0	0.0	0.0	0.0
Acetate_e0	1.1811333577510641e-05	0.00018633468405482602	0.21593659365936593
Adenine_e0	0.0	0.0	0.0
Adenosine_e0	5.402698190297202e-08	6.709408585399551e-07	0.21613561356135613
Ala-Ala_e0	4.516603493316574e-08	5.616571966861217e-07	0.21613561356135613
Arsenate_e0	2.42461237847613e-09	3.136281765088215e-08	0.21613561356135613
Arsenite_e0	2.425028764448537e-09	3.136522685374537e-08	0.21613561356135613
BET_e0	1.9847736013106828e-08	2.4915330088162274e-07	0.21613561356135613
BIOT_e0	9.945406283205358e-09	1.2442707876018113e-07	0.21613561356135613
CMP_e0	3.0159507750334974e-07	3.7559586817539026e-06	0.21613561356135613
CO2_e0	1.4826832150209636e-05	0.00023060133443983911	0.21593659365936593
Ca2+_e0	9.945406283205358e-09	1.2442707876018113e-07	0.21613561356135613
Cbl_e0	0.0	0.0	0.0
Chitobiose_e0	3.4737108320169684e-09	3.893283470335354e-09	0.15463846384638463
Chorismate_e0	1.9847736013106828e-08	2.4915330088162274e-07	0.21613561356135613
Citrate_e0	8.554129905677111e-09	9.638180177500958e-09	0.15424042404240423
Cl-_e0	9.945406283205358e-09	1.2442707876018113e-07	0.21613561356135613
Co2+_e0	9.945406283205358e-09	1.2442707876018113e-07	0.21613561356135613
CoA_e0	1.9847736013106828e-08	2.4915330088162274e-07	0.21613561356135613
Cu2+_e0	9.945406283205358e-09	1.2442707876018113e-07	0.21613561356135613
Cytidine_e0	4.240516045522563e-09	4.614313281884617e-09	0.15443944394439443
Cytosine_e0	0.0	0.0	0.0
D-Alanine_e0	8.607007518572502e-08	1.1009393168260573e-06	0.21613561356135613
