	Source	Target	Metabolites	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	bc1012	bc1011	O2	-0.046559347487057756	0.004940541286476024	0.046559347487057756	-1.0	0.21577615133989614	-0.21577615133989614
1	bc1015	bc1011	O2	-0.04655934748705816	0.00494054128647611	0.04655934748705816	-1.0	0.21577615133989705	-0.21577615133989705
2	bc1011	bc1012	O2	-0.038423956321364375	0.004398602825044529	0.038423956321364375	-1.0	0.19602029568737103	-0.19602029568737103
3	bc1015	bc1012	O2	-0.0384239563213645	0.004398602825044557	0.0384239563213645	-1.0	0.19602029568737137	-0.19602029568737137
4	bc1011	bc1015	O2	-0.04705880741920652	0.005033956086427911	0.04705880741920652	-1.0	0.21693042068646462	-0.21693042068646462
5	bc1012	bc1015	O2	-0.04690310748125256	0.004982570037031809	0.04690310748125256	-1.0	0.21657125266584334	-0.21657125266584334
6	bc1011	bc1012	O2.D-Glucose	-0.00678839527549747	0.0007950952405788029	0.00678839527549747	-1.0	0.08239171848855606	-0.08239171848855606
7	bc1015	bc1012	D-Glucose.O2	-0.006543247970300988	0.0007285178776802931	0.006543247970300988	-1.0	0.08089034534665425	-0.08089034534665425
8	bc1012	bc1011	D-Glucose	-0.18717146164760573	0.015447022777518318	0.18717146164760573	-1.0	0.43263317215350666	-0.43263317215350666
9	bc1015	bc1011	D-Glucose	-0.1870106139129344	0.0154400098148605	0.1870106139129344	-1.0	0.43244723829958076	-0.43244723829958076
10	bc1011	bc1015	O2.D-Glucose	-0.00016579282445572716	5.907716552419231e-05	0.00016579282445572716	-1.0	0.012876056246216353	-0.012876056246216353
11	bc1012	bc1015	O2.D-Glucose	-0.0007152581188413204	0.0010995469590467646	0.0007152581188413204	-1.0	0.026744310027393126	-0.026744310027393126
12	bc1011	bc1015	D-Glucose	-0.17296861459838267	0.013303388394278913	0.17296861459838267	-1.0	0.41589495620695216	-0.41589495620695216
13	bc1012	bc1015	D-Glucose	-0.17296861459838425	0.01330338839427916	0.17296861459838425	-1.0	0.4158949562069541	-0.4158949562069541
14	bc1011	bc1012	D-Glucose	-0.1459369816018108	0.009499958712073814	0.1459369816018108	-1.0	0.382016991247524	-0.382016991247524
15	bc1015	bc1012	D-Glucose	-0.14593698160181223	0.009499958712073996	0.14593698160181223	-1.0	0.38201699124752586	-0.38201699124752586
