	Source	Target	Weight	Metabolites	ABSWeight	SignWeight	ABSRootWeight	SignedRootWeight
bc1002->bc1010	bc1002	bc1010	-0.2697048295392199	D-Glucose	0.2697048295392199	-1.0	0.5193311366933625	-0.5193311366933625
bc1011->bc1010	bc1011	bc1010	-0.2697048295392181	D-Glucose	0.2697048295392181	-1.0	0.5193311366933607	-0.5193311366933607
bc1015->bc1010	bc1015	bc1010	-0.2697048295392207	D-Glucose	0.2697048295392207	-1.0	0.5193311366933632	-0.5193311366933632
bc1002->bc1015	bc1002	bc1015	-0.2503022818498671	D-Glucose	0.2503022818498671	-1.0	0.5003021905307502	-0.5003021905307502
bc1010->bc1015	bc1010	bc1015	-0.25030228184986625	D-Glucose	0.25030228184986625	-1.0	0.5003021905307494	-0.5003021905307494
bc1011->bc1015	bc1011	bc1015	-0.25030228184986536	D-Glucose	0.25030228184986536	-1.0	0.5003021905307485	-0.5003021905307485
bc1010->bc1002	bc1010	bc1002	-0.2708708696473834	D-Glucose	0.2708708696473834	-1.0	0.5204525623410681	-0.5204525623410681
bc1011->bc1002	bc1011	bc1002	-0.27087086964738244	D-Glucose	0.27087086964738244	-1.0	0.5204525623410672	-0.5204525623410672
bc1015->bc1002	bc1015	bc1002	-0.2708708696473851	D-Glucose	0.2708708696473851	-1.0	0.5204525623410697	-0.5204525623410697
bc1002->bc1011	bc1002	bc1011	-0.2701563170637764	D-Glucose	0.2701563170637764	-1.0	0.5197656366707754	-0.5197656366707754
bc1010->bc1011	bc1010	bc1011	-0.2701563170637755	D-Glucose	0.2701563170637755	-1.0	0.5197656366707745	-0.5197656366707745
bc1015->bc1011	bc1015	bc1011	-0.2701563170637772	D-Glucose	0.2701563170637772	-1.0	0.519765636670776	-0.519765636670776
