	0.26439999999999997	0.27044999999999997	0.27275	0.32089999999999996	0.37625	0.7904	1.60225	Source	Target
bc1008##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	0.34385574999999996	0.036513340000000005	0.0	0.14785099000000002	0.07816584	0.04446509	2.05e-06	bc1008	1,2-Diacyl-sn-glycerol dioctadecanoyl
1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1008##Metabolite	-0.34385574999999996	-0.036513340000000005	0.0	-0.14785099000000002	-0.07816584	-0.04446509	-2.05e-06	1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1008
bc1008##2-Oxoglutarate##Microbe	0.0154905	0.0016449099999999994	0.0	0.006660600000000001	0.0035213199999999997	0.00200313	9e-08	bc1008	2-Oxoglutarate
2-Oxoglutarate##bc1008##Metabolite	-0.0154905	-0.0016449099999999994	0.0	-0.006660600000000001	-0.0035213199999999997	-0.00200313	-9e-08	2-Oxoglutarate	bc1008
bc1008##4-Hydroxybenzoate##Microbe	0.0077452499999999995	0.0008224499999999997	0.0	0.0033303000000000004	0.0017606599999999998	0.00100156	5e-08	bc1008	4-Hydroxybenzoate
4-Hydroxybenzoate##bc1008##Metabolite	-0.0077452499999999995	-0.0008224499999999997	0.0	-0.0033303000000000004	-0.0017606599999999998	-0.00100156	-5e-08	4-Hydroxybenzoate	bc1008
bc1008##5-Aminolevulinate##Microbe	0.061962	0.006579620000000001	0.0	0.0266424	0.014085309999999998	0.0080125	3.7e-07	bc1008	5-Aminolevulinate
5-Aminolevulinate##bc1008##Metabolite	-0.061962	-0.006579620000000001	0.0	-0.0266424	-0.014085309999999998	-0.0080125	-3.7e-07	5-Aminolevulinate	bc1008
bc1008##AMP##Microbe	0.29247701000000004	0.031057539999999995	0.0	0.12575917	0.06648635	0.03782113	1.75e-06	bc1008	AMP
AMP##bc1008##Metabolite	-0.29247701000000004	-0.031057539999999995	0.0	-0.12575917	-0.06648635	-0.03782113	-1.75e-06	AMP	bc1008
bc1008##Acetate##Microbe	-71.89191118	-7.634055549999999	0.0	-30.91206121	-16.34258527	-9.296573039999998	-0.00042953	bc1008	Acetate
bc1008##BET##Microbe	0.0154905	0.0016449099999999994	0.0	0.006660600000000001	0.0035213199999999997	0.00200313	9e-08	bc1008	BET
BET##bc1008##Metabolite	-0.0154905	-0.0016449099999999994	0.0	-0.006660600000000001	-0.0035213199999999997	-0.00200313	-9e-08	BET	bc1008
bc1008##BIOT##Microbe	0.0077452499999999995	0.0008224499999999997	0.0	0.0033303000000000004	0.0017606599999999998	0.00100156	5e-08	bc1008	BIOT
BIOT##bc1008##Metabolite	-0.0077452499999999995	-0.0008224499999999997	0.0	-0.0033303000000000004	-0.0017606599999999998	-0.00100156	-5e-08	BIOT	bc1008
bc1008##CMP##Microbe	0.06571647	0.0069783	0.0	0.028256749999999997	0.01493877	0.00849801	3.9e-07	bc1008	CMP
CMP##bc1008##Metabolite	-0.06571647	-0.0069783	0.0	-0.028256749999999997	-0.01493877	-0.00849801	-3.9e-07	CMP	bc1008
bc1008##CO2##Microbe	-1.4355087000000002	-0.15243374999999992	0.0	-0.6172395700000001	-0.32632216000000003	-0.18563021999999998	-8.58e-06	bc1008	CO2
bc1008##Ca2+##Microbe	0.0077452499999999995	0.0008224499999999997	0.0	0.0033303000000000004	0.0017606599999999998	0.00100156	5e-08	bc1008	Ca2+
Ca2+##bc1008##Metabolite	-0.0077452499999999995	-0.0008224499999999997	0.0	-0.0033303000000000004	-0.0017606599999999998	-0.00100156	-5e-08	Ca2+	bc1008
bc1008##Chitobiose##Microbe	0.14193558999999997	0.015071850000000012	0.0	0.061029429999999996	0.03226503	0.01835414	8.5e-07	bc1008	Chitobiose
Chitobiose##bc1008##Metabolite	-0.14193558999999997	-0.015071850000000012	0.0	-0.061029429999999996	-0.03226503	-0.01835414	-8.5e-07	Chitobiose	bc1008
bc1008##Chorismate##Microbe	0.0154905	0.0016449099999999994	0.0	0.006660600000000001	0.0035213199999999997	0.00200313	9e-08	bc1008	Chorismate
Chorismate##bc1008##Metabolite	-0.0154905	-0.0016449099999999994	0.0	-0.006660600000000001	-0.0035213199999999997	-0.00200313	-9e-08	Chorismate	bc1008
bc1008##Citrate##Microbe	0.34515743000000004	0.03665155999999997	0.0	0.14841068000000002	0.07846175	0.04463341	2.06e-06	bc1008	Citrate
Citrate##bc1008##Metabolite	-0.34515743000000004	-0.03665155999999997	0.0	-0.14841068000000002	-0.07846175	-0.04463341	-2.06e-06	Citrate	bc1008
bc1008##Cl-##Microbe	0.0077452499999999995	0.0008224499999999997	0.0	0.0033303000000000004	0.0017606599999999998	0.00100156	5e-08	bc1008	Cl-
