	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1001.bc1009.bc1009.bc1001	4		0	bc1001.bc1009.bc1009.bc1001	4	Metabolite
4-Hydroxybenzoate	bc1001.bc1009.bc1009.bc1001	4		0	bc1001.bc1009.bc1009.bc1001	4	Metabolite
5-Aminolevulinate	bc1001.bc1009.bc1009.bc1001	4		0	bc1001.bc1009.bc1009.bc1001	4	Metabolite
AMP	bc1001.bc1009.bc1009.bc1001	4		0	bc1001.bc1009.bc1009.bc1001	4	Metabolite
Acetate	bc1001.bc1009.bc1009.bc1001	4		0	bc1001.bc1009.bc1009.bc1001	4	Metabolite
Adenosine	bc1001.bc1001	2		0	bc1001.bc1001	2	Metabolite
Ala-Ala	bc1001.bc1009.bc1009.bc1001	4		0	bc1001.bc1009.bc1009.bc1001	4	Metabolite
BET	bc1001.bc1009.bc1009.bc1001	4		0	bc1001.bc1009.bc1009.bc1001	4	Metabolite
BIOT	bc1001.bc1009.bc1009.bc1001	4		0	bc1001.bc1009.bc1009.bc1001	4	Metabolite
CMP	bc1001.bc1009.bc1009.bc1001	4		0	bc1001.bc1009.bc1009.bc1001	4	Metabolite
CO2	bc1001.bc1009.bc1009.bc1001	4		0	bc1001.bc1009.bc1009.bc1001	4	Metabolite
Ca2+	bc1001.bc1009.bc1009.bc1001	4		0	bc1001.bc1009.bc1009.bc1001	4	Metabolite
Chorismate	bc1001.bc1009.bc1009.bc1001	4		0	bc1001.bc1009.bc1009.bc1001	4	Metabolite
Cl-	bc1001.bc1009.bc1009.bc1001	4		0	bc1001.bc1009.bc1009.bc1001	4	Metabolite
Co2+	bc1001.bc1009.bc1009.bc1001	4		0	bc1001.bc1009.bc1009.bc1001	4	Metabolite
CoA	bc1001.bc1009.bc1009.bc1001	4		0	bc1001.bc1009.bc1009.bc1001	4	Metabolite
Cu2+	bc1001.bc1009.bc1009.bc1001	4		0	bc1001.bc1009.bc1009.bc1001	4	Metabolite
