	Source	Target	Weight	Metabolites	ABSWeight	SignWeight	ABSRootWeight	SignedRootWeight
Bifidobacterium_animalis_YL2->Limosilactobacillus_reuteri_I49	Bifidobacterium_animalis_YL2	Limosilactobacillus_reuteri_I49	-203.3455628313002	Riboflavin	203.3455628313002	-1.0	14.259928570343549	-14.259928570343549
Limosilactobacillus_reuteri_I49->Bifidobacterium_animalis_YL2	Limosilactobacillus_reuteri_I49	Bifidobacterium_animalis_YL2	-96.796146517229	Riboflavin	96.796146517229	-1.0	9.838503266108571	-9.838503266108571
