	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1003.bc1016.bc1012.bc1012.bc1011.bc1012.bc1011.bc1003	8		0	bc1003.bc1016.bc1012.bc1012.bc1011.bc1012.bc1011.bc1003	8	Metabolite
2-Oxoglutarate	bc1016	1		0	bc1016	1	Metabolite
4-Hydroxybenzoate	bc1003.bc1016.bc1012.bc1012.bc1011.bc1012.bc1011.bc1003	8		0	bc1003.bc1016.bc1012.bc1012.bc1011.bc1012.bc1011.bc1003	8	Metabolite
5-Aminolevulinate	bc1003.bc1016.bc1012.bc1012.bc1011.bc1012.bc1011.bc1003	8		0	bc1003.bc1016.bc1012.bc1012.bc1011.bc1012.bc1011.bc1003	8	Metabolite
AMP	bc1003.bc1016.bc1012.bc1012.bc1011.bc1012.bc1011.bc1003	8		0	bc1003.bc1016.bc1012.bc1012.bc1011.bc1012.bc1011.bc1003	8	Metabolite
Acetate	bc1003.bc1016.bc1012.bc1012.bc1011.bc1012.bc1011.bc1003	8		0	bc1003.bc1016.bc1012.bc1012.bc1011.bc1012.bc1011.bc1003	8	Metabolite
Adenosine	bc1011.bc1011	2		0	bc1011.bc1011	2	Metabolite
Ala-Ala	bc1003.bc1012.bc1012.bc1012.bc1003	5		0	bc1003.bc1012.bc1012.bc1012.bc1003	5	Metabolite
BET	bc1003.bc1016.bc1012.bc1012.bc1011.bc1012.bc1011.bc1003	8		0	bc1003.bc1016.bc1012.bc1012.bc1011.bc1012.bc1011.bc1003	8	Metabolite
BIOT	bc1003.bc1016.bc1012.bc1012.bc1011.bc1012.bc1011.bc1003	8		0	bc1003.bc1016.bc1012.bc1012.bc1011.bc1012.bc1011.bc1003	8	Metabolite
CMP	bc1003.bc1016.bc1012.bc1012.bc1011.bc1012.bc1011.bc1003	8		0	bc1003.bc1016.bc1012.bc1012.bc1011.bc1012.bc1011.bc1003	8	Metabolite
