	Proportion MetConSIN Shared	Proportion DirectDFBA Shared	Number Different Sign	Average ABS Difference
0.13005	1.0	0.5303370786516854	0.0	11.856050839509498
0.26439999999999997	1.0	0.5325842696629214	2.0	6.127419961569694
0.27044999999999997	1.0	0.5325842696629214	2.0	5.3972488184896426
0.27275	1.0	0.5325842696629214	2.0	5.397248818490165
0.32089999999999996	1.0	0.5303370786516854	0.0	2.3994034843760312
0.79335	0.9914893617021276	0.5271493212669683	0.0	0.13855362910311647
1.6052499999999998	0.05106382978723404	0.5454545454545454	12.0	2.043042042201214
Average	1.0	0.5230769230769231	1.0	4.261648581772389
