	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015bc1011.bc1012.bc1015	6	Metabolite
4-Hydroxybenzoate	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015bc1011.bc1012.bc1015	6	Metabolite
5-Aminolevulinate	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015bc1011.bc1012.bc1015	6	Metabolite
AMP	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015bc1011.bc1012.bc1015	6	Metabolite
Acetate	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015bc1011.bc1012.bc1015	6	Metabolite
Adenosine	bc1011	1	bc1011	1	bc1011bc1011	2	Metabolite
Ala-Ala	bc1012.bc1015	2	bc1012.bc1015	2	bc1012.bc1015bc1012.bc1015	4	Metabolite
Arsenate	bc1015	1		0	bc1015	1	Metabolite
Arsenite	bc1015	1	bc1015	1	bc1015bc1015	2	Metabolite
BET	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015bc1011.bc1012.bc1015	6	Metabolite
BIOT	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015bc1011.bc1012.bc1015	6	Metabolite
CMP	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015bc1011.bc1012.bc1015	6	Metabolite
CO2	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015bc1011.bc1012.bc1015	6	Metabolite
Ca2+	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015bc1011.bc1012.bc1015	6	Metabolite
Chorismate	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015bc1011.bc1012.bc1015	6	Metabolite
Cl-	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015bc1011.bc1012.bc1015	6	Metabolite
Co2+	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015bc1011.bc1012.bc1015	6	Metabolite
CoA	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015bc1011.bc1012.bc1015	6	Metabolite
Cu2+	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015bc1011.bc1012.bc1015	6	Metabolite
D-Alanine	bc1011	1	bc1011	1	bc1011bc1011	2	Metabolite
D-Arabinose	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015bc1011.bc1012.bc1015	6	Metabolite
D-Glucose	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015bc1011.bc1012.bc1015	6	Metabolite
Deoxycytidine	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015bc1011.bc1012.bc1015	6	Metabolite
Deoxyguanosine	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015bc1011.bc1012.bc1015	6	Metabolite
Folate	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015bc1011.bc1012.bc1015	6	Metabolite
Formate	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015bc1011.bc1012.bc1015	6	Metabolite
