	0.4202	0.4202	0.4203	0.4217	0.4217	0.4218	0.4222	0.4229	0.4234	0.4235	1.1763	Source	Target
O2##5-Aminolevulinate##bc1001	0.0	0.0	0.0	0.0	0.0	0.038546948063948996	0.0	0.0	0.0	0.0	0.0	O2	5-Aminolevulinate
O2##AMP##bc1001	0.0	0.0	0.0	0.0	0.0	0.13316895089978362	0.0	0.0	0.0	0.0	0.0	O2	AMP
O2##Spermidine##bc1001	0.0	0.0	0.0	0.0	0.0	0.004818368508054699	0.0	0.0	0.0	0.0	0.0	O2	Spermidine
O2##TRHL##bc1001	0.0	0.0	0.0	0.0	0.0	0.10170487556262649	0.0	0.0	0.0	0.0	0.0	O2	TRHL
O2##L-Proline##bc1001	0.0	0.0	0.0	0.0	0.0	0.31654965497812687	0.0	0.0	0.0	0.0	0.0	O2	L-Proline
O2##ddca##bc1001	0.0	0.0	0.0	0.0	0.0	0.1280505614238653	0.0	0.0	0.0	0.0	0.0	O2	ddca
O2##CoA##bc1001	0.0	0.0	0.0	0.0	0.0	0.009636737016025085	0.0	0.0	0.0	0.0	0.0	O2	CoA
O2##Heme##bc1001	0.0	0.0	0.0	0.0	0.0	0.004818368508023085	0.0	0.0	0.0	0.0	0.0	O2	Heme
O2##CO2##bc1001	0.0	0.0	0.0	0.0	0.0	-1.1773873396545453	0.0	0.0	0.0	0.0	0.0	O2	CO2
O2##L-Methionine##bc1001	0.0	0.0	0.0	0.0	0.0	0.209807105927789	0.0	0.0	0.0	0.0	0.0	O2	L-Methionine
O2##L-Alanine##bc1001	0.0	0.0	0.0	0.0	0.0	0.7777377166394367	0.0	0.0	0.0	0.0	0.0	O2	L-Alanine
O2##Sulfate##bc1001	0.0	0.0	0.0	0.0	0.0	0.004818368508012315	0.0	0.0	0.0	0.0	0.0	O2	Sulfate
O2##L-Phenylalanine##bc1001	0.0	0.0	0.0	0.0	0.0	0.26532060453487505	0.0	0.0	0.0	0.0	0.0	O2	L-Phenylalanine
O2##4-Hydroxybenzoate##bc1001	0.0	0.0	0.0	0.0	0.0	0.004818368508056918	0.0	0.0	0.0	0.0	0.0	O2	4-Hydroxybenzoate
O2##NADP##bc1001	0.0	0.0	0.0	0.0	0.0	0.009636737016074247	0.0	0.0	0.0	0.0	0.0	O2	NADP
O2##fe3##bc1001	0.0	0.0	0.0	0.0	0.0	0.014455105524122502	0.0	0.0	0.0	0.0	0.0	O2	fe3
