	MetConSIN	DirectDFBA	Difference	ABS_Difference	SameSign
bc1016##D-Arabinose	-0.004310823197917686	-0.06405603350999999	0.0597452103120823	0.0597452103120823	1.0
bc1011##L-Leucine	-0.08235099102955133	-0.8138469311699997	0.7314959401404484	0.7314959401404484	1.0
bc1016##Niacin	0.00016122306954311622	0.002395668554999999	-0.002234445485456883	0.002234445485456883	1.0
D-Glucose##bc1016	0.05745328770557882	14.859350727007497	-14.801897439301918	14.801897439301918	1.0
bc1015##L-Arginine	-0.05534347418819455	-0.536462131065	0.48111865687680544	0.48111865687680544	1.0
bc1015##TTP	-0.003908629450728467	-0.037887605384999995	0.03397897593427153	0.03397897593427153	1.0
bc1016##Putrescine	-0.00016122306954374587	-0.002395668554999999	0.002234445485456253	0.002234445485456253	1.0
bc1016##1,2-Diacyl-sn-glycerol dioctadecanoyl	-0.007157609854813912	-0.10635743327999997	0.09919982342518606	0.09919982342518606	1.0
bc1016##Glycerol	-0.00357880492740255	-0.053178716639999984	0.049599911712597436	0.049599911712597436	1.0
bc1011##D-Arabinose	-0.01646011213090986	-0.16266970649999998	0.14620959436909012	0.14620959436909012	1.0
bc1015##L-Leucine	-0.08421398689648321	-0.8163133173299998	0.7320993304335166	0.7320993304335166	1.0
bc1011##Putrescine	-0.000615601633595795	-0.006083782844999998	0.005468181211404203	0.005468181211404203	1.0
bc1011##Riboflavin	-0.0018468049007877806	-0.018251348534999996	0.016404543634212215	0.016404543634212215	1.0
bc1016##D-Alanine	-0.0028738821319447007	-0.04270402127249998	0.03983013914055528	0.03983013914055528	1.0
bc1011##L-Cysteine	-0.016704649425923344	-0.16508638665749997	0.14838173723157663	0.14838173723157663	1.0
bc1016##fe3	-0.0004836692086298057	-0.0071870120699999976	0.0067033428613701915	0.0067033428613701915	1.0
bc1016##Pimelate	-0.0004252393321438339	-0.006318782294999999	0.0058935429628561645	0.0058935429628561645	1.0
bc1015##Formate	-0.0006295281605826316	-0.006102222839999999	0.005472694679417368	0.005472694679417368	1.0
bc1015##dGTP	-0.002650258636766957	-0.025689811297499993	0.023039552660733036	0.023039552660733036	1.0
bc1011##Ca2+	-0.0006156016335918314	-0.006083782844999998	0.005468181211408167	0.005468181211408167	1.0
bc1011##L-Tryptophan	-0.010354928883905571	-0.10233425102249996	0.09197932213859439	0.09197932213859439	1.0
bc1011##L-Arginine	-0.05411915661965882	-0.5348412817649999	0.4807221251453411	0.4807221251453411	1.0
bc1015##BIOT	-0.0006295281605822893	-0.006102222839999999	0.00547269467941771	0.00547269467941771	1.0
bc1011##Deoxycytidine	-0.005015894197598244	-0.0495703798275	0.044554485629901754	0.044554485629901754	1.0
bc1011##S-Adenosyl-L-methionine	-0.0018468049007839787	-0.018251348534999996	0.016404543634216017	0.016404543634216017	1.0
bc1015##Ca2+	-0.0006295281605818463	-0.006102222839999999	0.005472694679418153	0.005472694679418153	1.0
bc1015##Mg	-0.0006295281605807038	-0.006102222839999999	0.005472694679419295	0.005472694679419295	1.0
bc1016##H+	2.4287077039340965	36.08901957675	-33.6603118728159	33.6603118728159	1.0
bc1016##Acetate	1.4964829358497282	22.236764795647495	-20.74028185979777	20.74028185979777	1.0
bc1015##Cl-	-0.0006295281605826388	-0.006102222839999999	0.00547269467941736	0.00547269467941736	1.0
bc1011##dGTP	-0.004400292564001632	-0.04348660018499999	0.03908630762099836	0.03908630762099836	1.0
bc1015##L-Tryptophan	-0.010589184591969095	-0.10264438112249998	0.09205519653053088	0.09205519653053088	1.0
bc1015##Ala-Ala	-0.0056108277102567	-0.05438756111249998	0.04877673340224328	0.04877673340224328	1.0
bc1011##Glycerol	-0.013665030481461666	-0.13504686620249998	0.1213818357210383	0.1213818357210383	1.0
bc1016##L-Tyrosine	-0.006933267683796765	-0.10302385495499997	0.0960905872712032	0.0960905872712032	1.0
bc1015##L-Valine	-0.07901929256834753	-0.7659594714974999	0.6869401789291524	0.6869401789291524	1.0
