	MetConSIN	DirectDFBA	Difference	ABS_Difference	SameSign
bc1016##D-Arabinose	-0.004310823197917686	-0.18734137	0.18303054680208233	0.18303054680208233	1.0
bc1011##L-Leucine	-0.057354002472464305	-2.2972243	2.2398702975275357	2.2398702975275357	1.0
bc1016##Niacin	0.00016122306954311625	0.00700649	-0.0068452669304568834	0.0068452669304568834	1.0
D-Glucose##bc1016	0.05745328770557882	43.45837581	-43.40092252229442	43.40092252229442	1.0
bc1015##L-Arginine	-0.037805926988227066	-1.5142569	1.4764509730117727	1.4764509730117727	1.0
bc1015##TTP	-0.0026700412615186827	-0.1069443	0.10427425873848133	0.10427425873848133	1.0
bc1016##Putrescine	-0.00016122306954374587	-0.00700649	0.006845266930456254	0.006845266930456254	1.0
bc1016##1,2-Diacyl-sn-glycerol dioctadecanoyl	-0.007157609854813912	-0.3110581	0.3039004901451861	0.3039004901451861	1.0
bc1016##Glycerol	-0.00357880492740255	-0.15552905	0.15195024507259744	0.15195024507259744	1.0
bc1011##D-Arabinose	-0.011463775967364757	-0.4591635	0.44769972403263525	0.44769972403263525	1.0
bc1015##L-Leucine	-0.05752779142793817	-2.30418514	2.246657348572062	2.246657348572062	1.0
bc1011##Putrescine	-0.0004287406523454754	-0.01717253	0.01674378934765452	0.01674378934765452	1.0
bc1011##Riboflavin	-0.001286221957036697	-0.0515176	0.0502313780429633	0.0502313780429633	1.0
bc1016##D-Alanine	-0.002873882131944701	-0.12489425	0.1220203678680553	0.1220203678680553	1.0
bc1011##L-Cysteine	-0.011634085910784641	-0.465985	0.45435091408921535	0.45435091408921535	1.0
bc1016##fe3	-0.00048366920862980575	-0.02101948	0.020535810791370193	0.020535810791370193	1.0
bc1016##Pimelate	-0.0004252393321438339	-0.01848021	0.018054970667856166	0.018054970667856166	1.0
bc1015##Formate	-0.0004300397838248277	-0.01722457	0.016794530216175173	0.016794530216175173	1.0
bc1015##dGTP	-0.0018104299737457083	-0.07251392	0.07070349002625428	0.07070349002625428	1.0
bc1011##Ca2+	-0.0004287406523427215	-0.01717253	0.016743789347657276	0.016743789347657276	1.0
bc1011##L-Tryptophan	-0.007211772552883939	-0.2888562	0.28164442744711604	0.28164442744711604	1.0
bc1011##L-Arginine	-0.03769171692733778	-1.5096824	1.4719906830726621	1.4719906830726621	1.0
bc1015##BIOT	-0.00043003978382483913	-0.01722457	0.016794530216175163	0.016794530216175163	1.0
bc1011##Deoxycytidine	-0.0034933593951217328	-0.13992101	0.13642765060487827	0.13642765060487827	1.0
bc1011##S-Adenosyl-L-methionine	-0.0012862219570340487	-0.0515176	0.05023137804296595	0.05023137804296595	1.0
bc1015##Ca2+	-0.0004300397838245362	-0.01722457	0.016794530216175465	0.016794530216175465	1.0
bc1015##Mg	-0.0004300397838237578	-0.01722457	0.016794530216176242	0.016794530216176242	1.0
bc1016##H+	2.4287077039340965	105.54769213	-103.11898442606591	103.11898442606591	1.0
bc1016##Acetate	1.4964829358497282	65.03471782	-63.53823488415027	63.53823488415027	1.0
bc1015##Cl-	-0.0004300397838256223	-0.01722457	0.01679453021617438	0.01679453021617438	1.0
bc1011##dGTP	-0.0030646187427756768	-0.12274848	0.11968386125722431	0.11968386125722431	1.0
bc1015##L-Tryptophan	-0.007233625019410791	-0.28973147	0.2824978449805892	0.2824978449805892	1.0
bc1015##Ala-Ala	-0.003832837491122543	-0.15351827	0.14968543250887748	0.14968543250887748	1.0
bc1011##Glycerol	-0.009517119129007283	-0.38119323	0.3716761108709927	0.3716761108709927	1.0
bc1016##L-Tyrosine	-0.006933267683796765	-0.30130855	0.29437528231620325	0.29437528231620325	1.0
bc1015##L-Valine	-0.05397922066369908	-2.16205273	2.108073509336301	2.108073509336301	1.0
bc1016##L-Proline	-0.01059178162764525	-0.46030163	0.4497098483723548	0.4497098483723548	1.0
bc1015##L-Lysine	-0.04374295884378097	-1.75205537	1.708312411156219	1.708312411156219	1.0
bc1016##TRHL	-0.0034030548303741236	-0.14789124	0.1444881851696259	0.1444881851696259	1.0
bc1015##5-Aminolevulinate	-0.0034403182705973084	-0.13779653	0.13435621172940268	0.13435621172940268	1.0
bc1011##H+	0.7828635106273613	31.35636579	-30.57350227937264	30.57350227937264	1.0
bc1011##CMP	-0.012849819625166927	-0.5146793	0.501829480374833	0.501829480374833	1.0
bc1016##D-Glucose	-1.000000000000001	-43.45837581	42.45837581	42.45837581	1.0
bc1016##BIOT	-0.0001612230695442464	-0.00700649	0.006845266930455753	0.006845266930455753	1.0
bc1011##D-Alanine	-0.007642517311564222	-0.306109	0.2984664826884358	0.2984664826884358	1.0
bc1015##N-Acetyl-D-glucosamine	-0.01576138974831096	-0.63129766	0.615536270251689	0.615536270251689	1.0
bc1011##Oxidized glutathione	-0.00021437032617179855	-0.00858627	0.008371899673828202	0.008371899673828202	1.0
bc1015##Sulfate	-0.0004300397838266395	-0.01722457	0.016794530216173362	0.016794530216173362	1.0
bc1016##Glucose-1-phosphate	-0.0037816504994862025	-0.16434439	0.1605627395005138	0.1605627395005138	1.0
bc1011##Acetate	0.8729237249255308	34.96358593	-34.09066220507447	34.09066220507447	1.0
bc1016##L-Valine	-0.0202369547523353	-0.87946518	0.8592282252476646	0.8592282252476646	1.0
