	MetConSIN	DirectDFBA	Difference	ABS_Difference	SameSign
bc1008##1,2-Diacyl-sn-glycerol dioctadecanoyl	-0.007157609906251412	-0.30699731	0.2998397000937486	0.2998397000937486	1.0
bc1008##Chorismate	-0.0003224461414028971	-0.01383005	0.013507603858597103	0.013507603858597103	1.0
bc1010##dGTP	-0.0027986405597875148	-0.1465095	0.14371085944021247	0.14371085944021247	1.0
bc1008##dGTP	-0.0006940265934823077	-0.02976752	0.02907349340651769	0.02907349340651769	1.0
bc1012##GTP	-0.10601179084789153	-1.33421172	1.2281999291521086	1.2281999291521086	1.0
bc1008##Oxidized glutathione	-8.061153535058117e-05	-0.00345751	0.003376898464649419	0.003376898464649419	1.0
bc1010##Niacin	0.00042802196856877613	0.02240705	-0.021979028031431227	0.021979028031431227	1.0
bc1010##L-Tryptophan	-0.007199683697050819	-0.37690516	0.3697054763029492	0.3697054763029492	1.0
bc1012##UMP	-0.07331047856358525	-0.92264925	0.8493387714364147	0.8493387714364147	1.0
bc1010##Acetate	0.8742067936044142	45.76493381	-44.89072701639559	44.89072701639559	1.0
bc1008##K+	-0.00016122307070266613	-0.00691502	0.006753796929297334	0.006753796929297334	1.0
bc1010##AMP	-0.010947842164899267	-0.57312214	0.5621742978351006	0.5621742978351006	1.0
bc1008##Acetate	1.4964829358244556	64.18570459	-62.68922165417555	62.68922165417555	1.0
bc1008##Sulfate	-0.00016122307070228295	-0.00691502	0.006753796929297717	0.006753796929297717	1.0
bc1010##Putrescine	-0.00042802196856711985	-0.02240705	0.021979028031432882	0.021979028031432882	1.0
bc1012##L-Glutamine	-0.1671330538405129	-2.10345356	1.9363205061594873	1.9363205061594873	1.0
bc1012##ddca	-0.019581127670970283	-0.24643834	0.22685721232902972	0.22685721232902972	1.0
bc1008##CMP	-0.001367936570498446	-0.05867222	0.05730428342950155	0.05730428342950155	1.0
bc1010##Ca2+	-0.00042802196856864185	-0.02240705	0.02197902803143136	0.02197902803143136	1.0
bc1008##L-Proline	-0.010591781703758673	-0.4542925	0.4437007182962413	0.4437007182962413	1.0
bc1012##Ala-Ala	-0.019581127670971518	-0.24643834	0.2268572123290285	0.2268572123290285	1.0
