	IntegralDiff	MaxDiff	MaxTime
1,2-Diacyl-sn-glycerol dioctadecanoyl_e0	1.2517330406244986e-05	1.8924086659393837e-05	1.333783378337834
4-Hydroxybenzoate_e0	2.726382675700581e-07	4.119007320409002e-07	1.0853585358535855
5-Aminolevulinate_e0	2.192051513937875e-06	3.3128132331666037e-06	1.2443744374437444
AMP_e0	1.0376918624573731e-05	1.574784667573877e-05	1.3033303330333035
Acetate_e0	5.782337940943217e-05	9.36909435468684e-05	0.2971797179717972
Adenine_e0	0.0	0.0	0.0
Adenosine_e0	5.3493842323594516e-08	4.0978989253369656e-07	0.29732973297329734
Ala-Ala_e0	2.4438271542072023e-06	3.705790676281817e-06	1.5
Arsenate_e0	0.0	0.0	0.0
Arsenite_e0	0.0	0.0	0.0
BET_e0	5.454912827407075e-07	8.243014727164965e-07	1.2016201620162017
BIOT_e0	2.726382675700581e-07	4.119007320409002e-07	1.0853585358535855
CMP_e0	8.353998144231365e-06	1.2628147737580746e-05	1.2847284728472848
CO2_e0	1.2593464669027583e-05	0.0001054401758845859	0.2971797179717972
Ca2+_e0	2.726382675700581e-07	4.119007320409002e-07	1.0853585358535855
Cbl_e0	0.0	0.0	0.0
Chorismate_e0	5.454912827407075e-07	8.243014727164965e-07	1.2016201620162017
Cl-_e0	2.726382675700581e-07	4.119007320409002e-07	1.0853585358535855
Co2+_e0	2.726382675700581e-07	4.119007320409002e-07	1.0853585358535855
CoA_e0	5.454912827407075e-07	8.243014727164965e-07	1.2016201620162017
Cu2+_e0	2.726382675700581e-07	4.119007320409002e-07	1.0853585358535855
Cytosine_e0	0.0	0.0	0.0
D-Arabinose_e0	7.4335226138748205e-06	1.1237219327336396e-05	1.294929492949295
D-Glucose_e0	-0.009990720379382693	19.736611953917492	1.4593459345934594
Deoxycytidine_e0	1.4355712629548602e-06	2.150262831089441e-06	1.2311731173117313
Deoxyguanosine_e0	2.726382675700581e-07	4.119007320409002e-07	1.0853585358535855
Enterobactin_e0	0.0	0.0	0.0
Fe-enterochlin_e0	0.0	0.0	0.0
Folate_e0	8.1864060551036e-07	1.237452698340453e-06	1.2760276027602762
Formate_e0	2.726382675700581e-07	4.119007320409002e-07	1.0853585358535855
GTP_e0	1.3646157034403867e-05	2.063302201074646e-05	1.3555355535553557
Glycerol_e0	6.149530249953252e-06	9.295228411021093e-06	1.2746774677467747
Glycine_e0	5.642999656825273e-05	8.545445958650222e-05	1.5
H+_e0	8.888927034604225e-05	0.00012478664802511135	1.4015901590159017
H2O_e0	0.00013575880350972445	0.00018813569336926275	1.5
Heme_e0	2.726382675700581e-07	4.119007320409002e-07	1.0853585358535855
K+_e0	2.726382675700581e-07	4.119007320409002e-07	1.0853585358535855
L-Alanine_e0	5.0195240184456054e-05	7.601019456568594e-05	1.5
L-Arginine_e0	2.567710664352543e-05	3.884096317699797e-05	1.4954995499549957
L-Asparagine_e0	2.0624783178930878e-05	3.119173763677882e-05	1.2751275127512751
L-Aspartate_e0	2.0624783178930878e-05	3.119173763677882e-05	1.2751275127512751
L-Cysteine_e0	7.546388787322261e-06	1.1407782910565338e-05	1.4842484248424843
L-Glutamate_e0	2.6643087060198232e-05	4.0315831564571253e-05	1.5
L-Glutamine_e0	2.2004023762755525e-05	3.32799719368978e-05	1.403840384038404
L-Histidine_e0	7.862651263650922e-06	1.1885298385329708e-05	1.4954995499549957
L-Inositol_e0	0.0	0.0	0.0
L-Isoleucine_e0	2.5131113119513594e-05	3.8013872193944425e-05	1.4954995499549957
L-Lactate_e0	0.0	0.0	0.0
L-Leucine_e0	4.0611626404096096e-05	6.146551531943337e-05	1.5
L-Lysine_e0	3.005279276790641e-05	4.5466315803093875e-05	1.4786978697869788
L-Methionine_e0	1.2268054124417559e-05	1.8548152515529227e-05	1.5
L-Phenylalanine_e0	1.56582120038863e-05	2.3676058275608296e-05	1.3837383738373839
L-Proline_e0	1.8842417936696712e-05	2.8494760197496263e-05	1.5
L-Serine_e0	2.1996610168663395e-05	3.326871193178991e-05	1.3655865586558658
L-Threonine_e0	2.174111038476745e-05	3.2881833493321005e-05	1.423792379237924
L-Tryptophan_e0	4.6400908225774755e-06	7.013706587834513e-06	1.2344734473447345
L-Tyrosine_e0	1.2110713788676427e-05	1.8310520207478496e-05	1.4954995499549957
L-Valine_e0	3.783820358768085e-05	5.726251744798705e-05	1.5
Methanol_e0	0.0	0.0	0.0
Mg_e0	2.726382675700581e-07	4.119007320409002e-07	1.0853585358535855
Mn2+_e0	2.726382675700581e-07	4.119007320409002e-07	1.0853585358535855
Myristic acid_e0	9.710576198303365e-06	1.4730027930676048e-05	1.2998799879988
N-Acetyl-D-glucosamine_e0	1.0270184545876632e-05	1.5525391900106413e-05	1.2760276027602762
NADP_e0	8.154424908559095e-07	1.238509484239465e-06	1.1198619861986199
NH3_e0	1.3441810076917727e-06	2.0614771056760347e-06	1.393789378937894
Na+_e0	0.0	0.0	0.0
Niacin_e0	2.722189023546605e-07	4.112579742071167e-07	1.0853585358535855
Nicotinamide ribonucleotide_e0	5.593499267398385e-09	5.762545799805845e-08	0.8183318331833184
Nitrate_e0	0.0	0.0	0.0
Nitrite_e0	2.51490429778132e-08	1.9238127101757565e-07	0.29732973297329734
O2_e0	0.00041875884599799586	0.0015137899201492979	0.4666966696669667
Oxidized glutathione_e0	1.3666510555175948e-07	2.0613786179591328e-07	1.1845184518451846
PAN_e0	0.0	0.0	0.0
PPi_e0	2.772589922159353e-06	4.254155784795931e-06	1.333783378337834
Putrescine_e0	2.726382675700581e-07	4.119007320409002e-07	1.0853585358535855
Pyridoxal_e0	2.726382675700581e-07	4.119007320409002e-07	1.0853585358535855
Riboflavin_e0	8.186354202605617e-07	1.237452698340453e-06	1.2760276027602762
S-Adenosyl-L-methionine_e0	8.1864060551036e-07	1.237452698340453e-06	1.2760276027602762
Spermidine_e0	2.726382675700581e-07	4.119007320409002e-07	1.0853585358535855
Sulfate_e0	2.726382675700581e-07	4.119007320409002e-07	1.0853585358535855
TRHL_e0	5.842632391981447e-06	8.831117337074512e-06	1.2833783378337835
TTP_e0	1.6879231832524407e-06	2.569447844923199e-06	1.2497749774977498
Thiamin_e0	2.726382675700581e-07	4.119007320409002e-07	1.0853585358535855
UMP_e0	9.325971567005834e-06	1.4097886282056474e-05	1.3636363636363638
Uracil_e0	0.0	0.0	0.0
Zn2+_e0	2.726382675700581e-07	4.119007320409002e-07	1.0853585358535855
chromate_e0	0.0	0.0	0.0
dATP_e0	1.6879231832524407e-06	2.569447844923199e-06	1.2497749774977498
dGTP_e0	1.1608168633581163e-06	1.7355214245885242e-06	1.15991599159916
ddca_e0	5.171492206200127e-06	7.767611368484852e-06	1.2898289828982898
fe3_e0	8.1864060551036e-07	1.237452698340453e-06	1.2760276027602762
