	Proportion MetConSIN Shared	Proportion DirectDFBA Shared	Number Different Sign	Average ABS Difference
0.41115	1.0	0.5298245614035088	0.0	1.159374689417221
0.8223	1.0	0.5333333333333333	3.0	0.3470341497371944
1.18835	1.0	0.5298245614035088	0.0	0.17651739020590837
Average	1.0	0.5368421052631579	0.0	0.6001965443506393
