	Avg_bc1015	Var_bc1015	Avg_bc1003	Var_bc1003	Avg_bc1012	Var_bc1012	Avg_bc1008	Var_bc1008	Avg_InAmount	Var_InAmount	Avg_OutAmount	Var_OutAmount	Avg_AllAmount	Var_AllAmount	In	InAmount	Out	OutAmount	All	AllAmount
BIOT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
CMP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
CO2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
Ca2+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
Cbl	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Chitobiose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9963089124136671	1.3573839721832317e-05	0.0	0.0	0.9963089124136671	1.3573839721832317e-05	bc1008	1		1	bc1008	1
Chorismate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
Citrate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9963089124136671	1.3573839721832317e-05	0.0	0.0	0.9963089124136671	1.3573839721832317e-05	bc1008	1		1	bc1008	1
Cl-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
Co2+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
CoA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
Cu2+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
Cytidine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9963089124136671	1.3573839721832317e-05	0.0	0.0	0.9963089124136671	1.3573839721832317e-05	bc1008	1		1	bc1008	1
Cytosine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
D-Alanine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9963089124136671	1.3573839721832317e-05	0.0	0.0	0.9963089124136671	1.3573839721832317e-05	bc1008	1		1	bc1008	1
D-Arabinose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
D-Galacturonate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
D-Glucose	0.17592821629051347	0.017624670539616284	0.19413011078507364	0.01625812312074707	0.15458445588859485	0.05302982311074837	0.057241222999884975	4.480562034520148e-08	3.9852356496546686	0.00021718143554931706	3.1789176876786898	1.582223590348389	7.164153337333359	1.5827872516248294	bc1003.bc1008.bc1012.bc1015	1	bc1008.bc1008.bc1012.bc1003.bc1008.bc1012.bc1015	3	bc1008bc1003.bc1008.bc1012.bc1015.bc1008.bc1012bc1003.bc1008.bc1012.bc1015.bc1003.bc1008.bc1012.bc1015bc1003.bc1008.bc1012.bc1015	3
D-Serine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Deoxyadenosine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Deoxycytidine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
Deoxyguanosine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9889267372410013	0.00012216455749649332	0.0	0.0	2.9889267372410013	0.00012216455749649332	bc1003.bc1012.bc1015	1		1	bc1003.bc1012.bc1015	1
Deoxyinosine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Deoxyuridine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Enterobactin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Fe-enterochlin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Folate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
Formate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
Fumarate	0.0	0.0	0.0	0.0	0.0028515665621845192	0.0035177962302910914	0.0	0.0	0.9963089124136671	1.3573839721832317e-05	0.21269701343425917	0.16729000903593583	1.2090059258479264	0.1673093784981472	bc1012	1	bc1012.	2	bc1012bc1012.bc1012	2
GTP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
Galactose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Glucose-1-phosphate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9963089124136671	1.3573839721832317e-05	0.0	0.0	0.9963089124136671	1.3573839721832317e-05	bc1008	1		1	bc1008	1
Glucuronate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Glycerol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
Glycine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
H+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
H2O	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
HYXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Heme	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
Inosine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
K+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
L-Alanine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
L-Arabinose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
L-Arginine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
L-Ascorbate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
L-Asparagine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
L-Aspartate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
L-Cysteine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
L-Glutamate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
L-Glutamine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
L-Histidine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
L-Inositol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
L-Isoleucine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
L-Lactate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9963089124136671	1.3573839721832317e-05	0.0	0.0	0.9963089124136671	1.3573839721832317e-05	bc1008	1		1	bc1008	1
L-Leucine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
L-Lysine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
L-Malate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
L-Methionine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
L-Phenylalanine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
L-Proline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
L-Serine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
L-Threonine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
L-Tryptophan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
L-Tyrosine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
L-Valine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
Methanol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Mg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
Mn2+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
Myristic acid	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
N-Acetyl-D-glucosamine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9889267372410013	0.00012216455749649332	0.0	0.0	2.9889267372410013	0.00012216455749649332	bc1003.bc1012.bc1015	1		1	bc1003.bc1012.bc1015	1
NADP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
NH3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9926178248273343	5.4295358887329266e-05	0.0	0.0	1.9926178248273343	5.4295358887329266e-05	bc1008.bc1015	1		1	bc1008.bc1015	1
Na+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Niacin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
Nicotinamide ribonucleotide	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9889267372410013	0.00012216455749649332	0.0	0.0	2.9889267372410013	0.00012216455749649332	bc1003.bc1012.bc1015	1		1	bc1003.bc1012.bc1015	1
Nitrate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Nitrite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9963089124136671	1.3573839721832317e-05	0.0	0.0	0.9963089124136671	1.3573839721832317e-05	bc1003	1		1	bc1003	1
O2	0.04507299280340477	0.006261188687249135	0.045815062399377715	0.004901852516879864	0.0256980266398536	0.017399889319419062	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.899544552239208	1.8853955005297536	4.884780201893877	1.8857107260431796	bc1003.bc1008.bc1012.bc1015	1	bc1003.bc1012.bc1015.bc1012.bc1015.	3	bc1003.bc1012.bc1015bc1003.bc1008.bc1012.bc1015.bc1012.bc1015bc1003.bc1008.bc1012.bc1015.bc1003.bc1008.bc1012.bc1015	3
Oxidized glutathione	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
PAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
PPi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9889267372410013	0.00012216455749649332	0.0	0.0	2.9889267372410013	0.00012216455749649332	bc1003.bc1012.bc1015	1		1	bc1003.bc1012.bc1015	1
Pimelate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9963089124136671	1.3573839721832317e-05	0.0	0.0	0.9963089124136671	1.3573839721832317e-05	bc1008	1		1	bc1008	1
Putrescine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
Pyridoxal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
Riboflavin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
S-Adenosyl-L-methionine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
Spermidine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
Succinate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9963089124136671	1.3573839721832317e-05	0.0	0.0	0.9963089124136671	1.3573839721832317e-05	bc1012	1		1	bc1012	1
Sulfate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
TRHL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
TTP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
Thiamin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
Thymidine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
UMP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9889267372410013	0.00012216455749649332	0.0	0.0	2.9889267372410013	0.00012216455749649332	bc1003.bc1012.bc1015	1		1	bc1003.bc1012.bc1015	1
Uracil	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Uridine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9963089124136671	1.3573839721832317e-05	0.0	0.0	0.9963089124136671	1.3573839721832317e-05	bc1008	1		1	bc1008	1
Xylose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Zn2+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
chromate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
dATP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
dGTP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
ddca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
fe3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
hexadecenoate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9963089124136671	1.3573839721832317e-05	0.0	0.0	0.9963089124136671	1.3573839721832317e-05	bc1008	1		1	bc1008	1
meso-2,6-Diaminopimelate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9852356496546686	0.00021718143554931706	0.0	0.0	3.9852356496546686	0.00021718143554931706	bc1003.bc1008.bc1012.bc1015	1		1	bc1003.bc1008.bc1012.bc1015	1
