	Source	Target	Microbe	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	O2-e0	Glycine-e0	Limosilactobacillus_reuteri_I49	-0.00011494029728038014	0.0004597464854995634	0.00011494029728038014	-1.0	0.01072102127972798	-0.01072102127972798
1	Thiamine	Glycine-e0	Limosilactobacillus_reuteri_I49	-2.8735074320243666e-05	2.873415534401997e-05	2.8735074320243666e-05	-1.0	0.005360510639877853	-0.005360510639877853
2	PAN	Glycine-e0	Limosilactobacillus_reuteri_I49	0.0027603925467654905	0.26516455950669454	0.0027603925467654905	1.0	0.052539438013415124	0.052539438013415124
3	PAN	Phosphate-e0	Limosilactobacillus_reuteri_I49	-69.18012777994741	3657.5149780933925	69.18012777994741	-1.0	8.317459214204023	-8.317459214204023
4	Folate-e0	L-Glutamate-e0	Limosilactobacillus_reuteri_I49	12.215310154142431	95653.42488910435	12.215310154142431	1.0	3.4950407943459587	3.4950407943459587
5	PAN	L-Glutamate-e0	Limosilactobacillus_reuteri_I49	-0.013784634878248091	0.9484316008755616	0.013784634878248091	-1.0	0.11740798472952378	-0.11740798472952378
6	Spermidine-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.0004006062184165911	0.0008010338229765287	0.0004006062184165911	1.0	0.020015149722562433	0.020015149722562433
7	Pyruvate-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.00020030310921754179	0.00020025845576262055	0.00020030310921754179	1.0	0.014152848095614599	0.014152848095614599
8	D-Mannose-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.00020030310921801978	0.00020025845576357633	0.00020030310921801978	1.0	0.014152848095631486	0.014152848095631486
9	Melitose-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.0013019702099169445	0.008460919756008706	0.0013019702099169445	1.0	0.036082824306267164	0.036082824306267164
10	Folate-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.0031046981928851084	0.04811209399737905	0.0031046981928851084	1.0	0.05571981867239976	0.05571981867239976
11	O2-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	-0.00031524340650687497	0.0008898342886864111	0.00031524340650687497	-1.0	0.017755095226634945	-0.017755095226634945
12	Urea-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.0003004546638311341	0.00045058152548035744	0.0003004546638311341	1.0	0.017333628120827275	0.017333628120827275
13	Sucrose	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.0008012124368702132	0.003204135292202297	0.0008012124368702132	1.0	0.028305696191230013	0.028305696191230013
14	Thiamine	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.004478084883085532	0.10011678730645285	0.004478084883085532	1.0	0.06691849432769338	0.06691849432769338
