	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
2-Oxoglutarate	bc1016	1		0	bc1016	1	Metabolite
4-Hydroxybenzoate	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
5-Aminolevulinate	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
AMP	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
Acetate	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
Adenosine	bc1001.bc1001	2		0	bc1001.bc1001	2	Metabolite
Ala-Ala	bc1003.bc1001.bc1003.bc1001	4		0	bc1003.bc1001.bc1003.bc1001	4	Metabolite
BET	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
BIOT	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
CMP	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
CO2	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
Ca2+	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
Chitobiose	bc1016	1		0	bc1016	1	Metabolite
Chorismate	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
Citrate	bc1016	1		0	bc1016	1	Metabolite
Cl-	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
Co2+	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
CoA	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
Cu2+	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
Cytidine	bc1016	1		0	bc1016	1	Metabolite
D-Alanine	bc1016	1		0	bc1016	1	Metabolite
D-Arabinose	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
D-Glucose	bc1016.bc1003.bc1001.bc1003.bc1001	5	bc1016.bc1003.bc1001	3	bc1016.bc1003.bc1001.bc1003.bc1001bc1016.bc1003.bc1001	8	Metabolite
Deoxycytidine	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
Deoxyguanosine	bc1003.bc1001.bc1003.bc1001	4		0	bc1003.bc1001.bc1003.bc1001	4	Metabolite
Folate	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
Formate	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
GTP	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
Glucose-1-phosphate	bc1016	1		0	bc1016	1	Metabolite
Glycerol	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
Glycine	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
H+	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
H2O	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
Heme	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
K+	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
L-Alanine	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
L-Arginine	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
L-Asparagine	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
L-Aspartate	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
L-Cysteine	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
L-Glutamate	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
L-Glutamine	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
L-Histidine	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
L-Isoleucine	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
L-Lactate	bc1016	1		0	bc1016	1	Metabolite
L-Leucine	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
L-Lysine	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
L-Methionine	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
L-Phenylalanine	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
L-Proline	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
L-Serine	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
L-Threonine	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
L-Tryptophan	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
L-Tyrosine	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
L-Valine	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
Mg	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
Mn2+	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
Myristic acid	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
N-Acetyl-D-glucosamine	bc1003.bc1001.bc1003.bc1001	4		0	bc1003.bc1001.bc1003.bc1001	4	Metabolite
NADP	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
NH3	bc1016	1		0	bc1016	1	Metabolite
Niacin	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
Nicotinamide ribonucleotide	bc1003.bc1001.bc1003.bc1001	4		0	bc1003.bc1001.bc1003.bc1001	4	Metabolite
Nitrite	bc1003.bc1001.bc1003.bc1001	4		0	bc1003.bc1001.bc1003.bc1001	4	Metabolite
O2	bc1016.bc1003.bc1001.bc1003.bc1001	5	bc1003.bc1001	2	bc1016.bc1003.bc1001.bc1003.bc1001bc1003.bc1001	7	Metabolite
Oxidized glutathione	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
PPi	bc1003.bc1003	2		0	bc1003.bc1003	2	Metabolite
Pimelate	bc1016	1		0	bc1016	1	Metabolite
Putrescine	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
Pyridoxal	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
Riboflavin	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
S-Adenosyl-L-methionine	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
Spermidine	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
Sulfate	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
TRHL	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
TTP	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
Thiamin	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
UMP	bc1003.bc1001.bc1003.bc1001	4		0	bc1003.bc1001.bc1003.bc1001	4	Metabolite
Uridine	bc1016	1		0	bc1016	1	Metabolite
Zn2+	bc1016.bc1003.bc1001.bc1003.bc1001	5		0	bc1016.bc1003.bc1001.bc1003.bc1001	5	Metabolite
