	0.0000	0.0806	0.0993	0.1103	0.2238	0.2317	0.2319	0.3330	0.3656	0.3747	0.4873	0.4920	0.7412	0.7416	0.9613	0.9867	0.9892	1.0076	1.3346	1.3930	1.6640	1.7342	1.7345	1.7436	1.7527	1.7528	1.8084	15.4168	Source	Target
Turicimonas_muris_YL45##L-Aspartate-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3734506865148433e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	L-Aspartate-e0
Turicimonas_muris_YL45##Pyridoxal##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.034128917699945e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	Pyridoxal
Turicimonas_muris_YL45##Phosphate-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.114148855980602e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	Phosphate-e0
Turicimonas_muris_YL45##Succinate-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.324967216642108e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	Succinate-e0
Turicimonas_muris_YL45##L-Proline-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.403943876241101e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	L-Proline-e0
Muribaculum_intestinale_YL27##Succinate-e0##Microbe	58.17128049213488	-1688.6280082157214	1003.0212809207115	-4.496314431889914e-09	-859.9851483869688	59.17976071061503	-195.72788784710139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5142.593800322415	-7.771561172376096e-16	-1.2212453270876722e-15	0.0	-5.551115123125783e-16	-1.6653345369377348e-15	Muribaculum_intestinale_YL27	Succinate-e0
Muribaculum_intestinale_YL27##D-Glucose-e0##Microbe	-28.585640246112007	982.4846744294603	0.0	1.3322676295501878e-15	-6.661338147750939e-16	0.0	1.2212453270876722e-15	7.771561172376096e-16	-2.6645352591003757e-15	-4.440892098500626e-16	1.7763568394002505e-15	-1.1102230246251565e-15	-6.661338147750939e-16	4.440892098500626e-16	2.220446049250313e-16	-1.1102230246251565e-16	2.220446049250313e-16	-7.771561172376096e-16	-8.881784197001252e-16	2.220446049250313e-16	4.440892098500626e-16	-8.881784197001252e-16	0.0	2.220446049250313e-16	-6.661338147750939e-16	-2.220446049250313e-16	1.5543122344752192e-15	-2.220446049250313e-15	Muribaculum_intestinale_YL27	D-Glucose-e0
Riboflavin##Turicimonas_muris_YL45##Metabolite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1672974526154576e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Turicimonas_muris_YL45
Turicimonas_muris_YL45##carbonate##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.2945202949340455e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	carbonate
