	IntegralDiff	MaxDiff	MaxTime
bc1010	2.9344414104814786e-05	0.0003976315840811663	0.03137913791379138
bc1015	0.0007358562834194955	0.0010702288525430096	1.2946854685468545
bc1002	3.0104770263502566e-05	0.00040303855404524055	0.03137913791379138
bc1011	2.9893437965500997e-05	0.00040123901138299384	0.03137913791379138
