	IntegralDiff	MaxDiff	MaxTime
1,2-Diacyl-sn-glycerol dioctadecanoyl_e0	0.00011034987930547482	9.308102977490685e-05	1.2641744174417442
2-Oxoglutarate_e0	4.825798746852241e-06	4.077611265991261e-06	1.1437673767376737
4-Hydroxybenzoate_e0	2.403956043054089e-06	2.0280915207879133e-06	1.1539173917391738
5-Aminolevulinate_e0	1.933508692220876e-05	1.630874802542129e-05	1.323880388038804
AMP_e0	6.28497640704795e-05	5.296772594615998e-05	1.2737273727372738
ARSENOBETAINE_e0	0.0	0.0	0.0
Acetate_e0	0.0005721537952157607	0.00047743952324199766	1.371844184418442
Adenosine_e0	3.072942502438649e-05	2.5964528963967087e-05	1.2737273727372738
Ala-Ala_e0	2.1555761110779205e-05	1.818163063519048e-05	1.1837703770377037
BET_e0	4.811906171968468e-06	4.058774657339276e-06	1.1443644364436443
BIOT_e0	2.403956043054089e-06	2.0280915207879133e-06	1.1539173917391738
CMP_e0	7.3665941953979e-05	6.213679749815558e-05	1.3937363736373638
CO2_e0	5.499112763619111e-05	9.068142345345177e-05	0.2983308330833083
Ca2+_e0	2.403956043054089e-06	2.0280915207879133e-06	1.1539173917391738
Carnitine_e0	0.0	0.0	0.0
Cbl_e0	0.0	0.0	0.0
Chorismate_e0	4.811906171968468e-06	4.058774657339276e-06	1.1443644364436443
Cl-_e0	2.403956043054089e-06	2.0280915207879133e-06	1.1539173917391738
Co2+_e0	2.403956043054089e-06	2.0280915207879133e-06	1.1539173917391738
CoA_e0	4.811906171968468e-06	4.058774657339276e-06	1.1443644364436443
Cu2+_e0	2.403956043054089e-06	2.0280915207879133e-06	1.1539173917391738
D-Arabinose_e0	6.555613929293733e-05	5.5296021229008826e-05	1.2554175417541753
D-Glucose_e0	-0.10874101018435066	177.09360208244217	1.8385458545854585
Deoxycytidine_e0	1.8212279728735754e-05	1.5360288628959954e-05	1.23014201420142
Deoxyguanosine_e0	2.403956043054089e-06	2.0280915207879133e-06	1.1539173917391738
Enterobactin_e0	0.0	0.0	0.0
Fe-enterochlin_e0	0.0	0.0	0.0
Folate_e0	7.223033765028557e-06	6.092332550342482e-06	1.1435683568356836
Fumarate_e0	2.411851877692222e-06	2.038209622131707e-06	1.1192879287928792
GTP_e0	0.00012030168936111222	0.00010147606766152026	1.363883388338834
Glycerol_e0	5.4234246056401257e-05	4.574575639903092e-05	1.2253655365536553
Glycine_e0	0.0004930475893935076	0.0004159645090086381	1.3208950895089508
H+_e0	0.0008193881442444474	0.0006870729242720516	1.3587088708870887
H2O_e0	0.0011149289946498146	0.0009312966842887986	1.2946244624462446
Heme_e0	2.403956043054089e-06	2.0280915207879133e-06	1.1539173917391738
K+_e0	2.403956043054089e-06	2.0280915207879133e-06	1.1539173917391738
L-Alanine_e0	0.0004415857515493021	0.00037253954453687216	1.2655675567556754
L-Arginine_e0	0.00022620800527123325	0.00019081939969257922	1.275916591659166
L-Asparagine_e0	0.00018174833706047705	0.00015331147656663403	1.3242784278427842
L-Aspartate_e0	0.00018174833706047705	0.00015331147656663403	1.3242784278427842
L-Cysteine_e0	6.655057068870858e-05	5.613481422475122e-05	1.3037793779377937
L-Glutamate_e0	0.00012586051111197267	0.00010615091717210304	1.313929392939294
L-Glutamine_e0	0.0003015129616981182	0.00025435924439480735	1.3344284428442843
L-Histidine_e0	6.93339657050916e-05	5.8482644145741765e-05	1.2737273727372738
L-Inositol_e0	0.0	0.0	0.0
L-Isoleucine_e0	0.00022140415553557603	0.00018676620138733337	1.3344284428442843
L-Leucine_e0	0.0003574756958395348	0.0003015692185669227	1.3043764376437643
L-Lysine_e0	0.00026468855197720983	0.00022328360545707912	1.3338313831383137
