	Source	Target	SourceType	Weight	Cofactor	Match	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
1	PAN	Limosilactobacillus_reuteri_I49	Metabolite	96.79614651644793	None	-1	96.79614651644793	1.0	9.838503266068876	9.838503266068876
14	Limosilactobacillus_reuteri_I49	Phosphate-e0	Microbe	-129.86418561858565	PAN	0	129.86418561858565	-1.0	11.39579684000139	-11.39579684000139
25	Limosilactobacillus_reuteri_I49	L-Glutamate-e0	Microbe	0.9999999999978736	Folate-e0	0	0.9999999999978736	1.0	0.9999999999989367	0.9999999999989367
27	Limosilactobacillus_reuteri_I49	L-Glutamate-e0	Microbe	-68.81887621270059	PAN	0	68.81887621270059	-1.0	8.295714328055215	-8.295714328055215
29	Limosilactobacillus_reuteri_I49	D-Glucose-e0	Microbe	-0.9999999999999987	D-Glucose-e0	1	0.9999999999999987	-1.0	0.9999999999999993	-0.9999999999999993
32	Limosilactobacillus_reuteri_I49	Mn2+-e0	Microbe	-0.7060625359701656	PAN	0	0.7060625359701656	-1.0	0.8402752739252569	-0.8402752739252569
40	Limosilactobacillus_reuteri_I49	Zn2+-e0	Microbe	-0.7060625360018443	PAN	0	0.7060625360018443	-1.0	0.8402752739441072	-0.8402752739441072
49	Limosilactobacillus_reuteri_I49	L-Lysine-e0	Microbe	-36.3596619345154	PAN	0	36.3596619345154	-1.0	6.029897340296549	-6.029897340296549
51	Limosilactobacillus_reuteri_I49	L-Aspartate-e0	Microbe	-1.9999999999976525	D-Glucose-e0	0	1.9999999999976525	-1.0	1.4142135623722651	-1.4142135623722651
56	Limosilactobacillus_reuteri_I49	L-Aspartate-e0	Microbe	-4.999999999991582	Spermidine-e0	0	4.999999999991582	-1.0	2.2360679774979073	-2.2360679774979073
60	Limosilactobacillus_reuteri_I49	L-Aspartate-e0	Microbe	-0.5000000000006509	Pyruvate-e0	0	0.5000000000006509	-1.0	0.7071067811870078	-0.7071067811870078
68	Limosilactobacillus_reuteri_I49	L-Aspartate-e0	Microbe	-0.5000000000004569	D-Mannose-e0	0	0.5000000000004569	-1.0	0.7071067811868705	-0.7071067811868705
69	Limosilactobacillus_reuteri_I49	L-Aspartate-e0	Microbe	-1.9999999999999343	Melitose-e0	0	1.9999999999999343	-1.0	1.4142135623730718	-1.4142135623730718
81	Limosilactobacillus_reuteri_I49	L-Aspartate-e0	Microbe	2.9999999999922933	Folate-e0	0	2.9999999999922933	1.0	1.7320508075666525	1.7320508075666525
87	Limosilactobacillus_reuteri_I49	L-Aspartate-e0	Microbe	16.999999999984592	O2-e0	0	16.999999999984592	1.0	4.123105625615792	4.123105625615792
88	Limosilactobacillus_reuteri_I49	L-Aspartate-e0	Microbe	2.999999999995315	Urea-e0	0	2.999999999995315	1.0	1.7320508075675247	1.7320508075675247
93	Limosilactobacillus_reuteri_I49	L-Aspartate-e0	Microbe	-1.000000000000343	Sucrose	0	1.000000000000343	-1.0	1.0000000000001714	-1.0000000000001714
94	Limosilactobacillus_reuteri_I49	L-Aspartate-e0	Microbe	-0.5000000000011315	Thiamine	0	0.5000000000011315	-1.0	0.7071067811873476	-0.7071067811873476
95	Limosilactobacillus_reuteri_I49	L-Aspartate-e0	Microbe	-0.499999999999473	Riboflavin	0	0.499999999999473	-1.0	0.7071067811861749	-0.7071067811861749
96	Limosilactobacillus_reuteri_I49	L-Aspartate-e0	Microbe	-267.0509147979289	PAN	0	267.0509147979289	-1.0	16.341692531617674	-16.341692531617674
101	Limosilactobacillus_reuteri_I49	Sulfate-e0	Microbe	-0.7060625359703286	PAN	0	0.7060625359703286	-1.0	0.840275273925354	-0.840275273925354
103	Limosilactobacillus_reuteri_I49	L-Arginine-e0	Microbe	1.0000000000004412	Spermidine-e0	0	1.0000000000004412	1.0	1.0000000000002205	1.0000000000002205
111	Limosilactobacillus_reuteri_I49	L-Arginine-e0	Microbe	-22.723747383643254	PAN	0	22.723747383643254	-1.0	4.766943190729595	-4.766943190729595
116	Limosilactobacillus_reuteri_I49	L-Histidine-e0	Microbe	-9.20497770493002	PAN	0	9.20497770493002	-1.0	3.0339706170182366	-3.0339706170182366
118	Limosilactobacillus_reuteri_I49	L-Proline-e0	Microbe	-18.08778119019838	PAN	0	18.08778119019838	-1.0	4.252973217667657	-4.252973217667657
126	Limosilactobacillus_reuteri_I49	Co2+-e0	Microbe	-0.7060625359748097	PAN	0	0.7060625359748097	-1.0	0.8402752739280204	-0.8402752739280204
130	Limosilactobacillus_reuteri_I49	L-Valine-e0	Microbe	-34.56469128201512	PAN	0	34.56469128201512	-1.0	5.879174370778189	-5.879174370778189
139	Limosilactobacillus_reuteri_I49	L-Threonine-e0	Microbe	-73.08423504248573	PAN	0	73.08423504248573	-1.0	8.548931807102319	-8.548931807102319
143	Limosilactobacillus_reuteri_I49	Spermidine-e0	Microbe	-0.9999999999999997	Spermidine-e0	1	0.9999999999999997	-1.0	0.9999999999999998	-0.9999999999999998
146	Limosilactobacillus_reuteri_I49	fe3-e0	Microbe	-0.7060625359713116	PAN	0	0.7060625359713116	-1.0	0.8402752739259389	-0.8402752739259389
147	Limosilactobacillus_reuteri_I49	H+-e0	Microbe	2.0000000000075393	D-Glucose-e0	0	2.0000000000075393	1.0	1.4142135623757606	1.4142135623757606
153	Limosilactobacillus_reuteri_I49	H+-e0	Microbe	6.00000000001596	Spermidine-e0	0	6.00000000001596	1.0	2.4494897427864357	2.4494897427864357
