	Proportion MetConSIN Shared	Proportion DirectDFBA Shared	Number Different Sign	Average ABS Difference
0.13195	1.0	0.5282051282051282	0.0	11.397035910793237
0.27249999999999996	1.0	0.5299145299145299	2.0	4.687097835235183
0.33009999999999995	1.0	0.5282051282051282	0.0	1.8071136416978253
0.38749999999999996	1.0	0.5282051282051282	0.0	0.7168894473368158
0.39005	0.9935275080906149	0.5274914089347079	0.0	0.5453823563271172
0.7811	1.0	0.5257731958762887	0.0	0.1497123798348606
1.5854	0.00980392156862745	0.5	3.0	3.4593191681187014
Average	1.0	0.5306122448979592	0.0	2.7524501500122174
