	0.0000-0.6359	0.6359-0.6363	0.6363-1.3598	1.3598-2.0000	Source	Target
bc1016##Folate##Microbe	-0.0004836692086312178	-0.0004836692086312178	-0.0004836692086312178	-0.0004836692086312178	bc1016	Folate
bc1015##L-Aspartate##Microbe	-0.030777027205217453	-0.30887576313211057	-0.050267673668808834	-0.050267673668808834	bc1015	L-Aspartate
bc1016##Glycine##Microbe	-0.02881002635575413	-0.02881002635575413	-0.02881002635575413	-0.02881002635575413	bc1016	Glycine
bc1015##CO2##Microbe	1.1067833153116753	2.0716687413110684	2.011663656818881	2.011663656818881	bc1015	CO2
bc1016##CO2##Microbe	0.029881167868069925	0.029881167868069925	0.029881167868069925	0.029881167868069925	bc1016	CO2
bc1016##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	-0.007157609854813912	-0.007157609854813912	-0.007157609854813912	-0.007157609854813912	bc1016	1,2-Diacyl-sn-glycerol dioctadecanoyl
bc1015##Deoxycytidine##Microbe	-0.0022404697575750814	-0.02248517381266782	-0.0036593268702541353	-0.0036593268702541353	bc1015	Deoxycytidine
bc1016##Deoxycytidine##Microbe	-0.0006896832404021166	-0.0006896832404021166	-0.0006896832404021166	-0.0006896832404021166	bc1016	Deoxycytidine
bc1015##Pyridoxal##Microbe	-0.00043003978382489866	-0.004315844591546326	-0.0007023777629250081	-0.0007023777629250081	bc1015	Pyridoxal
bc1015##UMP##Microbe	-0.01434989625991365	-0.14401440167014218	-0.023437478141240583	-0.023437478141240583	bc1015	UMP
bc1016##Mg##Microbe	-0.00016122306954460448	-0.00016122306954460448	-0.00016122306954460448	-0.00016122306954460448	bc1016	Mg
bc1015##Heme##Microbe	-0.00043003978382413283	-0.00431584459155034	-0.0007023777629235081	-0.0007023777629235081	bc1015	Heme
bc1016##Riboflavin##Microbe	-0.0004836692086271653	-0.0004836692086271653	-0.0004836692086271653	-0.0004836692086271653	bc1016	Riboflavin
bc1015##L-Histidine##Microbe	-0.012147030692968859	-0.12190662048232169	-0.019839569651991462	-0.019839569651991462	bc1015	L-Histidine
bc1015##L-Proline##Microbe	-0.028252082622971516	-0.28353562291948764	-0.0461437181793504	-0.0461437181793504	bc1015	L-Proline
bc1016##L-Proline##Microbe	-0.01059178162764525	-0.01059178162764525	-0.01059178162764525	-0.01059178162764525	bc1016	L-Proline
bc1016##O2##Microbe	-0.022417038486068692	-0.022417038486068692	-0.022417038486068692	-0.022417038486068692	bc1016	O2
bc1015##L-Lysine##Microbe	-0.04374295884378097	-0.4390008074671263	-0.07144474239846625	-0.07144474239846625	bc1015	L-Lysine
O2##bc1015##Metabolite	0.15324853629752633	-1.5379899521223486	0.0	0.0	O2	bc1015
