	Source	Target	Metabolites	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	bc1010	bc1003	O2	-0.06369861455514009	0.0056868668142593904	0.06369861455514009	-1.0	0.25238584460135655	-0.25238584460135655
1	bc1016	bc1003	O2	-0.0014279342939918273	2.8577848666014454e-06	0.0014279342939918273	-1.0	0.03778801786270123	-0.03778801786270123
2	bc1003	bc1016	D-Glucose	-0.046666255287112386	0.00016308613935221597	0.046666255287112386	-1.0	0.2160237377861803	-0.2160237377861803
3	bc1010	bc1016	D-Glucose	-0.04707947755926136	0.00015132502310458333	0.04707947755926136	-1.0	0.2169780577829504	-0.2169780577829504
4	bc1003	bc1010	O2	-0.06339129117817358	0.005650584231160219	0.06339129117817358	-1.0	0.25177627207140385	-0.25177627207140385
5	bc1016	bc1010	O2	-0.0014210450140226968	2.8395520117995495e-06	0.0014210450140226968	-1.0	0.0376967507090823	-0.0376967507090823
6	bc1003	bc1010	O2.D-Glucose	-0.0002873733053960997	5.1194536185741224e-05	0.0002873733053960997	-1.0	0.01695208852608137	-0.01695208852608137
7	bc1016	bc1010	O2.D-Glucose	-0.004002642692847412	0.009194498026070017	0.004002642692847412	-1.0	0.0632664420751429	-0.0632664420751429
8	bc1010	bc1003	D-Glucose	-0.16258951773336555	0.018861316448364855	0.16258951773336555	-1.0	0.4032239052106975	-0.4032239052106975
9	bc1016	bc1003	D-Glucose	-0.16258951773336544	0.01886131644836482	0.16258951773336544	-1.0	0.40322390521069734	-0.40322390521069734
10	bc1003	bc1010	D-Glucose	-0.07640710759493753	0.0041815937416605576	0.07640710759493753	-1.0	0.2764183561106924	-0.2764183561106924
11	bc1016	bc1010	D-Glucose	-0.07640710759493746	0.004181593741660551	0.07640710759493746	-1.0	0.2764183561106922	-0.2764183561106922
