	Source	Target	SourceType	Weight	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
1	Limosilactobacillus_reuteri_I49	Putrescine-e0	Microbe	-0.9999999999999997	0.9999999999999997	-1.0	0.9999999999999998	-0.9999999999999998
3	Limosilactobacillus_reuteri_I49	L-Aspartate-e0	Microbe	-1.0000000000000007	1.0000000000000007	-1.0	1.0000000000000002	-1.0000000000000002
9	L-Glutamate-e0	Limosilactobacillus_reuteri_I49	Metabolite	0.8411580426170261	0.8411580426170261	1.0	0.9171466854418796	0.9171466854418796
10	Melitose-e0	Limosilactobacillus_reuteri_I49	Metabolite	6.729264340942039	6.729264340942039	1.0	2.5940825624759976	2.5940825624759976
12	Limosilactobacillus_reuteri_I49	L-Malate-e0	Microbe	-0.9999999999999991	0.9999999999999991	-1.0	0.9999999999999996	-0.9999999999999996
15	Limosilactobacillus_reuteri_I49	Urea-e0	Microbe	-1.0	1.0	-1.0	1.0	-1.0
16	Urea-e0	Limosilactobacillus_reuteri_I49	Metabolite	-0.4205790213086688	0.4205790213086688	-1.0	0.6485206406188386	-0.6485206406188386
17	Thiamine	Limosilactobacillus_reuteri_I49	Metabolite	-2.94405314915791	2.94405314915791	-1.0	1.7158243351689326	-1.7158243351689326
19	Heme-e0	Limosilactobacillus_reuteri_I49	Metabolite	-10.093896511410838	10.093896511410838	-1.0	3.17708931435848	-3.17708931435848
21	Limosilactobacillus_reuteri_I49	L-Asparagine-e0	Microbe	-0.9999999999999998	0.9999999999999998	-1.0	0.9999999999999999	-0.9999999999999999
26	Acutalibacter_muris_KB1	Riboflavin	Microbe	2.4292613645426155	2.4292613645426155	1.0	1.5586087913721696	1.5586087913721696
28	Galactose-e0	Limosilactobacillus_reuteri_I49	Metabolite	2.5234741278529893	2.5234741278529893	1.0	1.5885446571793282	1.5885446571793282
32	Acutalibacter_muris_KB1	Spermidine-e0	Microbe	-1.0	1.0	-1.0	1.0	-1.0
33	Folate-e0	Limosilactobacillus_reuteri_I49	Metabolite	-1.6823160852320538	1.6823160852320538	-1.0	1.2970412812366667	-1.2970412812366667
34	Sucrose	Limosilactobacillus_reuteri_I49	Metabolite	4.626369234397688	4.626369234397688	1.0	2.1508996337341473	2.1508996337341473
35	Acutalibacter_muris_KB1	Heme-e0	Microbe	0.8346471061162339	0.8346471061162339	1.0	0.913590228776684	0.913590228776684
36	L-Glutamine-e0	Limosilactobacillus_reuteri_I49	Metabolite	0.4205790213078835	0.4205790213078835	1.0	0.6485206406182331	0.6485206406182331
42	Limosilactobacillus_reuteri_I49	Folate-e0	Microbe	-0.9999999999999998	0.9999999999999998	-1.0	0.9999999999999999	-0.9999999999999999
45	Limosilactobacillus_reuteri_I49	D-Glucose-e0	Microbe	-1.0000000000000022	1.0000000000000022	-1.0	1.000000000000001	-1.000000000000001
47	Spermidine-e0	Limosilactobacillus_reuteri_I49	Metabolite	1.6823160852362558	1.6823160852362558	1.0	1.2970412812382865	1.2970412812382865
48	Limosilactobacillus_reuteri_I49	Thiamine	Microbe	-1.0	1.0	-1.0	1.0	-1.0
57	D-Mannose-e0	Limosilactobacillus_reuteri_I49	Metabolite	-0.8411580426174186	0.8411580426174186	-1.0	0.9171466854420935	-0.9171466854420935
61	Riboflavin	Limosilactobacillus_reuteri_I49	Metabolite	-1.2617370639229282	1.2617370639229282	-1.0	1.1232706993075747	-1.1232706993075747
66	Acutalibacter_muris_KB1	L-Asparagine-e0	Microbe	-112.25906502285503	112.25906502285503	-1.0	10.595237846450406	-10.595237846450406
67	Limosilactobacillus_reuteri_I49	Riboflavin	Microbe	-0.9999999999999996	0.9999999999999996	-1.0	0.9999999999999998	-0.9999999999999998
76	Limosilactobacillus_reuteri_I49	Spermidine-e0	Microbe	-1.0000000000000004	1.0000000000000004	-1.0	1.0000000000000002	-1.0000000000000002
77	Acutalibacter_muris_KB1	L-Glutamine-e0	Microbe	-122.63775242558158	122.63775242558158	-1.0	11.074193082368646	-11.074193082368646
78	L-Malate-e0	Limosilactobacillus_reuteri_I49	Metabolite	1.261737063926168	1.261737063926168	1.0	1.123270699309017	1.123270699309017
85	Limosilactobacillus_reuteri_I49	Sucrose	Microbe	-1.0000000000000004	1.0000000000000004	-1.0	1.0000000000000002	-1.0000000000000002
