	Source	Target	Weight	Metabolites	ABSWeight	SignWeight	ABSRootWeight	SignedRootWeight
bc1010->bc1016	bc1010	bc1016	-0.03249226023310795	D-Glucose	0.03249226023310795	-1.0	0.18025609624394942	-0.18025609624394942
bc1011->bc1016	bc1011	bc1016	-0.03249242486996502	D-Glucose	0.03249242486996502	-1.0	0.18025655291823658	-0.18025655291823658
bc1015->bc1016	bc1015	bc1016	-0.031589026742308735	D-Glucose	0.031589026742308735	-1.0	0.17773302096771082	-0.17773302096771082
bc1011->bc1010	bc1011	bc1010	-0.1525294697219446	O2	0.1525294697219446	-1.0	0.39055021408513474	-0.39055021408513474
bc1015->bc1010	bc1015	bc1010	-0.1525294697219451	O2	0.1525294697219451	-1.0	0.3905502140851354	-0.3905502140851354
bc1016->bc1010	bc1016	bc1010	-0.0034192589930164925	O2	0.0034192589930164925	-1.0	0.058474430249609896	-0.058474430249609896
bc1010->bc1015	bc1010	bc1015	-0.15324853629752666	O2	0.15324853629752666	-1.0	0.3914697131292875	-0.3914697131292875
bc1011->bc1015	bc1011	bc1015	-0.15324853629752583	O2	0.15324853629752583	-1.0	0.39146971312928647	-0.39146971312928647
bc1016->bc1015	bc1016	bc1015	-0.003435378336115343	O2	0.003435378336115343	-1.0	0.0586121005946327	-0.0586121005946327
bc1010->bc1011	bc1010	bc1011	-0.1527855791356024	O2	0.1527855791356024	-1.0	0.3908779593883523	-0.3908779593883523
bc1015->bc1011	bc1015	bc1011	-0.15278557913560206	O2	0.15278557913560206	-1.0	0.3908779593883519	-0.3908779593883519
bc1016->bc1011	bc1016	bc1011	-0.003425000207599085	O2	0.003425000207599085	-1.0	0.05852350132723678	-0.05852350132723678
