	0.0000-0.0000	0.0000-2.9215	2.9215-3.2445	3.2445-3.5547	3.8134-3.8196	3.8196-4.1049	4.1049-4.4903	4.4903-5.2638	5.2638-5.5277	5.5277-5.8845	5.8845-6.2952	6.2952-6.3713	6.3713-20.0000	Source	Target
Riboflavin##Turicimonas_muris_YL45##Metabolite##None	126.68907411746497	126.68907411739643	126.68907411749882	126.68907411743935	126.68907411728412	126.68907411726748	126.68907411755632	126.6890741176145	126.68907411746316	126.68907411729502	126.68907411719205	126.68907411719205	126.68907411719205	Riboflavin	Turicimonas_muris_YL45
Turicimonas_muris_YL45##H2O-e0##Microbe##Spermidine-e0	-0.9999999999835597	-0.999999999983662	-1.9999999999950087	-1.999999999978222	0.0	-1.5000000000087967	-2.999999999969768	-5.999999999973963	-3.999999999977914	-1.9999999999906657	-2.0000000000020024	-2.0000000000020024	-2.0000000000020024	Turicimonas_muris_YL45	H2O-e0
Turicimonas_muris_YL45##H2O-e0##Microbe##Folate	10.499999999976037	10.499999999960982	10.999999999996184	10.999999999957737	15.999999999937154	15.999999999948749	15.999999999952342	13.999999999966445	14.999999999946173	15.999999999925631	15.999999999917222	15.999999999917222	15.999999999917222	Turicimonas_muris_YL45	H2O-e0
Turicimonas_muris_YL45##H2O-e0##Microbe##Riboflavin	-5254.119353030627	-5247.119353027898	-4940.401547540584	-4940.401547538384	-5868.457706306748	-5440.859124858556	-4971.991544065354	-3917.0868112275757	-4569.813867821066	-5268.025377087682	-5268.025377083177	-5268.025377083177	-5268.025377083177	Turicimonas_muris_YL45	H2O-e0
Turicimonas_muris_YL45##Phosphate-e0##Microbe##Riboflavin	-127.4577549596863	-127.45775495961031	-127.45775495970904	-127.45775495964826	-127.4577549595048	-127.4577549594611	-127.45775495976794	-127.45775495979237	-127.457754959641	-127.45775495954494	-127.4577549593898	-127.4577549593898	-127.4577549593898	Turicimonas_muris_YL45	Phosphate-e0
Turicimonas_muris_YL45##L-Glutamate-e0##Microbe##Spermidine-e0	3.0000000000011875	3.000000000001205	4.000000000000652	1.0000000000003266	4.000000000001029	0.9999999999999234	1.0000000000004723	1.0000000000004443	1.0000000000003832	1.0000000000000593	1.0000000000000004	1.0000000000000004	1.0000000000000004	Turicimonas_muris_YL45	L-Glutamate-e0
Turicimonas_muris_YL45##L-Glutamate-e0##Microbe##Folate	-1.500000000001101	-1.5000000000027072	-1.9999999999991245	0.9999999999990753	0.9999999999927972	0.9999999999990568	0.9999999999990183	0.9999999999991064	0.9999999999988095	0.9999999999986033	0.99999999999857	0.99999999999857	0.99999999999857	Turicimonas_muris_YL45	L-Glutamate-e0
Turicimonas_muris_YL45##L-Glutamate-e0##Microbe##Riboflavin	-466.2132690490574	-467.21326904877236	-773.9310745407247	-77.79235979742428	-931.241348435854	-76.04418554079942	-76.04418554095666	-76.0441855409746	-76.04418554087597	-76.04418554076126	-76.04418554073797	-76.04418554073797	-76.04418554073797	Turicimonas_muris_YL45	L-Glutamate-e0
Turicimonas_muris_YL45##Zn2+-e0##Microbe##Riboflavin	-0.924111260317226	-0.9241112603178004	-0.9241112603188534	-0.9241112603174201	-0.9241112603164522	-0.9241112603169811	-0.9241112603185817	-0.9241112603181181	-0.9241112603188207	-0.9241112603163952	-0.9241112603164745	-0.9241112603164745	-0.9241112603164745	Turicimonas_muris_YL45	Zn2+-e0
Turicimonas_muris_YL45##L-Lysine-e0##Microbe##Riboflavin	-41.26899935745356	-41.26899935743845	-41.26899935745954	-41.268999357432406	-41.26899935739957	-468.86758080477705	0.0	0.0	0.0	0.0	-508.1857520331922	-508.1857520331922	-508.1857520331922	Turicimonas_muris_YL45	L-Lysine-e0
Turicimonas_muris_YL45##L-Aspartate-e0##Microbe##Spermidine-e0	-2.999999999997592	-2.9999999999976934	-3.9999999999997344	-0.9999999999951942	-4.0000000000000036	-1.0000000000018066	-0.999999999993403	-0.9999999999929565	-0.9999999999951608	-0.9999999999979287	-1.0000000000004867	-1.0000000000004867	-1.0000000000004867	Turicimonas_muris_YL45	L-Aspartate-e0
Turicimonas_muris_YL45##L-Aspartate-e0##Microbe##Folate	10.499999999998717	10.499999999997527	11.000000000001975	7.999999999994386	7.9999999999976925	7.999999999993351	7.999999999993361	7.9999999999953895	7.999999999991213	7.999999999988448	7.999999999986386	7.999999999986386	7.999999999986386	Turicimonas_muris_YL45	L-Aspartate-e0
Turicimonas_muris_YL45##L-Aspartate-e0##Microbe##Riboflavin	-688.1171616421949	-682.1171616419338	-375.3993561508924	-1071.5380708937182	-218.0890822538012	-1073.2862451488043	-1073.286245151328	-1073.2862451518833	-1073.286245150359	-1073.2862451491403	-1073.2862451480844	-1073.2862451480844	-1073.2862451480844	Turicimonas_muris_YL45	L-Aspartate-e0
Turicimonas_muris_YL45##Sulfate-e0##Microbe##Riboflavin	-0.924111260302505	-0.9241112603010994	-0.9241112603020966	-0.9241112603084786	-0.9241112602904693	-0.924111260314583	-0.9241112603372509	-0.9241112603385533	-0.9241112603047371	-0.9241112603186987	-0.924111260290545	-0.924111260290545	-0.924111260290545	Turicimonas_muris_YL45	Sulfate-e0
Turicimonas_muris_YL45##L-Arginine-e0##Microbe##Riboflavin	-35.57235834184439	-35.57235834182855	-35.572358341849906	-35.572358341835	-35.572358341789986	-35.57235834178895	-35.57235834186625	-35.57235834189017	-35.572358341844776	-35.57235834179052	-35.572358341767746	-35.572358341767746	-35.572358341767746	Turicimonas_muris_YL45	L-Arginine-e0
Turicimonas_muris_YL45##L-Histidine-e0##Microbe##Riboflavin	-11.393282031194184	-11.39328203118882	-11.393282031196483	-11.393282031190395	-11.393282031176483	-11.393282031175513	-11.393282031203192	-11.393282031207619	-11.393282031193676	-11.393282031179004	-11.393282031168743	-11.393282031168743	-11.393282031168743	Turicimonas_muris_YL45	L-Histidine-e0
Turicimonas_muris_YL45##L-Proline-e0##Microbe##Riboflavin	-26.584324739475758	-26.584324739460385	-26.584324739480284	-26.58432473946747	-26.584324739434223	-26.58432473943154	-26.584324739492224	-26.584324739504886	-26.584324739472944	-26.584324739438426	-26.584324739416687	-26.584324739416687	-26.584324739416687	Turicimonas_muris_YL45	L-Proline-e0
Turicimonas_muris_YL45##Co2+-e0##Microbe##Riboflavin	-0.9241112603170898	-0.9241112603166438	-0.9241112603170064	-0.9241112603166843	-0.9241112603157107	-0.924111260314926	-0.9241112603184434	-0.92411126031762	-0.9241112603163363	-0.924111260314989	-0.9241112603148767	-0.9241112603148767	-0.9241112603148767	Turicimonas_muris_YL45	Co2+-e0
Turicimonas_muris_YL45##L-Threonine-e0##Microbe##Riboflavin	-75.99313011326558	-75.99313011324075	-75.99313011330375	-75.99313011329792	-75.99313011315327	-75.99313011318092	-75.99313011336686	-75.99313011348386	-728.7201867119392	1365.9143411058196	-158.6429149949957	-158.6429149949957	-158.6429149949957	Turicimonas_muris_YL45	L-Threonine-e0
Turicimonas_muris_YL45##Spermidine-e0##Microbe##Spermidine-e0	-0.999999999999999	-0.9999999999999993	-1.000000000000001	-0.9999999999999994	-1.0000000000000002	-0.9999999999999983	-1.0000000000000009	-1.000000000000001	-0.9999999999999997	-1.0000000000000013	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	Turicimonas_muris_YL45	Spermidine-e0
Turicimonas_muris_YL45##fe3-e0##Microbe##Riboflavin	-0.9241112603272413	-0.924111260329255	-0.9241112603257945	-0.9241112603114534	-0.9241112603204223	-0.9241112603267203	-0.9241112603187009	-0.9241112603153261	-0.924111260324608	-0.9241112603234671	-0.9241112603227646	-0.9241112603227646	-0.9241112603227646	Turicimonas_muris_YL45	fe3-e0
Turicimonas_muris_YL45##H+-e0##Microbe##Spermidine-e0	4.9999999999821165	4.999999999982321	3.999999999993724	9.999999999979043	1.9999999999922022	2.0000000000113016	4.999999999962713	13.999999999977613	3.9999999999699067	1.9999999999880054	3.3333333333352417	3.3333333333352417	3.3333333333352417	Turicimonas_muris_YL45	H+-e0
Turicimonas_muris_YL45##H+-e0##Microbe##Folate	-20.499999999971585	-20.499999999956934	-19.999999999995396	-25.999999999957147	-30.999999999924086	-30.99999999993384	-30.99999999994087	-24.999999999968395	-29.999999999926814	-30.999999999901256	-29.999999999897263	-29.999999999897263	-29.999999999897263	Turicimonas_muris_YL45	H+-e0
Turicimonas_muris_YL45##H+-e0##Microbe##Riboflavin	5574.150782366629	5559.150782363957	5865.868587860054	4473.591158371569	7108.545294417123	7108.54529441609	6170.810132820739	3006.0959343035183	6269.731217292441	6967.942726556714	6459.756974517813	6459.756974517813	6459.756974517813	Turicimonas_muris_YL45	H+-e0
Turicimonas_muris_YL45##Uracil-e0##Microbe##Riboflavin	-39.64223087760225	-39.6422308775807	-39.6422308776101	-39.642230877590016	-39.64223087755123	-39.642230877540804	-39.64223087763269	-39.6422308776358	-39.64223087759446	-39.6422308775567	-39.642230877513065	-39.642230877513065	-39.642230877513065	Turicimonas_muris_YL45	Uracil-e0
Turicimonas_muris_YL45##L-Methionine-e0##Microbe##Riboflavin	-18.98243529510348	-18.98243529509042	-18.982435295097424	-18.982435295085217	-18.982435295078083	-18.982435295067106	-18.98243529510568	-18.982435295101272	-18.982435295097186	-18.982435295077824	-18.982435295058128	-18.982435295058128	-18.982435295058128	Turicimonas_muris_YL45	L-Methionine-e0
Turicimonas_muris_YL45##L-Cysteine-e0##Microbe##Riboflavin	-13.013505963505642	-13.013505963497881	-13.013505963517725	-13.013505963512456	-13.013505963477686	-13.013505963485501	-13.01350596352276	-13.013505963550688	-13.013505963500975	-13.013505963485729	-13.013505963476879	-13.013505963476879	-13.013505963476879	Turicimonas_muris_YL45	L-Cysteine-e0
Turicimonas_muris_YL45##L-Serine-e0##Microbe##Spermidine-e0	-0.9999999999768111	-0.9999999999770622	0.0	-5.999999999971663	2.000000000009688	-2.500000000012667	-0.9999999999516148	-9.999999999966203	-1.9999999999645588	2.0000000000150124	-3.3333333333360335	-3.3333333333360335	-3.3333333333360335	Turicimonas_muris_YL45	L-Serine-e0
Turicimonas_muris_YL45##L-Serine-e0##Microbe##Pyruvate-e0	0.9999999999908331	0.99999999999042	0.9999999999912091	0.9999999999928028	0.999999999988789	0.9999999999897087	0.9999999999899557	0.9999999999933947	0.9999999999909285	0.9999999999895465	0.9999999999901884	0.9999999999901884	0.9999999999901884	Turicimonas_muris_YL45	L-Serine-e0
Turicimonas_muris_YL45##L-Serine-e0##Microbe##Folate	23.499999999967986	23.499999999947477	22.99999999999871	28.99999999994658	33.99999999990883	33.99999999992958	33.999999999927795	27.999999999958128	31.99999999991579	33.9999999998781	29.99999999989093	29.99999999989093	29.99999999989093	Turicimonas_muris_YL45	L-Serine-e0
Turicimonas_muris_YL45##L-Serine-e0##Microbe##Riboflavin	-7444.948477066352	-7428.615143729257	-7735.332949226888	-6343.055519737585	-8978.009655780908	-7695.2139114372985	-8164.081492260959	-4999.367293744462	-7610.275520132281	-9006.698538667288	-6973.955530526909	-6973.955530526909	-6973.955530526909	Turicimonas_muris_YL45	L-Serine-e0
Turicimonas_muris_YL45##NH3-e0##Microbe##Spermidine-e0	3.9999999999755227	3.999999999975754	2.9999999999921827	8.999999999969752	0.9999999999899759	2.5000000000152314	6.999999999954314	12.99999999996331	2.9999999999597318	0.9999999999840522	3.666666666670342	3.666666666670342	3.666666666670342	Turicimonas_muris_YL45	NH3-e0
Turicimonas_muris_YL45##NH3-e0##Microbe##Pyruvate-e0	-0.9999999999902703	-0.9999999999898317	-0.9999999999906984	-0.9999999999922914	-0.9999999999882336	-0.9999999999879484	-0.9999999999906719	-0.9999999999927581	-0.9999999999895743	-0.9999999999890363	-0.9999999999881557	-0.9999999999881557	-0.9999999999881557	Turicimonas_muris_YL45	NH3-e0
Turicimonas_muris_YL45##NH3-e0##Microbe##Folate	-24.499999999969052	-24.49999999994721	-24.00000000000169	-29.999999999945732	-34.999999999907075	-34.99999999992338	-34.99999999993353	-30.99999999995793	-35.99999999990778	-36.99999999987538	-34.99999999987377	-34.99999999987377	-34.99999999987377	Turicimonas_muris_YL45	NH3-e0
Turicimonas_muris_YL45##NH3-e0##Microbe##Riboflavin	7880.786923852945	7865.453590515599	8172.171396013574	6779.893966524075	9414.848102566863	8987.24952111801	7580.646778721359	5470.837313044802	8734.472596030631	9432.68410529203	8416.312601217545	8416.312601217545	8416.312601217545	Turicimonas_muris_YL45	NH3-e0
Turicimonas_muris_YL45##Pyruvate-e0##Microbe##Pyruvate-e0	-0.9999999999999996	-0.9999999999999987	-0.9999999999999989	-0.9999999999999991	-0.9999999999999994	-1.000000000000001	-1.0	-1.0000000000000002	-1.0	-1.0	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	Turicimonas_muris_YL45	Pyruvate-e0
Turicimonas_muris_YL45##L-Asparagine-e0##Microbe##Riboflavin	-28.989573168283062	-28.989573168264712	-28.989573168288487	-28.989573168272056	-28.9895731682437	-28.989573168234312	-28.989573168293713	-28.98957316830715	-28.98957316828209	-28.989573168236127	-28.989573168221643	-28.989573168221643	-28.989573168221643	Turicimonas_muris_YL45	L-Asparagine-e0
Turicimonas_muris_YL45##Ca2+-e0##Microbe##Riboflavin	-0.9241112603172312	-0.9241112603167166	-0.9241112603171934	-0.9241112603176175	-0.9241112603156577	-0.9241112603162005	-0.9241112603178914	-0.9241112603184627	-0.9241112603173783	-0.9241112603161088	-0.9241112603157252	-0.9241112603157252	-0.9241112603157252	Turicimonas_muris_YL45	Ca2+-e0
Turicimonas_muris_YL45##Cu2+-e0##Microbe##Riboflavin	-0.9241112603203808	-0.9241112603204952	-0.924111260322	-0.9241112603204434	-0.9241112603200917	-0.9241112603187173	-0.9241112603214044	-0.9241112603213428	-0.924111260320631	-0.9241112603197431	-0.92411126031882	-0.92411126031882	-0.92411126031882	Turicimonas_muris_YL45	Cu2+-e0
Turicimonas_muris_YL45##Fe2+-e0##Microbe##Riboflavin	-1.924111260296761	-1.9241112602922692	-1.924111260297883	-1.924111260311759	-1.9241112602981059	-1.9241112602909498	-1.9241112603057615	-1.9241112603133284	-1.92411126029801	-1.924111260292797	-1.9241112602944523	-1.9241112602944523	-1.9241112602944523	Turicimonas_muris_YL45	Fe2+-e0
Turicimonas_muris_YL45##Glycine-e0##Microbe##Folate	-0.9999999999992734	-0.9999999999994701	-0.9999999999993953	-0.9999999999991579	-0.999999999999256	-0.9999999999992306	-0.9999999999934057	0.999999999999767	0.9999999999995989	2.9999999999823705	0.0	0.0	0.0	Turicimonas_muris_YL45	Glycine-e0
Turicimonas_muris_YL45##Glycine-e0##Microbe##Riboflavin	-9.964666328553927	-10.964666328512159	-10.964666328518533	-10.964666328490363	-10.964666328518474	-10.964666328491939	926.7704952831048	-128.1342375566242	-128.1342375565386	-1524.557256100909	0.0	0.0	0.0	Turicimonas_muris_YL45	Glycine-e0
