	0.2601	0.2687	0.2722	0.2733	0.3685	0.3763	1.2045	Source	Target
bc1010##bc1008##D-Glucose	0.0	0.0	0.0	0.0	-0.024961027651847385	0.0	0.0	bc1010	bc1008
bc1012##bc1008##D-Glucose	-0.010932775134146692	3.3958946765721976e-14	-4.565792188770956e-14	1.582067810090848e-14	0.0	-1.3877787807814457e-16	0.0	bc1012	bc1008
bc1008##bc1012##O2	0.003429652795845292	0.0	0.0	0.0	0.0	0.0	0.0	bc1008	bc1012
bc1010##bc1012##Fumarate.O2	0.153007677089941	0.0	0.0	0.0	0.0	0.0	0.0	bc1010	bc1012
bc1008##bc1010##O2	0.0	0.0	0.0	0.0	0.0034192590176268323	0.0	0.0	bc1008	bc1010
bc1012##bc1010##O2	-8.243405957841787e-15	-5.273559366969494e-16	-9.728329253277934e-14	1.0449974219284286e-13	0.15252946972194528	0.0	0.0	bc1012	bc1010
bc1008##bc1012##D-Glucose.O2	-3.0965517013030937	-8.775202786637237e-13	-3.498445977356823e-11	2.965675848909128	0.0	0.1308758524298279	0.0	bc1008	bc1012
bc1010##bc1012##D-Glucose.Fumarate.O2	-0.204920398338426	-3.375077994860476e-14	-1.2239098623467726e-12	0.20492039833968367	0.0	0.0	0.0	bc1010	bc1012
bc1010##bc1012##D-Glucose.O2	0.0	0.0	0.0	-0.09547176397716321	-0.0759307444740251	0.17140250845118832	0.0	bc1010	bc1012
bc1008##bc1010##D-Glucose	0.0	0.0	0.0	0.0	-0.13113491857070117	0.0	0.0	bc1008	bc1010
bc1012##bc1010##D-Glucose	0.0	0.0	0.0	0.0	-0.13113491857070286	-3.3306690738754696e-16	0.0	bc1012	bc1010
bc1008##bc1012##D-Glucose	0.0	0.0	0.0	0.0	0.0	-0.1714614985190015	0.0	bc1008	bc1012
bc1010##bc1012##D-Glucose	0.0	0.0	0.0	0.0	0.0	-0.17146149851900305	0.0	bc1010	bc1012
