	0.0000	0.0020	0.0085	0.0251	0.0332	0.0333	0.0466	0.0491	0.0747	0.0753	0.0754	0.0790	0.0806	0.0810	0.0813	0.0818	0.0843	0.1090	0.1098	0.1135	0.1226	0.1235	0.1238	0.1243	0.1515	0.1571	0.1574	0.1895	0.2233	0.2234	0.2267	0.2496	0.2535	0.4877	0.4924	0.5557	0.5575	0.5699	0.5955	0.6687	0.7125	0.8888	1.1439	3.4316	Source	Target
Riboflavin##Phosphate-e0##Flavonifractor_plautii_YL31	0.0	-6.131273266873905e-10	-1.8388846001471393e-11	-3.3085711947933305e-10	8.637641712994082e-10	9.265477274311706e-10	-7.258336154336575e-10	-5.930615998295252e-10	1.8285106762050418e-10	2.2858159809402423e-10	-1.6861179119587177e-10	1.6302692529279739e-10	447.4026256142815	-445.40262561379035	0.0	-8.931237971410155e-10	-2.717115421546623e-11	1.4621264199377038e-09	125.45775495807284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Phosphate-e0
Riboflavin##L-Glutamate-e0##Flavonifractor_plautii_YL31	0.0	-176.5763258630621	93.29492052528329	-22.651211477478597	-228.50332246995865	-1661.869588391455	1350.9978165045295	468.5024686884532	2.999058779096231e-10	4.2675196709751617e-10	19.534099984350377	2.8273916541365907e-10	223.70131280600822	-593.8701674800467	0.0	882.0829606890295	5.6843418860808015e-11	-1385.3033147629667	1098.8889979794585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Glutamate-e0
Riboflavin##D-Glucose-e0##Flavonifractor_plautii_YL31	0.0	-1.3486101124726702e-11	-2.1653789872289053e-12	-2.079048044834053e-11	5.410072390077403e-11	7.992362327513547e-11	-7.310774208235671e-11	-2.8167690402369772e-11	4.9471537977296975e-12	1.06368247543287e-11	-9.871214956547192e-12	9.617195928512956e-12	-6.368061633565958e-11	9.872103134966892e-11	0.0	-6.130740359822084e-11	-2.1103119252074976e-12	9.78790382077932e-11	8.740871282548381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	D-Glucose-e0
Riboflavin##Mn2+-e0##Flavonifractor_plautii_YL31	0.0	-3.605671317075121e-12	-1.3744561044859438e-13	-2.4199531267754537e-12	6.4366290075668076e-12	7.90278953388679e-12	-7.299272297700554e-12	-4.088618332787064e-12	1.8648416144628754e-12	1.1467493621353242e-12	-1.3259393583098245e-12	1.1729506255164779e-12	-7.412293001607395e-12	1.1678213951427097e-11	0.0	-7.411515845490158e-12	-1.8551826741486366e-13	1.2078449351804466e-11	0.9241112603087624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Mn2+-e0
Riboflavin##Zn2+-e0##Flavonifractor_plautii_YL31	0.0	-2.281397293302234e-12	-1.2712053631958042e-13	-2.360334150353083e-12	6.1524119132627675e-12	5.101696842757519e-12	-4.972910971901001e-12	-4.1283643170686446e-12	1.6193713037182533e-12	1.6056045382129014e-12	-1.4351853039329399e-12	1.121103210266483e-12	-6.6596728132140015e-12	1.0646594716945401e-11	0.0	-6.847522548980578e-12	-2.9032332093947844e-13	1.1232792473947484e-11	0.9241112603102799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Zn2+-e0
Riboflavin##L-Lysine-e0##Flavonifractor_plautii_YL31	0.0	-2.345714733564819e-10	-6.622258297284134e-12	-1.0042100484497496e-10	2.6485480475457734e-10	2.9672264645341784e-10	-2.3227642031997675e-10	-1.850750663834333e-10	6.355804771374096e-11	6.193090484885033e-11	-4.7549519877065904e-11	5.218936394157936e-11	-3.098534762102645e-10	4.744933335132373e-10	0.0	-2.8610003255380434e-10	-9.535483513900544e-12	4.707203515863512e-10	41.268999357152566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Lysine-e0
Riboflavin##L-Aspartate-e0##Flavonifractor_plautii_YL31	0.0	-1.0680878403945826e-10	-7.894129794294713e-12	-1.468123400627519e-10	3.7972114341755514e-10	-1867.7216993864815	1838.732126218282	-3.680469262690167e-10	1.3783107988274423e-10	1.213180667036795e-10	-1.2494183465605602e-10	1.0477663181518437e-10	223.7013128069483	-222.70131280660155	0.0	-6.246239081519889e-10	-1.716671249596402e-11	1.0178382581216283e-09	85.81840995744072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Aspartate-e0
Riboflavin##Sulfate-e0##Flavonifractor_plautii_YL31	0.0	-8.941736240331011e-13	-1.461053500406706e-13	-2.3988588893075757e-12	6.427858245672269e-12	9.990785976299321e-12	-8.081757485456365e-12	-4.703792910731863e-12	7.858158568296858e-13	1.4818146709671964e-12	-1.7813528430110637e-12	1.1213252548714081e-12	-7.715383887330063e-12	1.2317147302098874e-11	0.0	-8.05289168681611e-12	-1.9972912213006566e-13	1.3091194794867533e-11	0.9241112603084218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Sulfate-e0
Putrescine-e0##L-Arginine-e0##Flavonifractor_plautii_YL31	0.0	-1.2101430968414206e-14	2.220446049250313e-16	-2.134958876354176e-13	2.5912605394751154e-13	1.1590728377086634e-13	-0.7499999999997531	0.24999999999767258	-0.49999999999805467	0.0	0.0	0.0	5.200000000000485	-4.5333333333162535	0.0	-0.6666666666842319	0.0	0.33333333333618126	-1.333333333304329	0.9999999999681476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Putrescine-e0	L-Arginine-e0
Spermidine-e0##L-Arginine-e0##Flavonifractor_plautii_YL31	0.0	3.1374902675906924e-13	-5.10702591327572e-14	-2.120525977034049e-13	5.773159728050814e-15	-1.8640644583456378e-13	0.499999999997346	-0.49999999999447553	1.0000000000003777	-8.851364086126523e-12	-0.9999999999934834	-2.1170509789669723e-11	13.000000000022457	-11.333333333304752	0.0	-1.6666666667460972	1.2614354005791029e-12	0.3333333333564664	-1.333333333308943	0.9999999998871468	0.0	0.0	0.0	-0.9999999998871468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	L-Arginine-e0
Riboflavin##L-Arginine-e0##Flavonifractor_plautii_YL31	0.0	-2.1763213453596109e-10	-6.117772954894463e-12	-9.0786045348068e-11	2.3875657007010886e-10	2.76720868441771e-10	-1350.997816517486	468.502468685445	-974.1042738485754	3.233481038478203e-09	380.4450863504967	1.8660557543626055e-09	1454.058533238133	-1261.9741058946827	0.0	-220.52074018248322	-3.353761712787673e-10	346.32582870750275	1194.8373777985043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Arginine-e0
Folate-e0##L-Glutamine-e0##Flavonifractor_plautii_YL31	0.0	3.4999999999979865	-4.499999999998103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.66666666666159	3.319566843629218e-13	-1.3333333333206134	910.9087679001511	-1185.5327308740268	0.0	0.0	0.0	-1024.1639286388995	-1980.5453823916212	-8.495703696098644e-09	2209.3397926353437	0.0	0.0	0.0	2.3823304218240082e-07	2.530327947170008e-08	-6142.799381838973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	L-Glutamine-e0
Riboflavin##L-Glutamine-e0##Flavonifractor_plautii_YL31	0.0	88.28816293097893	-46.64746026265419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-220.5207401732854	-4.75210981676355e-11	346.3258286924304	-125.80508851909747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Glutamine-e0
Riboflavin##L-Leucine-e0##Flavonifractor_plautii_YL31	0.0	-3.533244807840674e-10	-1.043076736095827e-11	-1.602415977686178e-10	4.2179237880191067e-10	4.764615368912928e-10	-3.724665020854445e-10	-2.930278242274653e-10	9.372058684675721e-11	1.0372502856625943e-10	-7.882761110522551e-11	8.182610145013314e-11	-4.933724540023832e-10	7.586038464069134e-10	0.0	-4.5773163037665654e-10	-1.446665010007564e-11	7.506457677664002e-10	64.72644010442033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Leucine-e0
Putrescine-e0##Putrescine-e0##Flavonifractor_plautii_YL31	0.0	1.9984014443252818e-15	-1.2212453270876722e-15	-3.3306690738754696e-16	3.3306690738754696e-16	0.0	7.771561172376096e-16	-4.440892098500626e-16	-1.5543122344752192e-15	6.661338147750939e-16	1.6653345369377348e-15	-2.55351295663786e-15	2.220446049250313e-15	-3.3306690738754696e-16	0.0	-1.6653345369377348e-15	0.0	1.4432899320127035e-15	-9.992007221626409e-16	1.1102230246251565e-15	0.0	0.0	0.0	-8.881784197001252e-16	-1.887379141862766e-15	0.0	2.220446049250313e-16	0.0	0.0	0.0	-2.220446049250313e-16	8.881784197001252e-16	-6.661338147750939e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Putrescine-e0	Putrescine-e0
Riboflavin##L-Histidine-e0##Flavonifractor_plautii_YL31	0.0	-6.079048375795537e-11	-1.8047785488306545e-12	-2.844302571247681e-11	7.439027172040369e-11	8.382983196497662e-11	-6.683364972559502e-11	-5.0743409474307555e-11	1.659827830735594e-11	1.717026520964282e-11	-1.340971778063249e-11	1.426059270670521e-11	-8.566303222323768e-11	1.3218048877661204e-10	0.0	-8.038192333970073e-11	-2.454925152051146e-12	1.3166179257950716e-10	11.393282031112292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Histidine-e0
Riboflavin##L-Proline-e0##Flavonifractor_plautii_YL31	0.0	-1.461124554680282e-10	-4.305888978706207e-12	-6.555467280122684e-11	1.7223200643456948e-10	1.9415580254644738e-10	-1.5289458588085836e-10	-1.1854695003421512e-10	3.140954163427523e-11	4.091305072506657e-11	-19.534099984649234	5.7205795656045666e-11	-3.433555662013532e-10	5.348255172066274e-10	0.0	-3.2871838584469515e-10	-8.967049325292464e-12	5.370281996874837e-10	46.11842472369554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Proline-e0
Riboflavin##Co2+-e0##Flavonifractor_plautii_YL31	0.0	-2.5103252809799415e-12	-1.9895196601282805e-13	-1.6862067298006878e-12	4.803490938343202e-12	1.0506373548935244e-11	-8.487655023259322e-12	-3.835154416265141e-12	5.312417172831374e-13	1.6373569167171809e-12	-9.696687897076117e-13	9.380274335057948e-13	-6.4428462565047084e-12	1.0081047108201346e-11	0.0	-6.413425346352142e-12	-2.071676163950542e-13	1.0443645948043923e-11	0.924111260311217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Co2+-e0
Riboflavin##L-Valine-e0##Flavonifractor_plautii_YL31	0.0	-2.7412738745624665e-10	-8.100187187665142e-12	-1.2370549029583344e-10	3.2596858545730356e-10	3.9692338305030717e-10	-3.1674574074713746e-10	-2.2454571535490686e-10	7.259615131260944e-11	7.686651315452764e-11	-6.087219617256778e-11	6.24211793365248e-11	-3.8474468055937905e-10	5.921378942730371e-10	0.0	-3.574243123694032e-10	-1.1013412404281553e-11	5.860556484549306e-10	50.88999307229588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Valine-e0
