	0.5555	0.9139999999999999	Source	Target
BIOT##bc1008##Metabolite	-0.00818757	-0.00047410999999999997	BIOT	bc1008
bc1008##CMP##Microbe	0.06946944000000001	0.00402267	bc1008	CMP
CMP##bc1008##Metabolite	-0.06946944000000001	-0.00402267	CMP	bc1008
bc1008##CO2##Microbe	-1.5174884899999999	-0.08787105	bc1008	CO2
bc1008##Ca2+##Microbe	0.00818757	0.00047410999999999997	bc1008	Ca2+
Ca2+##bc1008##Metabolite	-0.00818757	-0.00047410999999999997	Ca2+	bc1008
bc1008##Chitobiose##Microbe	0.15004133	0.00868823	bc1008	Chitobiose
Chitobiose##bc1008##Metabolite	-0.15004133	-0.00868823	Chitobiose	bc1008
bc1008##Chorismate##Microbe	0.01637514	0.00094821	bc1008	Chorismate
Chorismate##bc1008##Metabolite	-0.01637514	-0.00094821	Chorismate	bc1008
bc1008##Citrate##Microbe	0.36486885999999996	0.02112794	bc1008	Citrate
Citrate##bc1008##Metabolite	-0.36486885999999996	-0.02112794	Citrate	bc1008
bc1008##Cl-##Microbe	0.00818757	0.00047410999999999997	bc1008	Cl-
Cl-##bc1008##Metabolite	-0.00818757	-0.00047410999999999997	Cl-	bc1008
bc1008##Co2+##Microbe	0.00818757	0.00047410999999999997	bc1008	Co2+
Co2+##bc1008##Metabolite	-0.00818757	-0.00047410999999999997	Co2+	bc1008
bc1008##CoA##Microbe	0.01637514	0.00094821	bc1008	CoA
CoA##bc1008##Metabolite	-0.01637514	-0.00094821	CoA	bc1008
bc1008##Cu2+##Microbe	0.00818757	0.00047410999999999997	bc1008	Cu2+
Cu2+##bc1008##Metabolite	-0.00818757	-0.00047410999999999997	Cu2+	bc1008
bc1008##Cytidine##Microbe	0.17592086	0.010186800000000001	bc1008	Cytidine
Cytidine##bc1008##Metabolite	-0.17592086	-0.010186800000000001	Cytidine	bc1008
bc1008##D-Alanine##Microbe	0.14594754	0.008451179999999999	bc1008	D-Alanine
D-Alanine##bc1008##Metabolite	-0.14594754	-0.008451179999999999	D-Alanine	bc1008
bc1008##D-Arabinose##Microbe	0.21892132	0.012676759999999999	bc1008	D-Arabinose
D-Arabinose##bc1008##Metabolite	-0.21892132	-0.012676759999999999	D-Arabinose	bc1008
bc1008##D-Glucose##Microbe	50.78410875	2.94068354	bc1008	D-Glucose
D-Glucose##bc1008##Metabolite	-50.78410875	-2.94068354	D-Glucose	bc1008
bc1008##Deoxycytidine##Microbe	0.03524552	0.00204092	bc1008	Deoxycytidine
Deoxycytidine##bc1008##Metabolite	-0.03524552	-0.00204092	Deoxycytidine	bc1008
bc1008##Folate##Microbe	0.02456271	0.00142232	bc1008	Folate
Folate##bc1008##Metabolite	-0.02456271	-0.00142232	Folate	bc1008
bc1008##Formate##Microbe	0.00818757	0.00047410999999999997	bc1008	Formate
Formate##bc1008##Metabolite	-0.00818757	-0.00047410999999999997	Formate	bc1008
bc1008##Fumarate##Microbe	0.17496122	0.010131230000000001	bc1008	Fumarate
Fumarate##bc1008##Metabolite	-0.17496122	-0.010131230000000001	Fumarate	bc1008
bc1008##GTP##Microbe	0.40326596	0.02335135	bc1008	GTP
GTP##bc1008##Metabolite	-0.40326596	-0.02335135	GTP	bc1008
bc1008##Glucose-1-phosphate##Microbe	0.19204775	0.01112064	bc1008	Glucose-1-phosphate
Glucose-1-phosphate##bc1008##Metabolite	-0.19204775	-0.01112064	Glucose-1-phosphate	bc1008
bc1008##Glycerol##Microbe	0.18174642	0.01052413	bc1008	Glycerol
Glycerol##bc1008##Metabolite	-0.18174642	-0.01052413	Glycerol	bc1008
bc1008##Glycine##Microbe	1.4630915199999999	0.08472117	bc1008	Glycine
Glycine##bc1008##Metabolite	-1.4630915199999999	-0.08472117	Glycine	bc1008
bc1008##H+##Microbe	-123.33909396	-7.14202244	bc1008	H+
bc1008##H2O##Microbe	-17.63606906	-1.0212269	bc1008	H2O
bc1008##Heme##Microbe	0.00818757	0.00047410999999999997	bc1008	Heme
Heme##bc1008##Metabolite	-0.00818757	-0.00047410999999999997	Heme	bc1008
bc1008##K+##Microbe	0.00818757	0.00047410999999999997	bc1008	K+
K+##bc1008##Metabolite	-0.00818757	-0.00047410999999999997	K+	bc1008
bc1008##L-Alanine##Microbe	1.32156392	0.07652593	bc1008	L-Alanine
L-Alanine##bc1008##Metabolite	-1.32156392	-0.07652593	L-Alanine	bc1008
bc1008##L-Arginine##Microbe	0.71979078	0.0416799	bc1008	L-Arginine
L-Arginine##bc1008##Metabolite	-0.71979078	-0.0416799	L-Arginine	bc1008
bc1008##L-Asparagine##Microbe	0.58596686	0.03393075	bc1008	L-Asparagine
L-Asparagine##bc1008##Metabolite	-0.58596686	-0.03393075	L-Asparagine	bc1008
bc1008##L-Aspartate##Microbe	0.58596686	0.03393075	bc1008	L-Aspartate
L-Aspartate##bc1008##Metabolite	-0.58596686	-0.03393075	L-Aspartate	bc1008
bc1008##L-Cysteine##Microbe	0.22217369	0.012865099999999999	bc1008	L-Cysteine
L-Cysteine##bc1008##Metabolite	-0.22217369	-0.012865099999999999	L-Cysteine	bc1008
bc1008##L-Glutamate##Microbe	0.71221035	0.04124096	bc1008	L-Glutamate
L-Glutamate##bc1008##Metabolite	-0.71221035	-0.04124096	L-Glutamate	bc1008
bc1008##L-Glutamine##Microbe	0.63923658	0.03701537	bc1008	L-Glutamine
L-Glutamine##bc1008##Metabolite	-0.63923658	-0.03701537	L-Glutamine	bc1008
bc1008##L-Histidine##Microbe	0.23126851	0.01339174	bc1008	L-Histidine
L-Histidine##bc1008##Metabolite	-0.23126851	-0.01339174	L-Histidine	bc1008
bc1008##L-Isoleucine##Microbe	0.7054988999999999	0.04085233	bc1008	L-Isoleucine
L-Isoleucine##bc1008##Metabolite	-0.7054988999999999	-0.04085233	L-Isoleucine	bc1008
bc1008##L-Lactate##Microbe	-50.754383690000004	-2.93896229	bc1008	L-Lactate
bc1008##L-Leucine##Microbe	1.0952773	0.06342268000000001	bc1008	L-Leucine
L-Leucine##bc1008##Metabolite	-1.0952773	-0.06342268000000001	L-Leucine	bc1008
bc1008##L-Lysine##Microbe	0.83282652	0.04822531	bc1008	L-Lysine
L-Lysine##bc1008##Metabolite	-0.83282652	-0.04822531	L-Lysine	bc1008
bc1008##L-Methionine##Microbe	0.37288801	0.02159229	bc1008	L-Methionine
L-Methionine##bc1008##Metabolite	-0.37288801	-0.02159229	L-Methionine	bc1008
bc1008##L-Phenylalanine##Microbe	0.45084368	0.02610637	bc1008	L-Phenylalanine
L-Phenylalanine##bc1008##Metabolite	-0.45084368	-0.02610637	L-Phenylalanine	bc1008
bc1008##L-Proline##Microbe	0.53789419	0.03114708	bc1008	L-Proline
L-Proline##bc1008##Metabolite	-0.53789419	-0.03114708	L-Proline	bc1008
bc1008##L-Serine##Microbe	0.6226630999999999	0.03605567	bc1008	L-Serine
L-Serine##bc1008##Metabolite	-0.6226630999999999	-0.03605567	L-Serine	bc1008
bc1008##L-Threonine##Microbe	0.6158498699999999	0.03566115	bc1008	L-Threonine
L-Threonine##bc1008##Metabolite	-0.6158498699999999	-0.03566115	L-Threonine	bc1008
bc1008##L-Tryptophan##Microbe	0.13772171	0.007974849999999999	bc1008	L-Tryptophan
L-Tryptophan##bc1008##Metabolite	-0.13772171	-0.007974849999999999	L-Tryptophan	bc1008
bc1008##L-Tyrosine##Microbe	0.35209982	0.02038855	bc1008	L-Tyrosine
L-Tyrosine##bc1008##Metabolite	-0.35209982	-0.02038855	L-Tyrosine	bc1008
bc1008##L-Valine##Microbe	1.02771572	0.05951048	bc1008	L-Valine
L-Valine##bc1008##Metabolite	-1.02771572	-0.05951048	L-Valine	bc1008
bc1008##Mg##Microbe	0.00818757	0.00047410999999999997	bc1008	Mg
Mg##bc1008##Metabolite	-0.00818757	-0.00047410999999999997	Mg	bc1008
bc1008##Mn2+##Microbe	0.00818757	0.00047410999999999997	bc1008	Mn2+
Mn2+##bc1008##Metabolite	-0.00818757	-0.00047410999999999997	Mn2+	bc1008
bc1008##Myristic acid##Microbe	0.30008266	0.01737646	bc1008	Myristic acid
Myristic acid##bc1008##Metabolite	-0.30008266	-0.01737646	Myristic acid	bc1008
bc1008##NADP##Microbe	0.02456271	0.00142232	bc1008	NADP
NADP##bc1008##Metabolite	-0.02456271	-0.00142232	NADP	bc1008
bc1008##NH3##Microbe	-0.04093785	-0.00237053	bc1008	NH3
bc1008##Niacin##Microbe	-0.00818757	-0.00047410999999999997	bc1008	Niacin
bc1008##O2##Microbe	1.05094872	0.0608558	bc1008	O2
O2##bc1008##Metabolite	-1.05094872	-0.0608558	O2	bc1008
bc1008##Oxidized glutathione##Microbe	0.00409379	0.00023705	bc1008	Oxidized glutathione
Oxidized glutathione##bc1008##Metabolite	-0.00409379	-0.00023705	Oxidized glutathione	bc1008
bc1008##Pimelate##Microbe	0.0215954	0.0012505	bc1008	Pimelate
Pimelate##bc1008##Metabolite	-0.0215954	-0.0012505	Pimelate	bc1008
bc1008##Putrescine##Microbe	0.00818757	0.00047410999999999997	bc1008	Putrescine
Putrescine##bc1008##Metabolite	-0.00818757	-0.00047410999999999997	Putrescine	bc1008
bc1008##Pyridoxal##Microbe	0.00818757	0.00047410999999999997	bc1008	Pyridoxal
Pyridoxal##bc1008##Metabolite	-0.00818757	-0.00047410999999999997	Pyridoxal	bc1008
bc1008##Riboflavin##Microbe	0.02456271	0.00142232	bc1008	Riboflavin
Riboflavin##bc1008##Metabolite	-0.02456271	-0.00142232	Riboflavin	bc1008
bc1008##S-Adenosyl-L-methionine##Microbe	0.00818757	0.00047410999999999997	bc1008	S-Adenosyl-L-methionine
S-Adenosyl-L-methionine##bc1008##Metabolite	-0.00818757	-0.00047410999999999997	S-Adenosyl-L-methionine	bc1008
bc1008##Spermidine##Microbe	0.00818757	0.00047410999999999997	bc1008	Spermidine
Spermidine##bc1008##Metabolite	-0.00818757	-0.00047410999999999997	Spermidine	bc1008
bc1008##Succinate##Microbe	-0.17496122	-0.010131230000000001	bc1008	Succinate
bc1008##Sulfate##Microbe	0.00818757	0.00047410999999999997	bc1008	Sulfate
Sulfate##bc1008##Metabolite	-0.00818757	-0.00047410999999999997	Sulfate	bc1008
bc1008##TRHL##Microbe	0.17282111	0.01000731	bc1008	TRHL
TRHL##bc1008##Metabolite	-0.17282111	-0.01000731	TRHL	bc1008
bc1008##TTP##Microbe	0.05825384	0.00337322	bc1008	TTP
TTP##bc1008##Metabolite	-0.05825384	-0.00337322	TTP	bc1008
bc1008##Thiamin##Microbe	0.00818757	0.00047410999999999997	bc1008	Thiamin
Thiamin##bc1008##Metabolite	-0.00818757	-0.00047410999999999997	Thiamin	bc1008
bc1008##Uridine##Microbe	0.27320910000000004	0.01582033	bc1008	Uridine
Uridine##bc1008##Metabolite	-0.27320910000000004	-0.01582033	Uridine	bc1008
bc1008##Zn2+##Microbe	0.00818757	0.00047410999999999997	bc1008	Zn2+
Zn2+##bc1008##Metabolite	-0.00818757	-0.00047410999999999997	Zn2+	bc1008
bc1008##dATP##Microbe	0.06234763	0.00361027	bc1008	dATP
dATP##bc1008##Metabolite	-0.06234763	-0.00361027	dATP	bc1008
bc1008##dGTP##Microbe	0.03524552	0.00204092	bc1008	dGTP
dGTP##bc1008##Metabolite	-0.03524552	-0.00204092	dGTP	bc1008
bc1008##ddca##Microbe	0.13775997	0.00797707	bc1008	ddca
ddca##bc1008##Metabolite	-0.13775997	-0.00797707	ddca	bc1008
bc1008##fe3##Microbe	0.02456271	0.00142232	bc1008	fe3
fe3##bc1008##Metabolite	-0.02456271	-0.00142232	fe3	bc1008
bc1008##hexadecenoate##Microbe	0.32909634	0.019056510000000002	bc1008	hexadecenoate
hexadecenoate##bc1008##Metabolite	-0.32909634	-0.019056510000000002	hexadecenoate	bc1008
bc1008##meso-2,6-Diaminopimelate##Microbe	0.07297378	0.00422558	bc1008	meso-2,6-Diaminopimelate
meso-2,6-Diaminopimelate##bc1008##Metabolite	-0.07297378	-0.00422558	meso-2,6-Diaminopimelate	bc1008
bc1003##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	1.05737016	0.09117985999999999	bc1003	1,2-Diacyl-sn-glycerol dioctadecanoyl
1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1003##Metabolite	-1.05737016	-0.09117985999999999	1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1003
bc1003##4-Hydroxybenzoate##Microbe	0.02381695	0.0020538	bc1003	4-Hydroxybenzoate
4-Hydroxybenzoate##bc1003##Metabolite	-0.02381695	-0.0020538	4-Hydroxybenzoate	bc1003
bc1003##5-Aminolevulinate##Microbe	0.19053563	0.016430399999999998	bc1003	5-Aminolevulinate
5-Aminolevulinate##bc1003##Metabolite	-0.19053563	-0.016430399999999998	5-Aminolevulinate	bc1003
bc1003##AMP##Microbe	0.91128697	0.07858271	bc1003	AMP
AMP##bc1003##Metabolite	-0.91128697	-0.07858271	AMP	bc1003
bc1003##Acetate##Microbe	-49.358907769999995	-4.25635083	bc1003	Acetate
bc1003##Ala-Ala##Microbe	0.21227458	0.01830501	bc1003	Ala-Ala
Ala-Ala##bc1003##Metabolite	-0.21227458	-0.01830501	Ala-Ala	bc1003
bc1003##BET##Microbe	0.04763391	0.0041076	bc1003	BET
BET##bc1003##Metabolite	-0.04763391	-0.0041076	BET	bc1003
bc1003##BIOT##Microbe	0.02381695	0.0020538	bc1003	BIOT
BIOT##bc1003##Metabolite	-0.02381695	-0.0020538	BIOT	bc1003
bc1003##CMP##Microbe	0.71381979	0.06155459	bc1003	CMP
CMP##bc1003##Metabolite	-0.71381979	-0.06155459	CMP	bc1003
bc1003##CO2##Microbe	-61.071318690000005	-5.266343399999999	bc1003	CO2
