	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
2-Oxoglutarate	bc1016.bc1010.bc1010	3		0	bc1016.bc1010.bc1010	3	Metabolite
4-Hydroxybenzoate	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
5-Aminolevulinate	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
AMP	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
Acetate	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
Adenosine	bc1010.bc1011.bc1010.bc1011	4		0	bc1010.bc1011.bc1010.bc1011	4	Metabolite
Ala-Ala	bc1010.bc1015.bc1010.bc1015	4		0	bc1010.bc1015.bc1010.bc1015	4	Metabolite
Arsenate	bc1015.bc1015	2		0	bc1015.bc1015	2	Metabolite
Arsenite	bc1015.bc1015	2		0	bc1015.bc1015	2	Metabolite
BET	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
BIOT	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
CMP	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
CO2	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
Ca2+	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
Chitobiose	bc1016	1		0	bc1016	1	Metabolite
Chorismate	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
Citrate	bc1016	1		0	bc1016	1	Metabolite
Cl-	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
Co2+	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
CoA	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
Cu2+	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
Cytidine	bc1016	1		0	bc1016	1	Metabolite
D-Alanine	bc1016.bc1011.bc1011	3		0	bc1016.bc1011.bc1011	3	Metabolite
D-Arabinose	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
D-Glucose	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	bc1016.bc1010.bc1011.bc1015	4	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015bc1016.bc1010.bc1011.bc1015	11	Metabolite
Deoxycytidine	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
Deoxyguanosine	bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	6		0	bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	6	Metabolite
Folate	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
Formate	bc1016.bc1015.bc1011.bc1011.bc1015	5		0	bc1016.bc1015.bc1011.bc1011.bc1015	5	Metabolite
Fumarate	bc1010.bc1010	2		0	bc1010.bc1010	2	Metabolite
GTP	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
Glucose-1-phosphate	bc1016	1		0	bc1016	1	Metabolite
Glycerol	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
Glycine	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
H+	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
H2O	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
Heme	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
K+	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
L-Alanine	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
L-Arginine	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
L-Asparagine	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
L-Aspartate	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
L-Cysteine	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
L-Glutamate	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
L-Glutamine	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
L-Histidine	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
L-Isoleucine	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
L-Lactate	bc1016	1		0	bc1016	1	Metabolite
L-Leucine	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
L-Lysine	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
L-Methionine	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
L-Phenylalanine	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
L-Proline	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
L-Serine	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
L-Threonine	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
L-Tryptophan	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
L-Tyrosine	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
L-Valine	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
Mg	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
Mn2+	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
Myristic acid	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
N-Acetyl-D-glucosamine	bc1015.bc1015	2		0	bc1015.bc1015	2	Metabolite
NADP	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
NH3	bc1016.bc1010.bc1015.bc1010.bc1015	5		0	bc1016.bc1010.bc1015.bc1010.bc1015	5	Metabolite
Niacin	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7		0	bc1016.bc1010.bc1015.bc1011.bc1010.bc1011.bc1015	7	Metabolite
