	Source	Target	Microbe	Weight	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
4	Spermidine-e0	H2O-e0	Turicimonas_muris_YL45	-2.0000000000020024	2.0000000000020024	-1.0	1.414213562373803	-1.414213562373803
5	Cytidine-e0	H2O-e0	Turicimonas_muris_YL45	5.999999999967301	5.999999999967301	1.0	2.449489742776503	2.449489742776503
17	H2O2-e0	H2O-e0	Turicimonas_muris_YL45	-16.548368806177564	16.548368806177564	-1.0	4.067968633873369	-4.067968633873369
19	Folate	H2O-e0	Turicimonas_muris_YL45	15.999999999917222	15.999999999917222	1.0	3.9999999999896527	3.9999999999896527
20	Riboflavin	H2O-e0	Turicimonas_muris_YL45	-5268.025377083177	5268.025377083177	-1.0	72.58116406536324	-72.58116406536324
29	H2O2-e0	Phosphate-e0	Turicimonas_muris_YL45	1.4889093986761233	1.4889093986761233	1.0	1.2202087520896263	1.2202087520896263
31	Riboflavin	Phosphate-e0	Turicimonas_muris_YL45	-127.4577549593898	127.4577549593898	-1.0	11.28971899381866	-11.28971899381866
37	Spermidine-e0	L-Glutamate-e0	Turicimonas_muris_YL45	1.0000000000000004	1.0000000000000004	1.0	1.0000000000000002	1.0000000000000002
41	H2O2-e0	L-Glutamate-e0	Turicimonas_muris_YL45	-1.4122738273730797	1.4122738273730797	-1.0	1.1883912770519143	-1.1883912770519143
43	Folate	L-Glutamate-e0	Turicimonas_muris_YL45	0.99999999999857	0.99999999999857	1.0	0.999999999999285	0.999999999999285
44	Riboflavin	L-Glutamate-e0	Turicimonas_muris_YL45	-76.04418554073797	76.04418554073797	-1.0	8.720331733411177	-8.720331733411177
46	Riboflavin	Zn2+-e0	Turicimonas_muris_YL45	-0.9241112603164745	0.9241112603164745	-1.0	0.9613070582891163	-0.9613070582891163
52	Spermidine-e0	L-Lysine-e0	Turicimonas_muris_YL45	1.3333333333329735	1.3333333333329735	1.0	1.1547005383790958	1.1547005383790958
53	Cytidine-e0	L-Lysine-e0	Turicimonas_muris_YL45	0.5555555555527738	0.5555555555527738	1.0	0.7453559924980638	0.7453559924980638
61	D-Lactate-e0	L-Lysine-e0	Turicimonas_muris_YL45	0.33333333333238746	0.33333333333238746	1.0	0.5773502691888066	0.5773502691888066
68	H2O2-e0	L-Lysine-e0	Turicimonas_muris_YL45	3.7743828913680924	3.7743828913680924	1.0	1.9427771079998066	1.9427771079998066
70	Folate	L-Lysine-e0	Turicimonas_muris_YL45	0.9999999999932693	0.9999999999932693	1.0	0.9999999999966346	0.9999999999966346
71	Riboflavin	L-Lysine-e0	Turicimonas_muris_YL45	-508.1857520331922	508.1857520331922	-1.0	22.542975669445067	-22.542975669445067
78	Spermidine-e0	L-Aspartate-e0	Turicimonas_muris_YL45	-1.0000000000004867	1.0000000000004867	-1.0	1.0000000000002434	-1.0000000000002434
79	Cytidine-e0	L-Aspartate-e0	Turicimonas_muris_YL45	0.999999999994502	0.999999999994502	1.0	0.999999999997251	0.999999999997251
87	H2O2-e0	L-Aspartate-e0	Turicimonas_muris_YL45	-20.42092776543262	20.42092776543262	-1.0	4.518952064962918	-4.518952064962918
89	Folate	L-Aspartate-e0	Turicimonas_muris_YL45	7.999999999986386	7.999999999986386	1.0	2.8284271247437833	2.8284271247437833
90	Riboflavin	L-Aspartate-e0	Turicimonas_muris_YL45	-1073.2862451480844	1073.2862451480844	-1.0	32.76104768086766	-32.76104768086766
97	H2O2-e0	Sulfate-e0	Turicimonas_muris_YL45	-5.282564717141203	5.282564717141203	-1.0	2.298383065796736	-2.298383065796736
99	Riboflavin	Sulfate-e0	Turicimonas_muris_YL45	-0.924111260290545	0.924111260290545	-1.0	0.9613070582756298	-0.9613070582756298
107	H2O2-e0	L-Arginine-e0	Turicimonas_muris_YL45	-0.0028756471277614024	0.0028756471277614024	-1.0	0.05362506063177367	-0.05362506063177367
109	Riboflavin	L-Arginine-e0	Turicimonas_muris_YL45	-35.572358341767746	35.572358341767746	-1.0	5.964256730034997	-5.964256730034997
112	Riboflavin	L-Histidine-e0	Turicimonas_muris_YL45	-11.393282031168743	11.393282031168743	-1.0	3.3753936112946508	-3.3753936112946508
113	Riboflavin	L-Proline-e0	Turicimonas_muris_YL45	-26.584324739416687	26.584324739416687	-1.0	5.155998908011588	-5.155998908011588
114	Riboflavin	Co2+-e0	Turicimonas_muris_YL45	-0.9241112603148767	0.9241112603148767	-1.0	0.9613070582882852	-0.9613070582882852
123	H2O2-e0	L-Threonine-e0	Turicimonas_muris_YL45	-0.9133139627604111	0.9133139627604111	-1.0	0.9556746113402883	-0.9556746113402883
125	Folate	L-Threonine-e0	Turicimonas_muris_YL45	0.9999999999972569	0.9999999999972569	1.0	0.9999999999986284	0.9999999999986284
126	Riboflavin	L-Threonine-e0	Turicimonas_muris_YL45	-158.6429149949957	158.6429149949957	-1.0	12.595352912681554	-12.595352912681554
129	Spermidine-e0	Spermidine-e0	Turicimonas_muris_YL45	-1.0000000000000018	1.0000000000000018	-1.0	1.0000000000000009	-1.0000000000000009
136	H2O2-e0	Thiamin-e0	Turicimonas_muris_YL45	0.10764967716895842	0.10764967716895842	1.0	0.3281001023604815	0.3281001023604815
144	H2O2-e0	fe3-e0	Turicimonas_muris_YL45	1.088697835037319	1.088697835037319	1.0	1.0434068406126726	1.0434068406126726
146	Riboflavin	fe3-e0	Turicimonas_muris_YL45	-0.9241112603227646	0.9241112603227646	-1.0	0.9613070582923879	-0.9613070582923879
152	Spermidine-e0	H+-e0	Turicimonas_muris_YL45	3.3333333333352417	3.3333333333352417	1.0	1.8257418583510763	1.8257418583510763
153	Cytidine-e0	H+-e0	Turicimonas_muris_YL45	-6.777777777737404	6.777777777737404	-1.0	2.6034165586277975	-2.6034165586277975
162	D-Lactate-e0	H+-e0	Turicimonas_muris_YL45	0.33333333334464266	0.33333333334464266	1.0	0.5773502691994199	0.5773502691994199
170	H2O2-e0	H+-e0	Turicimonas_muris_YL45	15.410184299446854	15.410184299446854	1.0	3.925580759511496	3.925580759511496
172	Folate	H+-e0	Turicimonas_muris_YL45	-29.999999999897263	29.999999999897263	-1.0	5.477225575042283	-5.477225575042283
173	Riboflavin	H+-e0	Turicimonas_muris_YL45	6459.756974517813	6459.756974517813	1.0	80.37261333637107	80.37261333637107
175	Cytidine-e0	Uracil-e0	Turicimonas_muris_YL45	0.9999999999998158	0.9999999999998158	1.0	0.9999999999999079	0.9999999999999079
176	Riboflavin	Uracil-e0	Turicimonas_muris_YL45	-39.642230877513065	39.642230877513065	-1.0	6.296207658385567	-6.296207658385567
