	In	InAmount	Out	OutAmount	All	AllAmount	Type
5'-Deoxyadenosine-e0	Turicimonas_muris_YL45.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Turicimonas_muris_YL45	5		0	Turicimonas_muris_YL45.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Turicimonas_muris_YL45	5	Metabolite
5-Methylthio-D-ribose-e0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	3		0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	3	Metabolite
Acetate-e0	Turicimonas_muris_YL45.Turicimonas_muris_YL45.Turicimonas_muris_YL45.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Turicimonas_muris_YL45	11		0	Turicimonas_muris_YL45.Turicimonas_muris_YL45.Turicimonas_muris_YL45.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Turicimonas_muris_YL45	11	Metabolite
CO2-e0	Turicimonas_muris_YL45.Turicimonas_muris_YL45.Turicimonas_muris_YL45.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Turicimonas_muris_YL45	11		0	Turicimonas_muris_YL45.Turicimonas_muris_YL45.Turicimonas_muris_YL45.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Turicimonas_muris_YL45	11	Metabolite
Ca2+-e0	Turicimonas_muris_YL45.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Turicimonas_muris_YL45	4		0	Turicimonas_muris_YL45.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Turicimonas_muris_YL45	4	Metabolite
Cl--e0	Turicimonas_muris_YL45.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Turicimonas_muris_YL45	4		0	Turicimonas_muris_YL45.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Turicimonas_muris_YL45	4	Metabolite
Co2+-e0	Turicimonas_muris_YL45.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Turicimonas_muris_YL45	4		0	Turicimonas_muris_YL45.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Turicimonas_muris_YL45	4	Metabolite
Cu2+-e0	Turicimonas_muris_YL45.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Turicimonas_muris_YL45	4		0	Turicimonas_muris_YL45.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Turicimonas_muris_YL45	4	Metabolite
Cytosine	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	3		0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	3	Metabolite
D-Glucose-e0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	3		0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	3	Metabolite
D-Glyceraldehyde-e0	Turicimonas_muris_YL45.Enterococcus_faecalis_KB1.Turicimonas_muris_YL45	3		0	Turicimonas_muris_YL45.Enterococcus_faecalis_KB1.Turicimonas_muris_YL45	3	Metabolite
D-Mannose-e0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	8		0	Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1.Enterococcus_faecalis_KB1	8	Metabolite
