	0.0000-0.0000	0.0000-2.9215	2.9215-3.2445	3.2445-3.5547	3.8134-3.8196	3.8196-4.1049	4.1049-4.4903	4.4903-5.2638	5.2638-5.5277	5.5277-5.8845	5.8845-6.2952	6.2952-6.3713	6.3713-20.0000	Source	Target
Bifidobacterium_animalis_YL2##Turicimonas_muris_YL45##Riboflavin	-126.68907411748519	-126.68907411741665	-126.68907411751904	-126.68907411745957	-126.68907411730434	-126.6890741172877	-126.68907411757654	-126.68907411763472	-126.68907411748339	-126.68907411731524	-126.68907411721227	-126.68907411714824	-126.68907411715111	Bifidobacterium_animalis_YL2	Turicimonas_muris_YL45
Turicimonas_muris_YL45##Bifidobacterium_animalis_YL2##Riboflavin	-96.79614651729678	-96.79614651724671	-96.79614651734832	-96.79614651719673	-96.79614651721484	-96.79614651725463	-96.79614651729841	-96.79614651730301	-96.79614651724425	-96.79614651722588	-96.79614651724029	-96.79614651703262	-96.79614651703939	Turicimonas_muris_YL45	Bifidobacterium_animalis_YL2
