	0.3841	0.7682	1.1524	1.76705	Source	Target
bc1011##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	-0.31659047	-0.07365729	-2.32e-06	0.0	bc1011	1,2-Diacyl-sn-glycerol dioctadecanoyl
1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1011##Metabolite	0.31659047	0.07365729	2.32e-06	0.0	1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1011
bc1011##4-Hydroxybenzoate##Microbe	-0.00713111	-0.00165911	-5e-08	0.0	bc1011	4-Hydroxybenzoate
4-Hydroxybenzoate##bc1011##Metabolite	0.00713111	0.00165911	5e-08	0.0	4-Hydroxybenzoate	bc1011
bc1011##5-Aminolevulinate##Microbe	-0.05704886	-0.01327287	-4.2e-07	0.0	bc1011	5-Aminolevulinate
5-Aminolevulinate##bc1011##Metabolite	0.05704886	0.01327287	4.2e-07	0.0	5-Aminolevulinate	bc1011
bc1011##AMP##Microbe	-0.19545304	-0.0454737	-1.43e-06	0.0	bc1011	AMP
AMP##bc1011##Metabolite	0.19545304	0.0454737	1.43e-06	0.0	AMP	bc1011
bc1011##Acetate##Microbe	14.51906466	3.37797559	0.00010653	0.0	bc1011	Acetate
bc1011##Adenosine##Microbe	-0.07739821	-0.01800731	-5.7e-07	0.0	bc1011	Adenosine
Adenosine##bc1011##Metabolite	0.07739821	0.01800731	5.7e-07	0.0	Adenosine	bc1011
bc1011##BET##Microbe	-0.01426222	-0.00331822	-1e-07	0.0	bc1011	BET
BET##bc1011##Metabolite	0.01426222	0.00331822	1e-07	0.0	BET	bc1011
bc1011##BIOT##Microbe	-0.00713111	-0.00165911	-5e-08	0.0	bc1011	BIOT
BIOT##bc1011##Metabolite	0.00713111	0.00165911	5e-08	0.0	BIOT	bc1011
bc1011##CMP##Microbe	-0.21372699	-0.04972528	-1.57e-06	0.0	bc1011	CMP
CMP##bc1011##Metabolite	0.21372699	0.04972528	1.57e-06	0.0	CMP	bc1011
bc1011##CO2##Microbe	18.4087602	4.28294412	0.00013507	0.0	bc1011	CO2
bc1011##Ca2+##Microbe	-0.00713111	-0.00165911	-5e-08	0.0	bc1011	Ca2+
Ca2+##bc1011##Metabolite	0.00713111	0.00165911	5e-08	0.0	Ca2+	bc1011
bc1011##Chorismate##Microbe	-0.01426222	-0.00331822	-1e-07	0.0	bc1011	Chorismate
Chorismate##bc1011##Metabolite	0.01426222	0.00331822	1e-07	0.0	Chorismate	bc1011
bc1011##Cl-##Microbe	-0.00713111	-0.00165911	-5e-08	0.0	bc1011	Cl-
Cl-##bc1011##Metabolite	0.00713111	0.00165911	5e-08	0.0	Cl-	bc1011
bc1011##Co2+##Microbe	-0.00713111	-0.00165911	-5e-08	0.0	bc1011	Co2+
Co2+##bc1011##Metabolite	0.00713111	0.00165911	5e-08	0.0	Co2+	bc1011
bc1011##CoA##Microbe	-0.01426222	-0.00331822	-1e-07	0.0	bc1011	CoA
CoA##bc1011##Metabolite	0.01426222	0.00331822	1e-07	0.0	CoA	bc1011
bc1011##Cu2+##Microbe	-0.00713111	-0.00165911	-5e-08	0.0	bc1011	Cu2+
Cu2+##bc1011##Metabolite	0.00713111	0.00165911	5e-08	0.0	Cu2+	bc1011
