	Source	Target	SourceType	Weight	Variance	Cofactor	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	PAN	Bacteroides_caecimuris_I48	Metabolite	126.68907411715634	2.063018236755928e-19	None	126.68907411715634	1.0	11.255624110512768	11.255624110512768
1	Bacteroides_caecimuris_I48	Phosphate-e0	Microbe	-127.45775495890307	1.1728192880756205e-19	PAN	127.45775495890307	-1.0	11.289718993797102	-11.289718993797102
2	Bacteroides_caecimuris_I48	Mn2+-e0	Microbe	-0.9241112603158925	1.077589912725076e-23	PAN	0.9241112603158925	-1.0	0.9613070582888136	-0.9613070582888136
3	Bacteroides_caecimuris_I48	Zn2+-e0	Microbe	-0.9241112603150043	1.1445582476416315e-23	PAN	0.9241112603150043	-1.0	0.9613070582883516	-0.9613070582883516
4	Bacteroides_caecimuris_I48	Sulfate-e0	Microbe	-0.9241112601338833	1.0046056907282129e-19	PAN	0.9241112601338833	-1.0	0.9613070581941461	-0.9613070581941461
5	Bacteroides_caecimuris_I48	Co2+-e0	Microbe	-0.9241112603154309	1.324677355745171e-23	PAN	0.9241112603154309	-1.0	0.9613070582885735	-0.9613070582885735
6	Bacteroides_caecimuris_I48	Spermidine-e0	Microbe	-0.9999999999999994	9.754984727283927e-32	Spermidine-e0	0.9999999999999994	-1.0	0.9999999999999997	-0.9999999999999997
7	Bacteroides_caecimuris_I48	fe3-e0	Microbe	-0.9241112602510122	1.5713716423620923e-20	PAN	0.9241112602510122	-1.0	0.9613070582550678	-0.9613070582550678
8	Bacteroides_caecimuris_I48	H+-e0	Microbe	4.178035231872575	0.2697368174579662	Spermidine-e0	4.178035231872575	1.0	2.044024273797299	2.044024273797299
9	Bacteroides_caecimuris_I48	H+-e0	Microbe	-3.7507506753703606	0.528684162206066	Folate	3.7507506753703606	-1.0	1.9366854869519625	-1.9366854869519625
10	Bacteroides_caecimuris_I48	H+-e0	Microbe	-4.537108397135811	1.823420886015673	Riboflavin	4.537108397135811	-1.0	2.1300489189536966	-2.1300489189536966
11	Bacteroides_caecimuris_I48	H+-e0	Microbe	1016.4588907168975	430686.26463610254	PAN	1016.4588907168975	1.0	31.881952429499947	31.881952429499947
