	Source	Target	Metabolites	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	bc1008	bc1012	O2	-0.000663307131447233	1.8324365789210428e-06	0.000663307131447233	-1.0	0.025754749687139904	-0.025754749687139904
1	bc1010	bc1012	Fumarate.O2	-0.029592232631501465	0.00364716225135164	0.029592232631501465	-1.0	0.17202393040359665	-0.17202393040359665
2	bc1008	bc1010	O2	-0.0009368220699632434	2.3206144305293925e-06	0.0009368220699632434	-1.0	0.030607549231574282	-0.030607549231574282
3	bc1012	bc1010	O2	-0.04179062563516576	0.0046179210891371955	0.04179062563516576	-1.0	0.20442755595850026	-0.20442755595850026
4	bc1010	bc1008	D-Glucose	-0.050287880826629786	0.00012375048258088725	0.050287880826629786	-1.0	0.22424959493080424	-0.22424959493080424
5	bc1012	bc1008	D-Glucose	-0.055012363761414315	1.8718561799221516e-05	0.055012363761414315	-1.0	0.23454714613785926	-0.23454714613785926
6	bc1008	bc1012	D-Glucose.O2	-0.039523404310728406	0.09333164017474838	0.039523404310728406	-1.0	0.19880494035795088	-0.19880494035795088
7	bc1010	bc1012	D-Glucose.Fumarate.O2	-0.002002260760741707	0.00040627224252689267	0.002002260760741707	-1.0	0.0447466284846323	-0.0447466284846323
8	bc1010	bc1012	D-Glucose.O2	-0.006760302445473932	0.0005994566039717602	0.006760302445473932	-1.0	0.08222105840643218	-0.08222105840643218
9	bc1008	bc1012	D-Glucose	-0.12350944656922269	0.005835845053814262	0.12350944656922269	-1.0	0.35143910791091915	-0.35143910791091915
10	bc1010	bc1012	D-Glucose	-0.12350944656922362	0.005835845053814352	0.12350944656922362	-1.0	0.3514391079109205	-0.3514391079109205
11	bc1008	bc1010	D-Glucose	-0.19427740058940243	0.014439360827028968	0.19427740058940243	-1.0	0.440769101218997	-0.440769101218997
12	bc1012	bc1010	D-Glucose	-0.1942774005894044	0.01443936082702926	0.1942774005894044	-1.0	0.44076910121899926	-0.44076910121899926
