	0.32945	0.6594500000000001	0.9995499999999999	1.66955	Source	Target
bc1002##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	-0.50828613	-0.07897968	-1.363e-05	0.0	bc1002	1,2-Diacyl-sn-glycerol dioctadecanoyl
1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1002##Metabolite	0.50828613	0.07897968	1.363e-05	0.0	1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1002
bc1002##4-Hydroxybenzoate##Microbe	-0.011449	-0.00177899	-3.1e-07	0.0	bc1002	4-Hydroxybenzoate
4-Hydroxybenzoate##bc1002##Metabolite	0.011449	0.00177899	3.1e-07	0.0	4-Hydroxybenzoate	bc1002
bc1002##5-Aminolevulinate##Microbe	-0.09159197	-0.01423195	-2.46e-06	0.0	bc1002	5-Aminolevulinate
5-Aminolevulinate##bc1002##Metabolite	0.09159197	0.01423195	2.46e-06	0.0	5-Aminolevulinate	bc1002
bc1002##AMP##Microbe	-0.43806279	-0.06806807	-1.174e-05	0.0	bc1002	AMP
AMP##bc1002##Metabolite	0.43806279	0.06806807	1.174e-05	0.0	AMP	bc1002
bc1002##Acetate##Microbe	23.28456845	3.61805609	0.00062428	-6e-08	bc1002	Acetate
bc1002##Ala-Ala##Microbe	-0.10204205	-0.01585573	-2.74e-06	0.0	bc1002	Ala-Ala
Ala-Ala##bc1002##Metabolite	0.10204205	0.01585573	2.74e-06	0.0	Ala-Ala	bc1002
bc1002##BET##Microbe	-0.02289799	-0.00355799	-6.1e-07	0.0	bc1002	BET
BET##bc1002##Metabolite	0.02289799	0.00355799	6.1e-07	0.0	BET	bc1002
bc1002##BIOT##Microbe	-0.011449	-0.00177899	-3.1e-07	0.0	bc1002	BIOT
BIOT##bc1002##Metabolite	0.011449	0.00177899	3.1e-07	0.0	BIOT	bc1002
bc1002##CMP##Microbe	-0.34313877	-0.05331837	-9.2e-06	0.0	bc1002	CMP
CMP##bc1002##Metabolite	0.34313877	0.05331837	9.2e-06	0.0	CMP	bc1002
bc1002##CO2##Microbe	29.47559285	4.58004401	0.00079026	-8e-08	bc1002	CO2
bc1002##Ca2+##Microbe	-0.011449	-0.00177899	-3.1e-07	0.0	bc1002	Ca2+
Ca2+##bc1002##Metabolite	0.011449	0.00177899	3.1e-07	0.0	Ca2+	bc1002
bc1002##Chorismate##Microbe	-0.02289799	-0.00355799	-6.1e-07	0.0	bc1002	Chorismate
Chorismate##bc1002##Metabolite	0.02289799	0.00355799	6.1e-07	0.0	Chorismate	bc1002
bc1002##Cl-##Microbe	-0.011449	-0.00177899	-3.1e-07	0.0	bc1002	Cl-
Cl-##bc1002##Metabolite	0.011449	0.00177899	3.1e-07	0.0	Cl-	bc1002
bc1002##Co2+##Microbe	-0.011449	-0.00177899	-3.1e-07	0.0	bc1002	Co2+
Co2+##bc1002##Metabolite	0.011449	0.00177899	3.1e-07	0.0	Co2+	bc1002
bc1002##CoA##Microbe	-0.02289799	-0.00355799	-6.1e-07	0.0	bc1002	CoA
CoA##bc1002##Metabolite	0.02289799	0.00355799	6.1e-07	0.0	CoA	bc1002
bc1002##Cu2+##Microbe	-0.011449	-0.00177899	-3.1e-07	0.0	bc1002	Cu2+
Cu2+##bc1002##Metabolite	0.011449	0.00177899	3.1e-07	0.0	Cu2+	bc1002
bc1002##D-Arabinose##Microbe	-0.30612616	-0.0475672	-8.21e-06	0.0	bc1002	D-Arabinose
D-Arabinose##bc1002##Metabolite	0.30612616	0.0475672	8.21e-06	0.0	D-Arabinose	bc1002
bc1002##D-Glucose##Microbe	-15.06235285	-2.34045298	-0.00040383	4e-08	bc1002	D-Glucose
D-Glucose##bc1002##Metabolite	15.06235285	2.34045298	0.00040383	0.0	D-Glucose	bc1002
bc1002##Deoxycytidine##Microbe	-0.09155018	-0.01422546	-2.45e-06	0.0	bc1002	Deoxycytidine
Deoxycytidine##bc1002##Metabolite	0.09155018	0.01422546	2.45e-06	0.0	Deoxycytidine	bc1002
bc1002##Deoxyguanosine##Microbe	-0.011449	-0.00177899	-3.1e-07	0.0	bc1002	Deoxyguanosine
Deoxyguanosine##bc1002##Metabolite	0.011449	0.00177899	3.1e-07	0.0	Deoxyguanosine	bc1002
bc1002##Folate##Microbe	-0.03434699	-0.00533698	-9.2e-07	0.0	bc1002	Folate
Folate##bc1002##Metabolite	0.03434699	0.00533698	9.2e-07	0.0	Folate	bc1002
bc1002##GTP##Microbe	-0.55245341	-0.08584258	-1.481e-05	0.0	bc1002	GTP
GTP##bc1002##Metabolite	0.55245341	0.08584258	1.481e-05	0.0	GTP	bc1002
bc1002##Glycerol##Microbe	-0.25414306	-0.03948984	-6.81e-06	0.0	bc1002	Glycerol
Glycerol##bc1002##Metabolite	0.25414306	0.03948984	6.81e-06	0.0	Glycerol	bc1002
bc1002##Glycine##Microbe	-2.03444859	-0.31612135	-5.455e-05	1e-08	bc1002	Glycine
Glycine##bc1002##Metabolite	2.03444859	0.31612135	5.455e-05	0.0	Glycine	bc1002
bc1002##H+##Microbe	20.83154138	3.23689423	0.00055851	-6e-08	bc1002	H+
bc1002##H2O##Microbe	54.30154193	8.43760644	0.00145587	-1.5e-07	bc1002	H2O
bc1002##Heme##Microbe	-0.011449	-0.00177899	-3.1e-07	0.0	bc1002	Heme
Heme##bc1002##Metabolite	0.011449	0.00177899	3.1e-07	0.0	Heme	bc1002
bc1002##K+##Microbe	-0.011449	-0.00177899	-3.1e-07	0.0	bc1002	K+
K+##bc1002##Metabolite	0.011449	0.00177899	3.1e-07	0.0	K+	bc1002
bc1002##L-Alanine##Microbe	-1.84799405	-0.28714924	-4.955e-05	1e-08	bc1002	L-Alanine
L-Alanine##bc1002##Metabolite	1.84799405	0.28714924	4.955e-05	0.0	L-Alanine	bc1002
bc1002##L-Arginine##Microbe	-1.00651135	-0.15639605	-2.699e-05	0.0	bc1002	L-Arginine
L-Arginine##bc1002##Metabolite	1.00651135	0.15639605	2.699e-05	0.0	L-Arginine	bc1002
bc1002##L-Asparagine##Microbe	-0.81938018	-0.12731881	-2.197e-05	0.0	bc1002	L-Asparagine
L-Asparagine##bc1002##Metabolite	0.81938018	0.12731881	2.197e-05	0.0	L-Asparagine	bc1002
bc1002##L-Aspartate##Microbe	-0.81938018	-0.12731881	-2.197e-05	0.0	bc1002	L-Aspartate
L-Aspartate##bc1002##Metabolite	0.81938018	0.12731881	2.197e-05	0.0	L-Aspartate	bc1002
bc1002##L-Cysteine##Microbe	-0.31067408	-0.04827387	-8.33e-06	0.0	bc1002	L-Cysteine
L-Cysteine##bc1002##Metabolite	0.31067408	0.04827387	8.33e-06	0.0	L-Cysteine	bc1002
bc1002##L-Glutamate##Microbe	-0.62209011	-0.09666303	-1.668e-05	0.0	bc1002	L-Glutamate
L-Glutamate##bc1002##Metabolite	0.62209011	0.09666303	1.668e-05	0.0	L-Glutamate	bc1002
bc1002##L-Glutamine##Microbe	-1.2905885	-0.20053718	-3.46e-05	0.0	bc1002	L-Glutamine
L-Glutamine##bc1002##Metabolite	1.2905885	0.20053718	3.46e-05	0.0	L-Glutamine	bc1002
bc1002##L-Histidine##Microbe	-0.32339173	-0.05024999	-8.67e-06	0.0	bc1002	L-Histidine
L-Histidine##bc1002##Metabolite	0.32339173	0.05024999	8.67e-06	0.0	L-Histidine	bc1002
bc1002##L-Isoleucine##Microbe	-0.98652646	-0.15329071	-2.645e-05	0.0	bc1002	L-Isoleucine
L-Isoleucine##bc1002##Metabolite	0.98652646	0.15329071	2.645e-05	0.0	L-Isoleucine	bc1002
bc1002##L-Leucine##Microbe	-1.53156871	-0.23798171	-4.106e-05	0.0	bc1002	L-Leucine
L-Leucine##bc1002##Metabolite	1.53156871	0.23798171	4.106e-05	0.0	L-Leucine	bc1002
bc1002##L-Lysine##Microbe	-1.1645736	-0.18095644	-3.122e-05	0.0	bc1002	L-Lysine
L-Lysine##bc1002##Metabolite	1.1645736	0.18095644	3.122e-05	0.0	L-Lysine	bc1002
bc1002##L-Methionine##Microbe	-0.49852576	-0.07746307	-1.337e-05	0.0	bc1002	L-Methionine
L-Methionine##bc1002##Metabolite	0.49852576	0.07746307	1.337e-05	0.0	L-Methionine	bc1002
bc1002##L-Phenylalanine##Microbe	-0.6304322	-0.09795926	-1.69e-05	0.0	bc1002	L-Phenylalanine
L-Phenylalanine##bc1002##Metabolite	0.6304322	0.09795926	1.69e-05	0.0	L-Phenylalanine	bc1002
bc1002##L-Proline##Microbe	-0.7521583	-0.11687358	-2.017e-05	0.0	bc1002	L-Proline
L-Proline##bc1002##Metabolite	0.7521583	0.11687358	2.017e-05	0.0	L-Proline	bc1002
bc1002##L-Serine##Microbe	-0.88214294	-0.13707115	-2.365e-05	0.0	bc1002	L-Serine
L-Serine##bc1002##Metabolite	0.88214294	0.13707115	2.365e-05	0.0	L-Serine	bc1002
bc1002##L-Threonine##Microbe	-0.86116675	-0.13381178	-2.309e-05	0.0	bc1002	L-Threonine
L-Threonine##bc1002##Metabolite	0.86116675	0.13381178	2.309e-05	0.0	L-Threonine	bc1002
bc1002##L-Tryptophan##Microbe	-0.19258159	-0.02992415	-5.16e-06	0.0	bc1002	L-Tryptophan
L-Tryptophan##bc1002##Metabolite	0.19258159	0.02992415	5.16e-06	0.0	L-Tryptophan	bc1002
bc1002##L-Tyrosine##Microbe	-0.49235483	-0.0765042	-1.32e-05	0.0	bc1002	L-Tyrosine
L-Tyrosine##bc1002##Metabolite	0.49235483	0.0765042	1.32e-05	0.0	L-Tyrosine	bc1002
bc1002##L-Valine##Microbe	-1.43709472	-0.22330194	-3.853e-05	0.0	bc1002	L-Valine
L-Valine##bc1002##Metabolite	1.43709472	0.22330194	3.853e-05	0.0	L-Valine	bc1002
bc1002##Mg##Microbe	-0.011449	-0.00177899	-3.1e-07	0.0	bc1002	Mg
Mg##bc1002##Metabolite	0.011449	0.00177899	3.1e-07	0.0	Mg	bc1002
bc1002##Mn2+##Microbe	-0.011449	-0.00177899	-3.1e-07	0.0	bc1002	Mn2+
Mn2+##bc1002##Metabolite	0.011449	0.00177899	3.1e-07	0.0	Mn2+	bc1002
bc1002##Myristic acid##Microbe	-0.3079895	-0.04785673	-8.26e-06	0.0	bc1002	Myristic acid
Myristic acid##bc1002##Metabolite	0.3079895	0.04785673	8.26e-06	0.0	Myristic acid	bc1002
bc1002##NADP##Microbe	-0.02289799	-0.00355799	-6.1e-07	0.0	bc1002	NADP
NADP##bc1002##Metabolite	0.02289799	0.00355799	6.1e-07	0.0	NADP	bc1002
bc1002##Niacin##Microbe	0.011449	0.00177899	3.1e-07	0.0	bc1002	Niacin
bc1002##Nicotinamide ribonucleotide##Microbe	-0.011449	-0.00177899	-3.1e-07	0.0	bc1002	Nicotinamide ribonucleotide
Nicotinamide ribonucleotide##bc1002##Metabolite	0.011449	0.00177899	3.1e-07	0.0	Nicotinamide ribonucleotide	bc1002
bc1002##Nitrite##Microbe	0.05724498	0.00889497	1.53e-06	0.0	bc1002	Nitrite
bc1002##O2##Microbe	-26.68370994	-4.14622928	-0.00071541	7e-08	bc1002	O2
O2##bc1002##Metabolite	26.68370994	4.14622928	0.00071541	0.0	O2	bc1002
bc1002##Oxidized glutathione##Microbe	-0.0057245	-0.0008895	-1.5e-07	0.0	bc1002	Oxidized glutathione
Oxidized glutathione##bc1002##Metabolite	0.0057245	0.0008895	1.5e-07	0.0	Oxidized glutathione	bc1002
bc1002##PPi##Microbe	0.0647386	0.01005936	1.74e-06	0.0	bc1002	PPi
bc1002##Putrescine##Microbe	-0.011449	-0.00177899	-3.1e-07	0.0	bc1002	Putrescine
Putrescine##bc1002##Metabolite	0.011449	0.00177899	3.1e-07	0.0	Putrescine	bc1002
bc1002##Pyridoxal##Microbe	-0.011449	-0.00177899	-3.1e-07	0.0	bc1002	Pyridoxal
Pyridoxal##bc1002##Metabolite	0.011449	0.00177899	3.1e-07	0.0	Pyridoxal	bc1002
bc1002##Riboflavin##Microbe	-0.03434699	-0.00533698	-9.2e-07	0.0	bc1002	Riboflavin
Riboflavin##bc1002##Metabolite	0.03434699	0.00533698	9.2e-07	0.0	Riboflavin	bc1002
bc1002##S-Adenosyl-L-methionine##Microbe	-0.03434699	-0.00533698	-9.2e-07	0.0	bc1002	S-Adenosyl-L-methionine
S-Adenosyl-L-methionine##bc1002##Metabolite	0.03434699	0.00533698	9.2e-07	0.0	S-Adenosyl-L-methionine	bc1002
bc1002##Spermidine##Microbe	-0.011449	-0.00177899	-3.1e-07	0.0	bc1002	Spermidine
Spermidine##bc1002##Metabolite	0.011449	0.00177899	3.1e-07	0.0	Spermidine	bc1002
bc1002##Sulfate##Microbe	-0.011449	-0.00177899	-3.1e-07	0.0	bc1002	Sulfate
Sulfate##bc1002##Metabolite	0.011449	0.00177899	3.1e-07	0.0	Sulfate	bc1002
bc1002##TRHL##Microbe	-0.24166245	-0.03755055	-6.48e-06	0.0	bc1002	TRHL
TRHL##bc1002##Metabolite	0.24166245	0.03755055	6.48e-06	0.0	TRHL	bc1002
bc1002##TTP##Microbe	-0.0391499	-0.00608328	-1.05e-06	0.0	bc1002	TTP
TTP##bc1002##Metabolite	0.0391499	0.00608328	1.05e-06	0.0	TTP	bc1002
bc1002##Thiamin##Microbe	-0.011449	-0.00177899	-3.1e-07	0.0	bc1002	Thiamin
Thiamin##bc1002##Metabolite	0.011449	0.00177899	3.1e-07	0.0	Thiamin	bc1002
bc1002##UMP##Microbe	-0.38203886	-0.05936284	-1.024e-05	0.0	bc1002	UMP
UMP##bc1002##Metabolite	0.38203886	0.05936284	1.024e-05	0.0	UMP	bc1002
bc1002##Zn2+##Microbe	-0.011449	-0.00177899	-3.1e-07	0.0	bc1002	Zn2+
Zn2+##bc1002##Metabolite	0.011449	0.00177899	3.1e-07	0.0	Zn2+	bc1002
bc1002##dATP##Microbe	-0.0391499	-0.00608328	-1.05e-06	0.0	bc1002	dATP
dATP##bc1002##Metabolite	0.0391499	0.00608328	1.05e-06	0.0	dATP	bc1002
bc1002##dGTP##Microbe	-0.08010118	-0.01244647	-2.15e-06	0.0	bc1002	dGTP
dGTP##bc1002##Metabolite	0.08010118	0.01244647	2.15e-06	0.0	dGTP	bc1002
bc1002##ddca##Microbe	-0.30426283	-0.04727766	-8.16e-06	0.0	bc1002	ddca
ddca##bc1002##Metabolite	0.30426283	0.04727766	8.16e-06	0.0	ddca	bc1002
bc1002##fe3##Microbe	-0.03434699	-0.00533698	-9.2e-07	0.0	bc1002	fe3
fe3##bc1002##Metabolite	0.03434699	0.00533698	9.2e-07	0.0	fe3	bc1002
bc1002##meso-2,6-Diaminopimelate##Microbe	-0.10204205	-0.01585573	-2.74e-06	0.0	bc1002	meso-2,6-Diaminopimelate
meso-2,6-Diaminopimelate##bc1002##Metabolite	0.10204205	0.01585573	2.74e-06	0.0	meso-2,6-Diaminopimelate	bc1002
bc1015##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	-0.5094431	-0.07915945	-1.402e-05	0.0	bc1015	1,2-Diacyl-sn-glycerol dioctadecanoyl
1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1015##Metabolite	0.5094431	0.07915945	1.402e-05	0.0	1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1015
