	Avg_bc1009	Var_bc1009	Avg_bc1001	Var_bc1001	Avg_bc1008	Var_bc1008	Avg_bc1002	Var_bc1002	Avg_InAmount	Var_InAmount	Avg_OutAmount	Var_OutAmount	Avg_AllAmount	Var_AllAmount	In	InAmount	Out	OutAmount	All	AllAmount
Cl-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
Co2+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
CoA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
Cu2+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
Cytidine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999922684635478	5.977619374585916e-11	0.0	0.0	0.9999922684635478	5.977619374585916e-11	bc1008	1		1	bc1008	1
Cytosine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
D-Alanine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999922684635478	5.977619374585916e-11	0.0	0.0	0.9999922684635478	5.977619374585916e-11	bc1008	1		1	bc1008	1
D-Arabinose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
D-Galacturonate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
D-Glucose	0.14036426878129543	0.01779746003005239	0.1547072242531725	0.019025156381694445	0.05745284391626162	1.9731406127145417e-13	0.15111780618701096	0.01809664367236693	3.9999690738541913	9.564190999337466e-10	2.6721579819208046	2.2188147135718412	6.672127055774995	2.2188147158061216	bc1001.bc1002.bc1008.bc1009	1	bc1008.bc1002.bc1008.bc1001.bc1002.bc1008.bc1009	3	bc1008bc1001.bc1002.bc1008.bc1009.bc1002.bc1008bc1001.bc1002.bc1008.bc1009.bc1001.bc1002.bc1008.bc1009bc1001.bc1002.bc1008.bc1009	3
D-Serine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Deoxyadenosine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Deoxycytidine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
Deoxyguanosine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9999768053906437	5.37985743702432e-10	0.0	0.0	2.9999768053906437	5.37985743702432e-10	bc1001.bc1002.bc1009	1		1	bc1001.bc1002.bc1009	1
Deoxyinosine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Deoxyuridine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Enterobactin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Fe-enterochlin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Folate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
Formate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9999768053906437	5.37985743702432e-10	0.0	0.0	2.9999768053906437	5.37985743702432e-10	bc1001.bc1008.bc1009	1		1	bc1001.bc1008.bc1009	1
Fumarate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
GTP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
Galactose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Glucose-1-phosphate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999922684635478	5.977619374585916e-11	0.0	0.0	0.9999922684635478	5.977619374585916e-11	bc1008	1		1	bc1008	1
Glucuronate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Glycerol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
Glycine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
H+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
H2O	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
HYXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Heme	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
Inosine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
K+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
L-Alanine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
L-Arabinose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
L-Arginine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
L-Ascorbate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
L-Asparagine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
L-Aspartate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
L-Cysteine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
L-Glutamate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
L-Glutamine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
L-Histidine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
L-Inositol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
L-Isoleucine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
L-Lactate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999922684635478	5.977619374585916e-11	0.0	0.0	0.9999922684635478	5.977619374585916e-11	bc1008	1		1	bc1008	1
L-Leucine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
L-Lysine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
L-Malate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
L-Methionine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
L-Phenylalanine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
L-Proline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
L-Serine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
L-Threonine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
L-Tryptophan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
L-Tyrosine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
L-Valine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
Methanol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Mg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
Mn2+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
Myristic acid	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
N-Acetyl-D-glucosamine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999845369270957	2.3910477498343664e-10	0.0	0.0	1.9999845369270957	2.3910477498343664e-10	bc1001.bc1009	1		1	bc1001.bc1009	1
NADP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
NH3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999845369270957	2.3910477498343664e-10	0.0	0.0	1.9999845369270957	2.3910477498343664e-10	bc1008.bc1009	1		1	bc1008.bc1009	1
Na+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Niacin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
Nicotinamide ribonucleotide	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999845369270957	2.3910477498343664e-10	0.0	0.0	1.9999845369270957	2.3910477498343664e-10	bc1001.bc1002	1		1	bc1001.bc1002	1
Nitrate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Nitrite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999845369270957	2.3910477498343664e-10	0.0	0.0	1.9999845369270957	2.3910477498343664e-10	bc1001.bc1002	1		1	bc1001.bc1002	1
O2	0.06744094082010761	0.006476145056808507	0.06747436991564396	0.005727661506236346	0.0	0.0	0.06759672309839149	0.005766220516719541	3.9999690738541913	9.564190999337466e-10	1.3280677709425786	2.2183896786338817	5.32803684479677	2.2183896802254006	bc1001.bc1002.bc1008.bc1009	1	bc1001.bc1002.bc1009.bc1001.bc1009.bc1009.	4	bc1001.bc1002.bc1009bc1001.bc1002.bc1008.bc1009.bc1001.bc1009bc1001.bc1002.bc1008.bc1009.bc1009bc1001.bc1002.bc1008.bc1009.bc1001.bc1002.bc1008.bc1009	4
Oxidized glutathione	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
PAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
PPi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999845369270957	2.3910477498343664e-10	0.0	0.0	1.9999845369270957	2.3910477498343664e-10	bc1002.bc1009	1		1	bc1002.bc1009	1
Pimelate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999922684635478	5.977619374585916e-11	0.0	0.0	0.9999922684635478	5.977619374585916e-11	bc1008	1		1	bc1008	1
Putrescine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
Pyridoxal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
Riboflavin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
S-Adenosyl-L-methionine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
Spermidine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
Succinate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Sulfate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
TRHL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
TTP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
Thiamin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
Thymidine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
UMP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9999768053906437	5.37985743702432e-10	0.0	0.0	2.9999768053906437	5.37985743702432e-10	bc1001.bc1002.bc1009	1		1	bc1001.bc1002.bc1009	1
Uracil	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Uridine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999922684635478	5.977619374585916e-11	0.0	0.0	0.9999922684635478	5.977619374585916e-11	bc1008	1		1	bc1008	1
Xylose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Zn2+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
chromate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
dATP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
dGTP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
ddca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
fe3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
hexadecenoate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999922684635478	5.977619374585916e-11	0.0	0.0	0.9999922684635478	5.977619374585916e-11	bc1008	1		1	bc1008	1
meso-2,6-Diaminopimelate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999690738541913	9.564190999337466e-10	0.0	0.0	3.9999690738541913	9.564190999337466e-10	bc1001.bc1002.bc1008.bc1009	1		1	bc1001.bc1002.bc1008.bc1009	1
